feature,region,channel,feature_class,metric,stat,mean_importance,std_importance,ci_lo,ci_hi,cv,rank,median_rank,rank_q025,rank_q975,top20_pct,top50_pct,spearman_rho,spearman_p_value,direction
lamina_H_original_firstorder_10Percentile_std,lamina,H,firstorder,10Percentile,std,0.002091,0.001233,0.002014,0.002167,0.59,123,188.0,28.9,408.0,1.2,8.2,0.2027,0.002096,higher feature -> higher survival_target
tumor_E_original_firstorder_MeanAbsoluteDeviation_std,tumor,E,firstorder,MeanAbsoluteDeviation,std,0.00208,0.000787,0.002031,0.002129,0.378,124,152.0,46.0,362.0,0.3,3.7,0.0014,0.983527,higher feature -> higher survival_target
tumor_H_original_firstorder_Mean_std,tumor,H,firstorder,Mean,std,0.002076,0.000817,0.002026,0.002127,0.393,125,156.0,43.0,368.1,0.1,4.0,0.0476,0.474575,higher feature -> higher survival_target
vessels_H_original_firstorder_Median_std,vessels,H,firstorder,Median,std,0.002075,0.001209,0.002,0.00215,0.583,126,180.0,29.0,430.0,1.4,9.4,0.2266,0.000565,higher feature -> higher survival_target
necrosis_H_original_firstorder_Kurtosis_mean,necrosis,H,firstorder,Kurtosis,mean,0.002063,0.000734,0.002018,0.002109,0.356,127,154.0,46.0,350.0,0.0,4.0,-0.1083,0.102914,higher feature -> lower survival_target
necrosis_H_original_firstorder_Median_mean,necrosis,H,firstorder,Median,mean,0.00206,0.000932,0.002002,0.002118,0.452,128,168.0,37.0,378.1,0.3,5.8,0.2007,0.002327,higher feature -> higher survival_target
necrosis_H_original_firstorder_10Percentile_std,necrosis,H,firstorder,10Percentile,std,0.002055,0.000877,0.002001,0.00211,0.427,129,159.0,37.0,384.0,0.5,5.3,0.0477,0.473385,higher feature -> higher survival_target
urothelium_E_original_firstorder_InterquartileRange_std,urothelium,E,firstorder,InterquartileRange,std,0.002046,0.000966,0.001986,0.002106,0.472,130,170.0,41.0,397.0,0.5,5.4,-0.0936,0.158727,higher feature -> lower survival_target
necrosis_H_original_firstorder_Skewness_mean,necrosis,H,firstorder,Skewness,mean,0.002044,0.000812,0.001993,0.002094,0.397,131,158.0,41.0,365.0,0.1,4.1,-0.1265,0.056455,higher feature -> lower survival_target
tumor_H_original_firstorder_Kurtosis_mean,tumor,H,firstorder,Kurtosis,mean,0.002043,0.00101,0.001981,0.002106,0.494,132,170.5,34.0,383.0,0.8,5.4,-0.1927,0.003486,higher feature -> lower survival_target
adipose_E_original_firstorder_InterquartileRange_std,adipose,E,firstorder,InterquartileRange,std,0.002041,0.001209,0.001966,0.002116,0.592,133,189.0,25.0,425.0,1.3,7.8,-0.1817,0.005939,higher feature -> lower survival_target
necrosis_H_original_firstorder_Uniformity_mean,necrosis,H,firstorder,Uniformity,mean,0.002036,0.001117,0.001967,0.002105,0.549,134,189.0,29.0,406.0,0.8,7.2,-0.2062,0.001749,higher feature -> lower survival_target
lamina_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,lamina,H,firstorder,RobustMeanAbsoluteDeviation,mean,0.002035,0.001136,0.001965,0.002105,0.558,135,184.0,31.0,426.0,0.7,7.5,0.276,2.4e-05,higher feature -> higher survival_target
tumor_H_original_firstorder_InterquartileRange_mean,tumor,H,firstorder,InterquartileRange,mean,0.002023,0.00087,0.001969,0.002077,0.43,136,159.0,41.0,362.0,0.3,4.1,0.1674,0.011335,higher feature -> higher survival_target
tumor_H_original_firstorder_Skewness_mean,tumor,H,firstorder,Skewness,mean,0.002012,0.000691,0.001969,0.002055,0.343,137,156.0,51.0,354.1,0.1,2.4,-0.1441,0.029591,higher feature -> lower survival_target
lamina_E_original_firstorder_MeanAbsoluteDeviation_std,lamina,E,firstorder,MeanAbsoluteDeviation,std,0.002007,0.0011,0.001939,0.002075,0.548,138,190.0,32.0,414.0,0.9,7.7,-0.1955,0.003036,higher feature -> lower survival_target
necrosis_H_original_firstorder_Energy_std,necrosis,H,firstorder,Energy,std,0.002006,0.00081,0.001956,0.002057,0.404,139,166.5,46.0,389.1,0.0,3.4,0.0972,0.143473,higher feature -> higher survival_target
necrosis_H_original_firstorder_TotalEnergy_std,necrosis,H,firstorder,TotalEnergy,std,0.002003,0.000803,0.001953,0.002053,0.401,140,167.0,45.0,400.0,0.0,3.7,0.0972,0.143473,higher feature -> higher survival_target
tumor_H_original_firstorder_10Percentile_std,tumor,H,firstorder,10Percentile,std,0.001998,0.000833,0.001947,0.00205,0.417,141,167.5,44.0,384.0,0.4,3.8,0.0696,0.295027,higher feature -> higher survival_target
vessels_E_original_firstorder_InterquartileRange_std,vessels,E,firstorder,InterquartileRange,std,0.001992,0.000888,0.001937,0.002047,0.446,142,175.0,41.0,400.0,0.2,4.5,-0.1129,0.088952,higher feature -> lower survival_target
tumor_E_original_firstorder_RobustMeanAbsoluteDeviation_std,tumor,E,firstorder,RobustMeanAbsoluteDeviation,std,0.001988,0.000762,0.00194,0.002035,0.383,143,167.5,49.0,385.1,0.2,2.8,-0.0262,0.693836,higher feature -> lower survival_target
tumor_E_original_firstorder_Mean_std,tumor,E,firstorder,Mean,std,0.001987,0.00075,0.00194,0.002033,0.377,144,166.0,46.0,394.0,0.1,3.4,0.0026,0.968407,higher feature -> higher survival_target
urothelium_H_original_firstorder_InterquartileRange_std,urothelium,H,firstorder,InterquartileRange,std,0.001976,0.000808,0.001926,0.002027,0.409,145,171.0,43.0,400.0,0.1,4.4,0.0029,0.965304,higher feature -> higher survival_target
immune_H_original_firstorder_Median_mean,immune,H,firstorder,Median,mean,0.001976,0.000893,0.00192,0.002031,0.452,146,181.0,45.0,401.0,0.3,3.9,0.2802,1.8e-05,higher feature -> higher survival_target
immune_H_original_firstorder_Median_std,immune,H,firstorder,Median,std,0.001967,0.001021,0.001904,0.00203,0.519,147,187.0,36.0,413.0,0.6,5.4,0.1777,0.007151,higher feature -> higher survival_target
necrosis_E_original_firstorder_MeanAbsoluteDeviation_mean,necrosis,E,firstorder,MeanAbsoluteDeviation,mean,0.001963,0.000787,0.001915,0.002012,0.401,148,168.0,44.0,393.0,0.3,3.6,0.0112,0.866874,higher feature -> higher survival_target
lamina_H_original_firstorder_Energy_mean,lamina,H,firstorder,Energy,mean,0.001952,0.001062,0.001886,0.002018,0.544,149,204.0,35.0,430.0,0.3,6.2,0.2913,8e-06,higher feature -> higher survival_target
urothelium_E_original_firstorder_MeanAbsoluteDeviation_std,urothelium,E,firstorder,MeanAbsoluteDeviation,std,0.001949,0.00097,0.001889,0.002009,0.498,150,185.0,37.0,425.0,0.6,5.1,-0.1449,0.028658,higher feature -> lower survival_target
lamina_H_original_firstorder_TotalEnergy_mean,lamina,H,firstorder,TotalEnergy,mean,0.001943,0.001039,0.001879,0.002007,0.535,151,205.0,39.0,434.0,0.3,6.2,0.2913,8e-06,higher feature -> higher survival_target
lamina_H_original_firstorder_90Percentile_mean,lamina,H,firstorder,90Percentile,mean,0.001943,0.001076,0.001876,0.00201,0.554,152,199.0,36.0,443.0,0.5,6.5,0.2986,4e-06,higher feature -> higher survival_target
adipose_H_original_firstorder_90Percentile_std,adipose,H,firstorder,90Percentile,std,0.001936,0.001054,0.001871,0.002001,0.544,153,197.0,32.0,428.0,0.7,6.4,0.2144,0.001126,higher feature -> higher survival_target
immune_H_original_firstorder_Variance_std,immune,H,firstorder,Variance,std,0.001934,0.000998,0.001872,0.001996,0.516,154,193.0,41.0,423.0,0.7,5.4,0.1079,0.10402,higher feature -> higher survival_target
necrosis_H_original_firstorder_Entropy_mean,necrosis,H,firstorder,Entropy,mean,0.001932,0.001084,0.001865,0.001999,0.561,155,202.0,33.0,413.1,0.7,5.6,0.189,0.004186,higher feature -> higher survival_target
tumor_H_original_firstorder_Median_mean,tumor,H,firstorder,Median,mean,0.001927,0.000886,0.001872,0.001982,0.46,156,184.0,44.0,409.0,0.3,4.1,0.2311,0.000436,higher feature -> higher survival_target
vessels_H_original_firstorder_Skewness_std,vessels,H,firstorder,Skewness,std,0.001927,0.000976,0.001866,0.001987,0.507,157,199.0,37.0,409.0,0.3,6.0,-0.1959,0.002974,higher feature -> lower survival_target
immune_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,immune,H,firstorder,RobustMeanAbsoluteDeviation,mean,0.001918,0.001036,0.001854,0.001982,0.54,158,206.0,36.0,418.1,0.6,6.0,0.2695,3.7e-05,higher feature -> higher survival_target
tumor_E_original_firstorder_InterquartileRange_std,tumor,E,firstorder,InterquartileRange,std,0.001917,0.000717,0.001873,0.001962,0.374,159,177.0,56.0,388.0,0.2,1.8,-0.021,0.75253,higher feature -> lower survival_target
immune_H_original_firstorder_TotalEnergy_mean,immune,H,firstorder,TotalEnergy,mean,0.001917,0.00112,0.001847,0.001986,0.584,160,204.0,36.0,430.0,1.0,5.2,0.2467,0.000168,higher feature -> higher survival_target
immune_H_original_firstorder_Energy_mean,immune,H,firstorder,Energy,mean,0.001916,0.001106,0.001848,0.001985,0.577,161,209.0,34.0,428.0,1.0,5.9,0.2467,0.000168,higher feature -> higher survival_target
necrosis_E_original_firstorder_10Percentile_std,necrosis,E,firstorder,10Percentile,std,0.001908,0.000841,0.001856,0.00196,0.441,162,190.5,44.0,406.0,0.2,3.7,0.0783,0.239005,higher feature -> higher survival_target
tumor_H_original_firstorder_Entropy_mean,tumor,H,firstorder,Entropy,mean,0.001908,0.001062,0.001842,0.001974,0.557,163,205.0,30.0,417.1,0.9,6.6,0.246,0.000175,higher feature -> higher survival_target
tumor_E_original_firstorder_Variance_std,tumor,E,firstorder,Variance,std,0.001907,0.00079,0.001858,0.001956,0.414,164,182.0,49.0,391.0,0.5,2.8,0.0691,0.298687,higher feature -> higher survival_target
muscularis_E_original_firstorder_MeanAbsoluteDeviation_mean,muscularis,E,firstorder,MeanAbsoluteDeviation,mean,0.001894,0.000757,0.001847,0.001941,0.4,165,181.5,50.0,405.0,0.1,2.7,-0.1383,0.036859,higher feature -> lower survival_target
urothelium_H_original_firstorder_MeanAbsoluteDeviation_std,urothelium,H,firstorder,MeanAbsoluteDeviation,std,0.001894,0.00077,0.001846,0.001941,0.406,166,183.5,47.0,405.0,0.0,3.5,-0.0175,0.792594,higher feature -> lower survival_target
urothelium_E_original_firstorder_RobustMeanAbsoluteDeviation_std,urothelium,E,firstorder,RobustMeanAbsoluteDeviation,std,0.001893,0.000856,0.00184,0.001946,0.452,167,190.5,44.0,426.0,0.2,3.7,-0.1149,0.08331,higher feature -> lower survival_target
necrosis_H_original_firstorder_Median_std,necrosis,H,firstorder,Median,std,0.001887,0.000754,0.00184,0.001934,0.399,168,184.5,48.0,388.0,0.1,2.7,0.0746,0.261682,higher feature -> higher survival_target
immune_H_original_firstorder_Mean_mean,immune,H,firstorder,Mean,mean,0.001878,0.000809,0.001828,0.001928,0.431,169,192.0,48.0,407.0,0.1,3.0,0.2855,1.2e-05,higher feature -> higher survival_target
necrosis_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,necrosis,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.001878,0.000753,0.001831,0.001924,0.401,170,188.0,50.0,397.0,0.2,2.6,0.0107,0.872321,higher feature -> higher survival_target
vessels_E_original_firstorder_MeanAbsoluteDeviation_std,vessels,E,firstorder,MeanAbsoluteDeviation,std,0.001876,0.000953,0.001817,0.001935,0.508,171,205.0,39.0,415.0,0.7,4.5,-0.1265,0.056401,higher feature -> lower survival_target
tumor_H_original_firstorder_Uniformity_mean,tumor,H,firstorder,Uniformity,mean,0.001873,0.000939,0.001815,0.001931,0.501,172,201.5,40.0,422.0,0.4,4.0,-0.2489,0.000146,higher feature -> lower survival_target
immune_E_original_firstorder_InterquartileRange_std,immune,E,firstorder,InterquartileRange,std,0.001872,0.001063,0.001806,0.001938,0.568,173,205.0,41.0,433.0,0.5,5.3,-0.1389,0.03606,higher feature -> lower survival_target
tumor_H_original_firstorder_InterquartileRange_std,tumor,H,firstorder,InterquartileRange,std,0.001867,0.000733,0.001822,0.001913,0.393,174,191.0,51.0,408.0,0.0,2.5,-0.0439,0.509484,higher feature -> lower survival_target
immune_H_original_firstorder_RootMeanSquared_mean,immune,H,firstorder,RootMeanSquared,mean,0.001866,0.00107,0.0018,0.001933,0.573,175,221.0,35.0,426.1,0.9,5.6,0.2462,0.000173,higher feature -> higher survival_target
necrosis_H_original_firstorder_Mean_mean,necrosis,H,firstorder,Mean,mean,0.001857,0.00107,0.001791,0.001924,0.576,176,223.0,34.0,429.0,1.0,6.0,0.1905,0.003883,higher feature -> higher survival_target
urothelium_H_original_firstorder_RobustMeanAbsoluteDeviation_std,urothelium,H,firstorder,RobustMeanAbsoluteDeviation,std,0.001856,0.000722,0.001811,0.001901,0.389,177,185.0,52.0,409.0,0.0,2.4,-0.0097,0.884119,higher feature -> lower survival_target
tumor_E_original_firstorder_Median_std,tumor,E,firstorder,Median,std,0.001846,0.000671,0.001805,0.001888,0.363,178,187.0,57.0,389.0,0.0,2.1,-0.0189,0.776196,higher feature -> lower survival_target
tumor_H_original_firstorder_Median_std,tumor,H,firstorder,Median,std,0.001845,0.000762,0.001798,0.001893,0.413,179,196.0,48.0,398.0,0.1,2.8,0.0556,0.403325,higher feature -> higher survival_target
necrosis_H_original_firstorder_InterquartileRange_mean,necrosis,H,firstorder,InterquartileRange,mean,0.001843,0.000803,0.001793,0.001892,0.436,180,198.0,45.0,401.0,0.3,3.4,0.1895,0.00409,higher feature -> higher survival_target
urothelium_H_original_firstorder_Skewness_std,urothelium,H,firstorder,Skewness,std,0.001842,0.000848,0.00179,0.001895,0.461,181,205.0,42.0,411.0,0.2,4.3,-0.1921,0.003596,higher feature -> lower survival_target
necrosis_E_original_firstorder_Energy_std,necrosis,E,firstorder,Energy,std,0.001841,0.000691,0.001798,0.001884,0.375,182,189.0,54.0,402.0,0.0,2.2,0.0692,0.298183,higher feature -> higher survival_target
necrosis_H_original_firstorder_Variance_std,necrosis,H,firstorder,Variance,std,0.001841,0.00069,0.001798,0.001884,0.375,183,188.5,54.0,399.1,0.0,2.2,0.0161,0.808801,higher feature -> higher survival_target
necrosis_E_original_firstorder_TotalEnergy_std,necrosis,E,firstorder,TotalEnergy,std,0.001839,0.00069,0.001797,0.001882,0.375,184,187.5,55.0,402.0,0.0,1.8,0.0692,0.298183,higher feature -> higher survival_target
adipose_E_original_firstorder_RobustMeanAbsoluteDeviation_std,adipose,E,firstorder,RobustMeanAbsoluteDeviation,std,0.001833,0.000988,0.001771,0.001894,0.539,185,211.0,37.0,429.0,0.8,4.8,-0.1605,0.01525,higher feature -> lower survival_target
urothelium_E_original_firstorder_Kurtosis_std,urothelium,E,firstorder,Kurtosis,std,0.001827,0.000897,0.001771,0.001882,0.491,186,206.0,41.0,424.0,0.3,3.9,-0.1001,0.131706,higher feature -> lower survival_target
vessels_H_original_firstorder_10Percentile_mean,vessels,H,firstorder,10Percentile,mean,0.001825,0.000872,0.001771,0.001879,0.478,187,204.5,43.0,412.0,0.1,4.0,0.2069,0.001685,higher feature -> higher survival_target
tumor_E_original_firstorder_90Percentile_std,tumor,E,firstorder,90Percentile,std,0.001824,0.000746,0.001778,0.001871,0.409,188,195.0,50.0,413.0,0.0,2.6,0.0348,0.601221,higher feature -> higher survival_target
vessels_E_original_firstorder_Mean_std,vessels,E,firstorder,Mean,std,0.00181,0.00081,0.00176,0.00186,0.447,189,198.0,47.0,398.0,0.3,3.2,0.0077,0.907646,higher feature -> higher survival_target
tumor_H_original_firstorder_MeanAbsoluteDeviation_std,tumor,H,firstorder,MeanAbsoluteDeviation,std,0.001804,0.00067,0.001762,0.001845,0.371,190,197.0,55.0,383.1,0.0,2.2,-0.0481,0.469508,higher feature -> lower survival_target
urothelium_E_original_firstorder_10Percentile_mean,urothelium,E,firstorder,10Percentile,mean,0.001804,0.000678,0.001762,0.001846,0.376,191,198.0,55.0,399.0,0.1,1.5,-0.0464,0.485873,higher feature -> lower survival_target
vessels_E_original_firstorder_10Percentile_std,vessels,E,firstorder,10Percentile,std,0.001793,0.000772,0.001746,0.001841,0.43,192,204.5,50.0,412.0,0.3,2.6,0.0713,0.284007,higher feature -> higher survival_target
immune_E_original_firstorder_RobustMeanAbsoluteDeviation_std,immune,E,firstorder,RobustMeanAbsoluteDeviation,std,0.001791,0.001011,0.001729,0.001854,0.565,193,227.0,41.0,436.0,0.6,5.0,-0.1303,0.049433,higher feature -> lower survival_target
necrosis_E_original_firstorder_Median_std,necrosis,E,firstorder,Median,std,0.001789,0.00058,0.001753,0.001825,0.324,194,194.0,58.0,373.0,0.0,1.3,-0.0119,0.857804,higher feature -> lower survival_target
vessels_E_original_firstorder_Variance_std,vessels,E,firstorder,Variance,std,0.001789,0.00071,0.001745,0.001833,0.397,195,201.0,57.0,418.0,0.0,1.5,-0.0877,0.187012,higher feature -> lower survival_target
immune_E_original_firstorder_10Percentile_mean,immune,E,firstorder,10Percentile,mean,0.001789,0.000923,0.001731,0.001846,0.516,196,226.5,38.0,423.0,0.6,4.2,0.1187,0.073745,higher feature -> higher survival_target
vessels_H_original_firstorder_Variance_mean,vessels,H,firstorder,Variance,mean,0.001785,0.001031,0.001721,0.001849,0.578,197,234.0,39.0,449.0,0.5,4.9,0.2494,0.000141,higher feature -> higher survival_target
immune_E_original_firstorder_Variance_std,immune,E,firstorder,Variance,std,0.001785,0.000662,0.001744,0.001826,0.371,198,195.0,58.0,409.0,0.0,1.4,-0.065,0.328276,higher feature -> lower survival_target
tumor_H_original_firstorder_90Percentile_std,tumor,H,firstorder,90Percentile,std,0.001774,0.000681,0.001732,0.001817,0.384,199,205.5,49.0,400.0,0.0,2.9,0.0381,0.566693,higher feature -> higher survival_target
tumor_H_original_firstorder_Variance_mean,tumor,H,firstorder,Variance,mean,0.001774,0.000906,0.001718,0.00183,0.511,200,229.0,39.0,421.0,0.5,5.3,0.1968,0.002836,higher feature -> higher survival_target
immune_H_original_firstorder_TotalEnergy_std,immune,H,firstorder,TotalEnergy,std,0.001771,0.000864,0.001718,0.001825,0.487,201,216.0,46.0,424.0,0.5,3.3,0.1643,0.012973,higher feature -> higher survival_target
immune_H_original_firstorder_Energy_std,immune,H,firstorder,Energy,std,0.001771,0.000855,0.001718,0.001824,0.483,202,216.0,48.0,425.0,0.5,3.2,0.1643,0.012973,higher feature -> higher survival_target
tumor_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,tumor,H,firstorder,RobustMeanAbsoluteDeviation,mean,0.00177,0.000715,0.001725,0.001814,0.404,203,201.5,55.0,392.0,0.4,2.0,0.1659,0.012115,higher feature -> higher survival_target
urothelium_E_original_firstorder_TotalEnergy_std,urothelium,E,firstorder,TotalEnergy,std,0.001767,0.000794,0.001718,0.001816,0.449,204,212.0,46.0,413.0,0.1,3.1,-0.1643,0.01297,higher feature -> lower survival_target
muscularis_H_original_firstorder_Variance_mean,muscularis,H,firstorder,Variance,mean,0.001766,0.000996,0.001705,0.001828,0.564,205,240.0,40.0,441.0,0.5,4.6,0.2784,2e-05,higher feature -> higher survival_target
urothelium_E_original_firstorder_Energy_std,urothelium,E,firstorder,Energy,std,0.001765,0.000795,0.001716,0.001814,0.45,206,216.0,46.0,417.0,0.1,3.2,-0.1643,0.01297,higher feature -> lower survival_target
necrosis_E_original_firstorder_InterquartileRange_mean,necrosis,E,firstorder,InterquartileRange,mean,0.001751,0.000683,0.001708,0.001793,0.39,207,205.5,57.0,412.0,0.0,2.0,0.022,0.740896,higher feature -> higher survival_target
urothelium_H_original_firstorder_Kurtosis_mean,urothelium,H,firstorder,Kurtosis,mean,0.001746,0.000917,0.001689,0.001803,0.526,208,233.0,40.0,423.0,0.6,3.2,-0.2045,0.001907,higher feature -> lower survival_target
immune_E_original_firstorder_Mean_std,immune,E,firstorder,Mean,std,0.00174,0.000777,0.001691,0.001788,0.447,209,216.5,51.0,434.0,0.1,2.3,0.0298,0.654885,higher feature -> higher survival_target
immune_H_original_firstorder_RootMeanSquared_std,immune,H,firstorder,RootMeanSquared,std,0.001733,0.000715,0.001689,0.001777,0.413,210,211.5,56.0,409.0,0.2,1.7,0.0923,0.164735,higher feature -> higher survival_target
tumor_H_original_firstorder_TotalEnergy_std,tumor,H,firstorder,TotalEnergy,std,0.001729,0.000653,0.001689,0.00177,0.377,211,208.0,65.0,400.1,0.1,1.2,0.1144,0.084892,higher feature -> higher survival_target
tumor_H_original_firstorder_Energy_std,tumor,H,firstorder,Energy,std,0.001723,0.000651,0.001683,0.001763,0.378,212,210.0,65.0,406.0,0.1,1.4,0.1144,0.084892,higher feature -> higher survival_target
vessels_E_original_firstorder_Median_std,vessels,E,firstorder,Median,std,0.001717,0.000795,0.001668,0.001766,0.463,213,232.0,46.0,420.0,0.2,3.5,-0.0143,0.829936,higher feature -> lower survival_target
tumor_E_original_firstorder_RootMeanSquared_std,tumor,E,firstorder,RootMeanSquared,std,0.001703,0.000609,0.001665,0.001741,0.357,214,216.5,71.0,408.1,0.0,0.8,0.0071,0.914626,higher feature -> higher survival_target
tumor_E_original_firstorder_Entropy_std,tumor,E,firstorder,Entropy,std,0.001702,0.00075,0.001656,0.001749,0.441,215,226.5,58.0,429.0,0.3,2.0,-0.0055,0.933731,higher feature -> lower survival_target
tumor_H_original_firstorder_RootMeanSquared_mean,tumor,H,firstorder,RootMeanSquared,mean,0.001702,0.000979,0.001641,0.001763,0.575,216,254.5,40.0,444.0,0.8,4.1,0.2386,0.000277,higher feature -> higher survival_target
immune_E_original_firstorder_Kurtosis_std,immune,E,firstorder,Kurtosis,std,0.001701,0.000709,0.001657,0.001745,0.417,217,219.5,51.0,421.0,0.1,2.3,-0.0125,0.850992,higher feature -> lower survival_target
adipose_E_original_firstorder_Variance_std,adipose,E,firstorder,Variance,std,0.001699,0.000928,0.001642,0.001757,0.546,218,235.0,45.0,434.0,0.5,4.0,-0.1545,0.019595,higher feature -> lower survival_target
urothelium_H_original_firstorder_Entropy_std,urothelium,H,firstorder,Entropy,std,0.001697,0.000649,0.001657,0.001737,0.382,219,216.0,61.0,422.0,0.0,1.3,-0.0565,0.395888,higher feature -> lower survival_target
tumor_H_original_firstorder_MeanAbsoluteDeviation_mean,tumor,H,firstorder,MeanAbsoluteDeviation,mean,0.001696,0.000798,0.001647,0.001746,0.47,220,226.5,48.0,413.0,0.4,2.7,0.1817,0.005942,higher feature -> higher survival_target
tumor_H_original_firstorder_RobustMeanAbsoluteDeviation_std,tumor,H,firstorder,RobustMeanAbsoluteDeviation,std,0.001692,0.000643,0.001652,0.001732,0.38,221,219.0,63.0,415.0,0.1,1.3,-0.0419,0.528547,higher feature -> lower survival_target
urothelium_H_original_firstorder_Variance_std,urothelium,H,firstorder,Variance,std,0.001691,0.000611,0.001653,0.001729,0.361,222,216.5,60.0,421.0,0.0,1.1,0.0394,0.554186,higher feature -> higher survival_target
lamina_E_original_firstorder_Entropy_std,lamina,E,firstorder,Entropy,std,0.001685,0.001034,0.00162,0.001749,0.614,223,247.0,45.0,439.0,0.8,3.2,-0.0875,0.188143,higher feature -> lower survival_target
urothelium_E_original_firstorder_Uniformity_mean,urothelium,E,firstorder,Uniformity,mean,0.001682,0.000702,0.001639,0.001726,0.417,224,226.0,52.0,424.0,0.0,2.4,-0.0681,0.305931,higher feature -> lower survival_target
immune_E_original_firstorder_Median_std,immune,E,firstorder,Median,std,0.001667,0.000788,0.001618,0.001715,0.473,225,236.0,49.0,445.0,0.1,2.7,-0.0003,0.996512,higher feature -> lower survival_target
immune_E_original_firstorder_10Percentile_std,immune,E,firstorder,10Percentile,std,0.001666,0.00086,0.001613,0.00172,0.516,226,244.5,49.0,439.0,0.3,2.7,0.0966,0.146071,higher feature -> higher survival_target
necrosis_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,necrosis,H,firstorder,RobustMeanAbsoluteDeviation,mean,0.001665,0.000695,0.001622,0.001708,0.418,227,234.0,57.0,418.0,0.1,2.1,0.1703,0.009993,higher feature -> higher survival_target
tumor_H_original_firstorder_Entropy_std,tumor,H,firstorder,Entropy,std,0.001657,0.000733,0.001611,0.001702,0.443,228,242.0,52.0,423.0,0.1,2.4,-0.1387,0.036313,higher feature -> lower survival_target
lamina_E_original_firstorder_10Percentile_std,lamina,E,firstorder,10Percentile,std,0.001652,0.000764,0.001605,0.001699,0.463,229,236.0,48.0,438.0,0.1,2.8,-0.0315,0.636088,higher feature -> lower survival_target
immune_E_original_firstorder_MeanAbsoluteDeviation_std,immune,E,firstorder,MeanAbsoluteDeviation,std,0.00165,0.00071,0.001606,0.001694,0.43,230,237.0,54.0,426.0,0.1,2.1,-0.1134,0.087585,higher feature -> lower survival_target
immune_E_original_firstorder_TotalEnergy_std,immune,E,firstorder,TotalEnergy,std,0.001634,0.000822,0.001583,0.001685,0.503,231,258.0,49.0,444.0,0.1,2.8,0.069,0.299604,higher feature -> higher survival_target
immune_E_original_firstorder_Energy_std,immune,E,firstorder,Energy,std,0.001631,0.00082,0.001581,0.001682,0.503,232,250.0,49.0,443.0,0.1,2.7,0.069,0.299604,higher feature -> higher survival_target
lamina_H_original_firstorder_Kurtosis_mean,lamina,H,firstorder,Kurtosis,mean,0.001628,0.000781,0.00158,0.001677,0.479,233,253.0,53.0,434.0,0.0,2.1,-0.2651,5e-05,higher feature -> lower survival_target
tumor_H_original_firstorder_Mean_mean,tumor,H,firstorder,Mean,mean,0.001616,0.000752,0.00157,0.001663,0.465,234,248.0,58.9,439.0,0.1,2.1,0.226,0.000585,higher feature -> higher survival_target
necrosis_H_original_firstorder_RootMeanSquared_mean,necrosis,H,firstorder,RootMeanSquared,mean,0.001612,0.000908,0.001556,0.001668,0.563,235,267.0,51.0,441.0,0.4,2.5,0.1708,0.009768,higher feature -> higher survival_target
tumor_E_original_firstorder_Mean_mean,tumor,E,firstorder,Mean,mean,0.001609,0.000942,0.00155,0.001667,0.586,236,267.5,40.0,453.0,0.8,3.9,0.0731,0.271387,higher feature -> higher survival_target
immune_H_original_firstorder_90Percentile_mean,immune,H,firstorder,90Percentile,mean,0.001606,0.000763,0.001559,0.001653,0.475,237,251.5,52.0,434.0,0.3,2.4,0.2537,0.000108,higher feature -> higher survival_target
tumor_H_original_firstorder_90Percentile_mean,tumor,H,firstorder,90Percentile,mean,0.001603,0.000855,0.00155,0.001656,0.533,238,269.0,47.0,439.0,0.3,2.9,0.2203,0.00081,higher feature -> higher survival_target
immune_H_original_firstorder_InterquartileRange_std,immune,H,firstorder,InterquartileRange,std,0.001597,0.00064,0.001557,0.001637,0.401,239,241.0,68.0,429.1,0.1,0.9,0.089,0.180589,higher feature -> higher survival_target
lamina_H_original_firstorder_Variance_std,lamina,H,firstorder,Variance,std,0.001593,0.000576,0.001557,0.001629,0.362,240,236.5,72.0,432.0,0.0,0.6,0.0258,0.698796,higher feature -> higher survival_target
immune_E_original_firstorder_Skewness_std,immune,E,firstorder,Skewness,std,0.001593,0.0006,0.001556,0.00163,0.377,241,241.0,70.0,427.0,0.0,0.7,-0.0358,0.591145,higher feature -> lower survival_target
urothelium_E_original_firstorder_Variance_std,urothelium,E,firstorder,Variance,std,0.001586,0.000588,0.00155,0.001623,0.371,242,234.0,77.0,427.0,0.1,1.0,-0.0773,0.24493,higher feature -> lower survival_target
necrosis_H_original_firstorder_Variance_mean,necrosis,H,firstorder,Variance,mean,0.001585,0.000629,0.001546,0.001624,0.397,243,237.0,77.0,425.0,0.2,0.9,0.1124,0.090493,higher feature -> higher survival_target
immune_E_original_firstorder_RootMeanSquared_std,immune,E,firstorder,RootMeanSquared,std,0.001583,0.000644,0.001543,0.001623,0.407,244,244.0,63.0,439.0,0.0,1.4,0.0116,0.861128,higher feature -> higher survival_target
lamina_H_original_firstorder_RootMeanSquared_std,lamina,H,firstorder,RootMeanSquared,std,0.001583,0.000579,0.001547,0.001618,0.366,245,242.5,75.0,421.0,0.2,0.8,0.0233,0.726819,higher feature -> higher survival_target
