feature,region,channel,feature_class,metric,stat,mean_importance,std_importance,ci_lo,ci_hi,cv,rank,median_rank,rank_q025,rank_q975,top20_pct,top50_pct,spearman_rho,spearman_p_value,direction
tdlu_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,tdlu,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.00163,0.000452,0.001602,0.001658,0.277,245,238.0,83.0,432.0,0.0,0.6,0.0662,0.09524,higher feature -> higher survival_target
muscle_H_original_firstorder_10Percentile_mean,muscle,H,firstorder,10Percentile,mean,0.00163,0.000517,0.001598,0.001662,0.317,246,251.0,67.0,443.0,0.1,0.8,0.0732,0.065134,higher feature -> higher survival_target
tdlu_E_original_firstorder_InterquartileRange_mean,tdlu,E,firstorder,InterquartileRange,mean,0.001627,0.000456,0.001599,0.001656,0.28,247,240.0,77.0,428.0,0.0,0.4,0.0662,0.095354,higher feature -> higher survival_target
vessels_E_original_firstorder_Kurtosis_std,vessels,E,firstorder,Kurtosis,std,0.001627,0.000458,0.001599,0.001656,0.282,248,242.0,83.0,431.0,0.0,0.5,-0.0899,0.023403,higher feature -> lower survival_target
muscle_E_original_firstorder_90Percentile_std,muscle,E,firstorder,90Percentile,std,0.001625,0.000448,0.001597,0.001653,0.276,249,250.0,76.0,408.0,0.0,0.6,-0.1168,0.00319,higher feature -> lower survival_target
vessels_H_original_firstorder_Variance_mean,vessels,H,firstorder,Variance,mean,0.001621,0.000477,0.001592,0.001651,0.294,250,248.0,71.0,437.0,0.0,0.7,-0.079,0.046403,higher feature -> lower survival_target
vessels_E_original_firstorder_Energy_std,vessels,E,firstorder,Energy,std,0.001619,0.000496,0.001588,0.001649,0.306,251,249.0,73.0,440.0,0.1,0.8,-0.1003,0.011384,higher feature -> lower survival_target
stroma_H_original_firstorder_10Percentile_mean,stroma,H,firstorder,10Percentile,mean,0.001615,0.000386,0.001591,0.001639,0.239,252,239.0,94.0,415.0,0.0,0.2,-0.0359,0.365416,higher feature -> lower survival_target
vessels_E_original_firstorder_TotalEnergy_std,vessels,E,firstorder,TotalEnergy,std,0.001614,0.000481,0.001584,0.001644,0.298,253,247.0,76.0,433.0,0.1,0.6,-0.1003,0.011384,higher feature -> lower survival_target
tdlu_E_original_firstorder_RobustMeanAbsoluteDeviation_std,tdlu,E,firstorder,RobustMeanAbsoluteDeviation,std,0.001608,0.000344,0.001586,0.001629,0.214,254,238.0,105.0,415.0,0.0,0.0,-0.0958,0.015617,higher feature -> lower survival_target
tumor_E_original_firstorder_Mean_mean,tumor,E,firstorder,Mean,mean,0.001595,0.000422,0.001568,0.001621,0.265,255,242.5,89.0,441.0,0.0,0.3,0.0366,0.356704,higher feature -> higher survival_target
tdlu_H_original_firstorder_Variance_mean,tdlu,H,firstorder,Variance,mean,0.001594,0.000461,0.001566,0.001623,0.289,256,254.0,79.9,439.0,0.0,0.6,-0.0676,0.088401,higher feature -> lower survival_target
dcis_E_original_firstorder_Entropy_mean,dcis,E,firstorder,Entropy,mean,0.001589,0.000545,0.001555,0.001623,0.343,257,268.0,69.0,450.0,0.0,1.1,0.055,0.166287,higher feature -> higher survival_target
tdlu_E_original_firstorder_Variance_mean,tdlu,E,firstorder,Variance,mean,0.001579,0.000425,0.001552,0.001605,0.269,258,251.5,92.0,434.0,0.0,0.3,0.0546,0.16943,higher feature -> higher survival_target
dcis_E_original_firstorder_90Percentile_std,dcis,E,firstorder,90Percentile,std,0.001578,0.000459,0.001549,0.001606,0.291,259,261.0,86.9,428.0,0.0,0.7,-0.0944,0.017299,higher feature -> lower survival_target
muscle_E_original_firstorder_TotalEnergy_mean,muscle,E,firstorder,TotalEnergy,mean,0.001578,0.000456,0.001549,0.001606,0.289,260,257.0,83.0,447.0,0.0,0.5,-0.0901,0.023008,higher feature -> lower survival_target
tils_E_original_firstorder_Median_std,tils,E,firstorder,Median,std,0.001575,0.000452,0.001547,0.001603,0.287,261,256.0,83.0,445.0,0.0,0.8,-0.0242,0.541698,higher feature -> lower survival_target
vessels_H_original_firstorder_RootMeanSquared_std,vessels,H,firstorder,RootMeanSquared,std,0.001573,0.000548,0.001539,0.001607,0.348,262,273.0,74.9,451.0,0.1,1.1,-0.0975,0.013899,higher feature -> lower survival_target
muscle_E_original_firstorder_Energy_mean,muscle,E,firstorder,Energy,mean,0.001572,0.000452,0.001544,0.0016,0.287,263,261.0,82.9,444.0,0.0,0.5,-0.0901,0.023008,higher feature -> lower survival_target
stroma_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,stroma,H,firstorder,RobustMeanAbsoluteDeviation,mean,0.001571,0.000415,0.001545,0.001597,0.264,264,256.0,89.0,432.0,0.0,0.3,-0.0723,0.068272,higher feature -> lower survival_target
adipose_E_original_firstorder_10Percentile_std,adipose,E,firstorder,10Percentile,std,0.001568,0.000395,0.001543,0.001592,0.252,265,255.0,94.0,435.0,0.0,0.2,-0.0644,0.104647,higher feature -> lower survival_target
stroma_H_original_firstorder_90Percentile_mean,stroma,H,firstorder,90Percentile,mean,0.001562,0.000389,0.001538,0.001586,0.249,266,253.0,103.0,433.1,0.1,0.1,-0.0885,0.02559,higher feature -> lower survival_target
tdlu_H_original_firstorder_Kurtosis_mean,tdlu,H,firstorder,Kurtosis,mean,0.00156,0.000373,0.001537,0.001583,0.239,267,256.5,94.0,422.0,0.0,0.2,-0.0767,0.053313,higher feature -> lower survival_target
tils_H_original_firstorder_Energy_mean,tils,H,firstorder,Energy,mean,0.001556,0.000385,0.001532,0.00158,0.247,268,259.0,94.0,433.0,0.0,0.1,-0.0553,0.163687,higher feature -> lower survival_target
tils_H_original_firstorder_TotalEnergy_mean,tils,H,firstorder,TotalEnergy,mean,0.001554,0.000389,0.00153,0.001578,0.25,269,258.0,94.0,437.0,0.0,0.2,-0.0553,0.163687,higher feature -> lower survival_target
vessels_E_original_firstorder_Skewness_mean,vessels,E,firstorder,Skewness,mean,0.001547,0.000433,0.00152,0.001574,0.28,270,269.5,83.9,443.0,0.0,0.6,-0.0406,0.306137,higher feature -> lower survival_target
tils_E_original_firstorder_RootMeanSquared_std,tils,E,firstorder,RootMeanSquared,std,0.001547,0.000446,0.001519,0.001574,0.288,271,270.0,82.0,439.0,0.0,0.8,-0.0733,0.064557,higher feature -> lower survival_target
vessels_H_original_firstorder_10Percentile_mean,vessels,H,firstorder,10Percentile,mean,0.001541,0.000459,0.001513,0.00157,0.298,272,273.0,82.0,446.0,0.0,0.5,0.0475,0.231556,higher feature -> higher survival_target
stroma_E_original_firstorder_Median_std,stroma,E,firstorder,Median,std,0.00154,0.000489,0.001509,0.00157,0.318,273,280.0,81.0,445.0,0.1,1.0,-0.1293,0.001086,higher feature -> lower survival_target
muscle_E_original_firstorder_Entropy_std,muscle,E,firstorder,Entropy,std,0.001539,0.000354,0.001517,0.001561,0.23,274,262.0,104.0,421.0,0.0,0.1,-0.0631,0.111886,higher feature -> lower survival_target
tumor_E_original_firstorder_Skewness_mean,tumor,E,firstorder,Skewness,mean,0.001537,0.000359,0.001515,0.001559,0.234,275,257.0,106.0,423.0,0.0,0.1,-0.0035,0.929895,higher feature -> lower survival_target
tils_H_original_firstorder_RootMeanSquared_mean,tils,H,firstorder,RootMeanSquared,mean,0.001536,0.000375,0.001513,0.001559,0.244,276,263.0,103.0,431.0,0.0,0.2,-0.0283,0.476878,higher feature -> lower survival_target
muscle_E_original_firstorder_Skewness_mean,muscle,E,firstorder,Skewness,mean,0.001534,0.000346,0.001512,0.001555,0.226,277,262.0,108.0,426.0,0.0,0.1,0.0588,0.138252,higher feature -> higher survival_target
adipose_H_original_firstorder_MeanAbsoluteDeviation_std,adipose,H,firstorder,MeanAbsoluteDeviation,std,0.001531,0.000412,0.001505,0.001556,0.269,278,273.0,87.0,443.0,0.0,0.0,-0.0406,0.30691,higher feature -> lower survival_target
muscle_H_original_firstorder_InterquartileRange_mean,muscle,H,firstorder,InterquartileRange,mean,0.001528,0.000391,0.001504,0.001552,0.256,279,267.0,98.0,434.0,0.0,0.3,0.1041,0.008599,higher feature -> higher survival_target
adipose_E_original_firstorder_TotalEnergy_mean,adipose,E,firstorder,TotalEnergy,mean,0.001526,0.000398,0.001501,0.001551,0.261,280,266.0,95.9,445.0,0.0,0.1,-0.1089,0.005988,higher feature -> lower survival_target
tils_E_original_firstorder_MeanAbsoluteDeviation_mean,tils,E,firstorder,MeanAbsoluteDeviation,mean,0.001525,0.000449,0.001497,0.001553,0.294,281,275.0,88.0,447.0,0.0,0.5,0.0735,0.063948,higher feature -> higher survival_target
adipose_E_original_firstorder_Energy_mean,adipose,E,firstorder,Energy,mean,0.001522,0.000405,0.001497,0.001548,0.266,282,273.0,93.0,450.0,0.0,0.0,-0.1089,0.005988,higher feature -> lower survival_target
dcis_E_original_firstorder_Variance_mean,dcis,E,firstorder,Variance,mean,0.00152,0.000484,0.00149,0.00155,0.318,283,283.5,83.0,451.0,0.0,0.8,-0.0691,0.081616,higher feature -> lower survival_target
tils_H_original_firstorder_Mean_mean,tils,H,firstorder,Mean,mean,0.001515,0.000345,0.001494,0.001537,0.228,284,265.0,116.0,438.0,0.0,0.0,0.0045,0.910648,higher feature -> higher survival_target
dcis_E_original_firstorder_TotalEnergy_std,dcis,E,firstorder,TotalEnergy,std,0.001512,0.00049,0.001482,0.001543,0.324,285,294.0,74.0,455.0,0.0,0.5,-0.0203,0.608598,higher feature -> lower survival_target
dcis_E_original_firstorder_Energy_std,dcis,E,firstorder,Energy,std,0.001509,0.000488,0.001479,0.00154,0.324,286,293.0,75.0,454.0,0.0,0.3,-0.0203,0.608598,higher feature -> lower survival_target
tumor_E_original_firstorder_10Percentile_std,tumor,E,firstorder,10Percentile,std,0.001509,0.000421,0.001483,0.001535,0.279,287,284.0,88.0,437.0,0.0,0.4,-0.0566,0.153985,higher feature -> lower survival_target
adipose_H_original_firstorder_10Percentile_std,adipose,H,firstorder,10Percentile,std,0.0015,0.000436,0.001473,0.001527,0.291,288,285.0,92.0,442.0,0.1,0.4,-0.0176,0.657514,higher feature -> lower survival_target
tdlu_E_original_firstorder_Kurtosis_std,tdlu,E,firstorder,Kurtosis,std,0.001498,0.000378,0.001474,0.001521,0.252,289,286.0,98.0,432.0,0.0,0.2,-0.0831,0.036202,higher feature -> lower survival_target
dcis_H_original_firstorder_Kurtosis_std,dcis,H,firstorder,Kurtosis,std,0.001494,0.000382,0.001471,0.001518,0.256,290,280.0,101.0,433.0,0.0,0.4,-0.0273,0.491429,higher feature -> lower survival_target
muscle_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,muscle,H,firstorder,RobustMeanAbsoluteDeviation,mean,0.001494,0.000369,0.001471,0.001517,0.247,291,273.5,106.0,440.0,0.0,0.2,0.0936,0.01819,higher feature -> higher survival_target
stroma_H_original_firstorder_Uniformity_mean,stroma,H,firstorder,Uniformity,mean,0.001492,0.000353,0.00147,0.001514,0.237,292,274.5,113.0,442.0,0.0,0.1,0.0415,0.295759,higher feature -> higher survival_target
stroma_E_original_firstorder_90Percentile_std,stroma,E,firstorder,90Percentile,std,0.001491,0.000422,0.001465,0.001517,0.283,293,284.5,86.9,442.0,0.0,0.5,-0.1238,0.001765,higher feature -> lower survival_target
muscle_H_original_firstorder_InterquartileRange_std,muscle,H,firstorder,InterquartileRange,std,0.001488,0.000359,0.001466,0.00151,0.241,294,281.0,109.9,437.0,0.0,0.3,-0.0372,0.348599,higher feature -> lower survival_target
tumor_H_original_firstorder_Kurtosis_mean,tumor,H,firstorder,Kurtosis,mean,0.001477,0.000362,0.001455,0.0015,0.245,295,281.0,109.0,442.1,0.0,0.1,-0.0314,0.42881,higher feature -> lower survival_target
dcis_H_original_firstorder_10Percentile_mean,dcis,H,firstorder,10Percentile,mean,0.001477,0.00044,0.00145,0.001504,0.298,296,297.0,88.0,456.0,0.0,0.1,0.0012,0.975558,higher feature -> higher survival_target
tdlu_H_original_firstorder_Median_std,tdlu,H,firstorder,Median,std,0.001475,0.000379,0.001452,0.001499,0.257,297,289.0,102.0,438.0,0.0,0.4,-0.1022,0.009885,higher feature -> lower survival_target
stroma_H_original_firstorder_Entropy_mean,stroma,H,firstorder,Entropy,mean,0.001474,0.000338,0.001453,0.001495,0.229,298,283.5,120.0,444.0,0.0,0.0,-0.0593,0.13554,higher feature -> lower survival_target
vessels_E_original_firstorder_10Percentile_std,vessels,E,firstorder,10Percentile,std,0.001468,0.000377,0.001444,0.001491,0.257,299,281.0,102.0,453.0,0.0,0.1,-0.0533,0.179348,higher feature -> lower survival_target
adipose_E_original_firstorder_RootMeanSquared_mean,adipose,E,firstorder,RootMeanSquared,mean,0.001466,0.000385,0.001442,0.00149,0.263,300,290.0,103.0,449.0,0.0,0.1,-0.0903,0.022748,higher feature -> lower survival_target
muscle_H_original_firstorder_Uniformity_mean,muscle,H,firstorder,Uniformity,mean,0.001465,0.000368,0.001443,0.001488,0.251,301,288.0,103.0,447.0,0.0,0.1,-0.1176,0.002973,higher feature -> lower survival_target
adipose_E_original_firstorder_Kurtosis_mean,adipose,E,firstorder,Kurtosis,mean,0.001457,0.000298,0.001439,0.001476,0.205,302,285.0,130.0,424.0,0.0,0.0,-0.0448,0.259475,higher feature -> lower survival_target
tdlu_E_original_firstorder_Energy_std,tdlu,E,firstorder,Energy,std,0.001454,0.000476,0.001424,0.001483,0.327,303,319.0,86.0,458.0,0.0,0.5,-0.1257,0.00149,higher feature -> lower survival_target
tdlu_E_original_firstorder_TotalEnergy_std,tdlu,E,firstorder,TotalEnergy,std,0.001453,0.000472,0.001424,0.001482,0.325,304,316.0,84.0,457.0,0.1,0.4,-0.1257,0.00149,higher feature -> lower survival_target
adipose_E_original_firstorder_Kurtosis_std,adipose,E,firstorder,Kurtosis,std,0.001448,0.000371,0.001425,0.001471,0.256,305,301.0,102.0,441.0,0.1,0.1,-0.0683,0.085369,higher feature -> lower survival_target
muscle_H_original_firstorder_10Percentile_std,muscle,H,firstorder,10Percentile,std,0.001447,0.000415,0.001421,0.001472,0.287,306,299.0,99.0,449.0,0.0,0.5,0.0219,0.580637,higher feature -> higher survival_target
stroma_H_original_firstorder_Kurtosis_std,stroma,H,firstorder,Kurtosis,std,0.001439,0.000282,0.001422,0.001457,0.196,307,288.0,133.0,436.0,0.0,0.0,-0.0317,0.424164,higher feature -> lower survival_target
vessels_E_original_firstorder_Mean_mean,vessels,E,firstorder,Mean,mean,0.001438,0.000416,0.001412,0.001464,0.29,308,302.0,103.0,458.0,0.0,0.4,-0.0078,0.844248,higher feature -> lower survival_target
muscle_H_original_firstorder_Entropy_std,muscle,H,firstorder,Entropy,std,0.001437,0.000358,0.001415,0.001459,0.249,309,300.0,120.0,446.0,0.0,0.2,-0.0652,0.100273,higher feature -> lower survival_target
muscle_H_original_firstorder_Skewness_std,muscle,H,firstorder,Skewness,std,0.001436,0.000339,0.001415,0.001457,0.236,310,295.0,109.0,446.0,0.0,0.0,-0.118,0.002872,higher feature -> lower survival_target
tdlu_E_original_firstorder_Kurtosis_mean,tdlu,E,firstorder,Kurtosis,mean,0.001434,0.000398,0.001409,0.001458,0.278,311,302.0,96.0,452.0,0.0,0.1,-0.0949,0.016713,higher feature -> lower survival_target
dcis_H_original_firstorder_TotalEnergy_std,dcis,H,firstorder,TotalEnergy,std,0.001433,0.000385,0.001409,0.001457,0.268,312,305.5,103.0,455.0,0.0,0.4,-0.0477,0.229912,higher feature -> lower survival_target
stroma_H_original_firstorder_Skewness_mean,stroma,H,firstorder,Skewness,mean,0.00143,0.000324,0.00141,0.00145,0.226,313,297.0,124.0,443.0,0.0,0.0,0.0203,0.609331,higher feature -> higher survival_target
dcis_H_original_firstorder_Energy_std,dcis,H,firstorder,Energy,std,0.001428,0.000379,0.001405,0.001452,0.265,314,307.0,105.0,451.0,0.0,0.3,-0.0477,0.229912,higher feature -> lower survival_target
dcis_H_original_firstorder_Skewness_mean,dcis,H,firstorder,Skewness,mean,0.001426,0.00036,0.001404,0.001448,0.252,315,306.0,116.0,448.0,0.0,0.1,-0.0458,0.24922,higher feature -> lower survival_target
tils_H_original_firstorder_Median_mean,tils,H,firstorder,Median,mean,0.001423,0.000304,0.001404,0.001442,0.213,316,296.5,129.0,437.0,0.0,0.0,0.0319,0.422402,higher feature -> higher survival_target
tumor_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,tumor,H,firstorder,RobustMeanAbsoluteDeviation,mean,0.001419,0.000406,0.001394,0.001444,0.286,317,309.0,98.0,458.0,0.0,0.3,-0.0424,0.285448,higher feature -> lower survival_target
muscle_H_original_firstorder_Kurtosis_std,muscle,H,firstorder,Kurtosis,std,0.001418,0.000364,0.001395,0.00144,0.257,318,311.0,105.0,451.0,0.0,0.0,-0.065,0.101606,higher feature -> lower survival_target
dcis_H_original_firstorder_Mean_mean,dcis,H,firstorder,Mean,mean,0.001414,0.000376,0.001391,0.001438,0.266,319,311.5,110.0,457.0,0.0,0.1,-0.0117,0.768565,higher feature -> lower survival_target
tdlu_E_original_firstorder_90Percentile_mean,tdlu,E,firstorder,90Percentile,mean,0.001412,0.000396,0.001387,0.001436,0.28,320,310.0,104.0,456.0,0.0,0.1,0.0306,0.441199,higher feature -> higher survival_target
tils_E_original_firstorder_Mean_std,tils,E,firstorder,Mean,std,0.00141,0.000367,0.001387,0.001433,0.26,321,308.5,116.9,450.0,0.0,0.1,-0.0404,0.308443,higher feature -> lower survival_target
muscle_E_original_firstorder_Variance_mean,muscle,E,firstorder,Variance,mean,0.001409,0.000326,0.001389,0.00143,0.231,322,305.0,124.0,442.0,0.0,0.1,-0.0639,0.107256,higher feature -> lower survival_target
muscle_E_original_firstorder_RootMeanSquared_mean,muscle,E,firstorder,RootMeanSquared,mean,0.001408,0.000359,0.001386,0.001431,0.255,323,311.0,107.0,454.0,0.0,0.0,-0.0678,0.087721,higher feature -> lower survival_target
tumor_H_original_firstorder_InterquartileRange_mean,tumor,H,firstorder,InterquartileRange,mean,0.001407,0.00041,0.001382,0.001433,0.291,324,311.0,102.9,459.0,0.0,0.4,-0.0326,0.411186,higher feature -> lower survival_target
tils_E_original_firstorder_Variance_mean,tils,E,firstorder,Variance,mean,0.001404,0.000364,0.001382,0.001427,0.259,325,311.0,113.0,453.0,0.0,0.0,0.0393,0.322253,higher feature -> higher survival_target
muscle_H_original_firstorder_RobustMeanAbsoluteDeviation_std,muscle,H,firstorder,RobustMeanAbsoluteDeviation,std,0.001402,0.00035,0.00138,0.001423,0.25,326,310.0,114.9,449.0,0.0,0.0,-0.0484,0.222633,higher feature -> lower survival_target
stroma_E_original_firstorder_MeanAbsoluteDeviation_std,stroma,E,firstorder,MeanAbsoluteDeviation,std,0.001399,0.000319,0.001379,0.001419,0.228,327,308.0,133.0,443.0,0.0,0.1,-0.0656,0.098521,higher feature -> lower survival_target
muscle_E_original_firstorder_90Percentile_mean,muscle,E,firstorder,90Percentile,mean,0.001397,0.000341,0.001376,0.001419,0.244,328,307.5,118.0,453.0,0.0,0.1,-0.0594,0.134524,higher feature -> lower survival_target
dcis_H_original_firstorder_10Percentile_std,dcis,H,firstorder,10Percentile,std,0.001396,0.000327,0.001376,0.001416,0.234,329,309.0,125.0,452.0,0.0,0.0,-0.0275,0.489058,higher feature -> lower survival_target
tdlu_H_original_firstorder_MeanAbsoluteDeviation_mean,tdlu,H,firstorder,MeanAbsoluteDeviation,mean,0.001393,0.000364,0.001371,0.001416,0.261,330,315.0,114.0,456.0,0.0,0.1,-0.0438,0.270207,higher feature -> lower survival_target
adipose_H_original_firstorder_Variance_mean,adipose,H,firstorder,Variance,mean,0.001392,0.000349,0.001371,0.001414,0.25,331,315.0,123.0,452.0,0.0,0.1,0.0852,0.031721,higher feature -> higher survival_target
dcis_E_original_firstorder_Skewness_std,dcis,E,firstorder,Skewness,std,0.001391,0.000364,0.001368,0.001413,0.262,332,322.0,112.0,454.0,0.0,0.2,-0.0064,0.872017,higher feature -> lower survival_target
tdlu_E_original_firstorder_Skewness_std,tdlu,E,firstorder,Skewness,std,0.001388,0.000396,0.001364,0.001413,0.285,333,317.0,106.9,451.0,0.1,0.4,-0.0925,0.019642,higher feature -> lower survival_target
stroma_E_original_firstorder_Energy_mean,stroma,E,firstorder,Energy,mean,0.001387,0.000335,0.001367,0.001408,0.242,334,310.5,130.9,459.0,0.0,0.0,-0.0153,0.699491,higher feature -> lower survival_target
stroma_E_original_firstorder_TotalEnergy_mean,stroma,E,firstorder,TotalEnergy,mean,0.001387,0.000333,0.001366,0.001408,0.24,335,313.0,132.0,459.0,0.0,0.0,-0.0153,0.699491,higher feature -> lower survival_target
muscle_H_original_firstorder_Mean_mean,muscle,H,firstorder,Mean,mean,0.001386,0.000434,0.001359,0.001413,0.314,336,337.0,92.0,462.0,0.0,0.2,0.0937,0.01808,higher feature -> higher survival_target
dcis_E_original_firstorder_Kurtosis_std,dcis,E,firstorder,Kurtosis,std,0.001385,0.000338,0.001364,0.001406,0.244,337,315.0,113.0,452.0,0.0,0.0,-0.0008,0.984342,higher feature -> lower survival_target
tumor_H_original_firstorder_90Percentile_mean,tumor,H,firstorder,90Percentile,mean,0.001383,0.000379,0.00136,0.001407,0.274,338,324.0,107.0,455.0,0.0,0.1,-0.0557,0.16061,higher feature -> lower survival_target
muscle_E_original_firstorder_Entropy_mean,muscle,E,firstorder,Entropy,mean,0.001381,0.000325,0.00136,0.001401,0.235,339,316.0,122.0,453.0,0.0,0.1,0.0136,0.731523,higher feature -> higher survival_target
dcis_H_original_firstorder_RootMeanSquared_std,dcis,H,firstorder,RootMeanSquared,std,0.00138,0.000366,0.001358,0.001403,0.265,340,322.5,120.0,454.0,0.0,0.2,-0.0524,0.186549,higher feature -> lower survival_target
tumor_E_original_firstorder_Kurtosis_mean,tumor,E,firstorder,Kurtosis,mean,0.001376,0.000297,0.001358,0.001394,0.216,341,314.5,133.9,443.0,0.0,0.0,0.0135,0.73376,higher feature -> higher survival_target
dcis_H_original_firstorder_Entropy_std,dcis,H,firstorder,Entropy,std,0.001375,0.000373,0.001352,0.001398,0.271,342,332.0,114.0,456.0,0.0,0.4,-0.1082,0.00633,higher feature -> lower survival_target
muscle_E_original_firstorder_Median_mean,muscle,E,firstorder,Median,mean,0.001375,0.000352,0.001353,0.001396,0.256,343,320.0,117.0,458.0,0.0,0.1,-0.0634,0.110286,higher feature -> lower survival_target
dcis_H_original_firstorder_Median_mean,dcis,H,firstorder,Median,mean,0.001374,0.000381,0.001351,0.001398,0.277,344,327.0,109.0,458.0,0.0,0.1,0.0227,0.567199,higher feature -> higher survival_target
stroma_E_original_firstorder_RootMeanSquared_mean,stroma,E,firstorder,RootMeanSquared,mean,0.001373,0.000338,0.001352,0.001394,0.246,345,318.0,124.0,459.0,0.0,0.0,0.0034,0.931498,higher feature -> higher survival_target
tdlu_E_original_firstorder_10Percentile_std,tdlu,E,firstorder,10Percentile,std,0.001364,0.00041,0.001339,0.001389,0.301,346,339.0,96.0,457.0,0.0,0.6,-0.1111,0.005032,higher feature -> lower survival_target
dcis_E_original_firstorder_Skewness_mean,dcis,E,firstorder,Skewness,mean,0.001363,0.000394,0.001339,0.001388,0.289,347,337.5,102.0,462.0,0.0,0.1,-0.0429,0.280498,higher feature -> lower survival_target
stroma_E_original_firstorder_Energy_std,stroma,E,firstorder,Energy,std,0.001363,0.000377,0.00134,0.001387,0.277,348,333.0,105.9,456.0,0.0,0.2,-0.1298,0.001038,higher feature -> lower survival_target
tumor_E_original_firstorder_Variance_std,tumor,E,firstorder,Variance,std,0.001363,0.000382,0.001339,0.001386,0.28,349,330.0,117.9,456.0,0.0,0.5,-0.1114,0.004913,higher feature -> lower survival_target
stroma_E_original_firstorder_TotalEnergy_std,stroma,E,firstorder,TotalEnergy,std,0.00136,0.000378,0.001337,0.001384,0.278,350,335.0,103.9,456.0,0.0,0.1,-0.1298,0.001038,higher feature -> lower survival_target
tumor_E_original_firstorder_RootMeanSquared_std,tumor,E,firstorder,RootMeanSquared,std,0.001358,0.000269,0.001341,0.001375,0.198,351,317.0,148.9,444.0,0.0,0.0,-0.077,0.052131,higher feature -> lower survival_target
tdlu_H_original_firstorder_Skewness_mean,tdlu,H,firstorder,Skewness,mean,0.001356,0.000288,0.001339,0.001374,0.212,352,317.0,136.9,450.0,0.0,0.0,-0.0559,0.158885,higher feature -> lower survival_target
tils_E_original_firstorder_Kurtosis_mean,tils,E,firstorder,Kurtosis,mean,0.001354,0.000308,0.001335,0.001373,0.227,353,328.0,136.0,450.0,0.0,0.1,-0.0712,0.072772,higher feature -> lower survival_target
stroma_E_original_firstorder_Kurtosis_mean,stroma,E,firstorder,Kurtosis,mean,0.001351,0.000326,0.001331,0.001371,0.241,354,328.0,130.0,456.0,0.0,0.1,-0.0647,0.102863,higher feature -> lower survival_target
tils_E_original_firstorder_Skewness_std,tils,E,firstorder,Skewness,std,0.001343,0.000286,0.001325,0.001361,0.213,355,323.0,146.9,451.0,0.0,0.0,-0.0605,0.127208,higher feature -> lower survival_target
muscle_H_original_firstorder_Median_std,muscle,H,firstorder,Median,std,0.001342,0.000311,0.001323,0.001361,0.232,356,330.0,131.9,452.0,0.0,0.0,0.0132,0.739001,higher feature -> higher survival_target
tumor_E_original_firstorder_Energy_mean,tumor,E,firstorder,Energy,mean,0.00134,0.000347,0.001319,0.001362,0.259,357,333.0,123.0,460.0,0.0,0.0,0.0232,0.559244,higher feature -> higher survival_target
muscle_H_original_firstorder_MeanAbsoluteDeviation_std,muscle,H,firstorder,MeanAbsoluteDeviation,std,0.00134,0.000327,0.00132,0.00136,0.244,358,331.0,132.9,456.0,0.0,0.2,-0.0849,0.032261,higher feature -> lower survival_target
tumor_E_original_firstorder_InterquartileRange_std,tumor,E,firstorder,InterquartileRange,std,0.001338,0.00031,0.001319,0.001358,0.232,359,335.0,132.0,451.0,0.0,0.1,-0.101,0.010777,higher feature -> lower survival_target
tumor_E_original_firstorder_TotalEnergy_mean,tumor,E,firstorder,TotalEnergy,mean,0.001334,0.000339,0.001313,0.001355,0.254,360,336.0,125.0,461.0,0.0,0.0,0.0232,0.559244,higher feature -> higher survival_target
muscle_E_original_firstorder_Mean_mean,muscle,E,firstorder,Mean,mean,0.001334,0.000335,0.001313,0.001354,0.251,361,338.5,125.0,461.0,0.0,0.0,-0.0634,0.109958,higher feature -> lower survival_target
tumor_E_original_firstorder_RobustMeanAbsoluteDeviation_std,tumor,E,firstorder,RobustMeanAbsoluteDeviation,std,0.001333,0.000324,0.001313,0.001353,0.243,362,338.0,136.0,456.0,0.0,0.2,-0.103,0.009305,higher feature -> lower survival_target
tdlu_E_original_firstorder_Entropy_mean,tdlu,E,firstorder,Entropy,mean,0.001327,0.000349,0.001306,0.001349,0.263,363,342.0,120.0,459.0,0.0,0.0,0.0666,0.093258,higher feature -> higher survival_target
vessels_H_original_firstorder_Kurtosis_mean,vessels,H,firstorder,Kurtosis,mean,0.001326,0.000275,0.001309,0.001343,0.207,364,330.0,151.0,451.0,0.0,0.0,-0.0464,0.242715,higher feature -> lower survival_target
vessels_E_original_firstorder_90Percentile_mean,vessels,E,firstorder,90Percentile,mean,0.001323,0.000373,0.0013,0.001346,0.282,365,341.5,116.0,464.0,0.0,0.0,0.0018,0.963464,higher feature -> higher survival_target
dcis_E_original_firstorder_MeanAbsoluteDeviation_mean,dcis,E,firstorder,MeanAbsoluteDeviation,mean,0.001321,0.000374,0.001298,0.001344,0.283,366,343.0,126.0,460.0,0.1,0.2,-0.0385,0.332533,higher feature -> lower survival_target
tdlu_E_original_firstorder_Energy_mean,tdlu,E,firstorder,Energy,mean,0.001319,0.00033,0.001298,0.001339,0.25,367,341.0,122.0,459.0,0.0,0.0,-0.0028,0.943357,higher feature -> lower survival_target
