feature,region,channel,feature_class,metric,stat,mean_importance,std_importance,ci_lo,ci_hi,cv,rank,median_rank,rank_q025,rank_q975,top20_pct,top50_pct,spearman_rho,spearman_p_value,direction
tdlu_E_original_firstorder_Variance_std,tdlu,E,firstorder,Variance,std,0.001781,0.000501,0.00175,0.001812,0.281,197,206.0,57.0,397.1,0.0,1.6,-0.1062,0.007358,higher feature -> lower survival_target
stroma_H_original_firstorder_Skewness_std,stroma,H,firstorder,Skewness,std,0.00178,0.000429,0.001754,0.001807,0.241,198,199.0,71.0,369.0,0.0,0.8,-0.0209,0.598986,higher feature -> lower survival_target
tdlu_H_original_firstorder_Skewness_mean,tdlu,H,firstorder,Skewness,mean,0.001778,0.000484,0.001748,0.001808,0.272,199,198.0,67.0,410.0,0.0,1.2,-0.0395,0.320119,higher feature -> lower survival_target
adipose_E_original_firstorder_Mean_mean,adipose,E,firstorder,Mean,mean,0.001773,0.000444,0.001746,0.001801,0.25,200,193.0,70.0,406.1,0.0,0.4,-0.0583,0.141652,higher feature -> lower survival_target
tils_E_original_firstorder_Entropy_mean,tils,E,firstorder,Entropy,mean,0.001772,0.000515,0.001741,0.001804,0.29,201,202.0,61.0,421.0,0.0,1.1,0.1,0.01161,higher feature -> higher survival_target
tdlu_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,tdlu,H,firstorder,RobustMeanAbsoluteDeviation,mean,0.001765,0.000561,0.00173,0.0018,0.318,202,214.0,54.0,433.0,0.0,1.9,-0.0666,0.093089,higher feature -> lower survival_target
tils_H_original_firstorder_10Percentile_mean,tils,H,firstorder,10Percentile,mean,0.001762,0.000574,0.001727,0.001798,0.326,203,224.0,56.0,416.0,0.0,2.0,-0.0324,0.414672,higher feature -> lower survival_target
tdlu_E_original_firstorder_RobustMeanAbsoluteDeviation_std,tdlu,E,firstorder,RobustMeanAbsoluteDeviation,std,0.001759,0.000439,0.001731,0.001786,0.25,204,205.0,71.0,390.0,0.0,0.4,-0.1268,0.001356,higher feature -> lower survival_target
tdlu_E_original_firstorder_InterquartileRange_std,tdlu,E,firstorder,InterquartileRange,std,0.001758,0.000451,0.00173,0.001786,0.257,205,203.0,68.0,396.0,0.0,0.8,-0.1192,0.002602,higher feature -> lower survival_target
tdlu_H_original_firstorder_Variance_mean,tdlu,H,firstorder,Variance,mean,0.001757,0.000484,0.001727,0.001787,0.275,206,207.0,62.0,403.0,0.0,1.1,-0.11,0.005502,higher feature -> lower survival_target
tils_E_original_firstorder_90Percentile_std,tils,E,firstorder,90Percentile,std,0.001756,0.00052,0.001724,0.001789,0.296,207,214.0,64.0,400.0,0.2,1.2,-0.1333,0.000752,higher feature -> lower survival_target
adipose_H_original_firstorder_90Percentile_mean,adipose,H,firstorder,90Percentile,mean,0.001751,0.000446,0.001723,0.001779,0.255,208,202.0,75.0,412.0,0.0,0.4,0.1127,0.004437,higher feature -> higher survival_target
tdlu_H_original_firstorder_Kurtosis_std,tdlu,H,firstorder,Kurtosis,std,0.00175,0.000517,0.001718,0.001782,0.296,209,215.0,57.0,415.0,0.0,1.8,-0.1086,0.006116,higher feature -> lower survival_target
adipose_H_original_firstorder_MeanAbsoluteDeviation_mean,adipose,H,firstorder,MeanAbsoluteDeviation,mean,0.00175,0.000437,0.001722,0.001777,0.25,210,203.0,73.0,407.0,0.0,0.2,0.0963,0.01512,higher feature -> higher survival_target
tdlu_E_original_firstorder_InterquartileRange_mean,tdlu,E,firstorder,InterquartileRange,mean,0.001737,0.000554,0.001702,0.001771,0.319,211,219.0,56.0,422.0,0.1,1.8,0.0366,0.357378,higher feature -> higher survival_target
adipose_H_original_firstorder_RootMeanSquared_std,adipose,H,firstorder,RootMeanSquared,std,0.001732,0.000473,0.001703,0.001762,0.273,212,213.0,70.0,398.0,0.1,0.7,-0.0967,0.014726,higher feature -> lower survival_target
tdlu_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,tdlu,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.001728,0.000562,0.001693,0.001763,0.325,213,223.0,57.0,424.0,0.1,1.8,0.0369,0.352332,higher feature -> higher survival_target
tdlu_E_original_firstorder_MeanAbsoluteDeviation_mean,tdlu,E,firstorder,MeanAbsoluteDeviation,mean,0.00172,0.000489,0.00169,0.00175,0.284,214,216.0,66.0,414.0,0.0,1.0,0.0434,0.274835,higher feature -> higher survival_target
stroma_E_original_firstorder_InterquartileRange_std,stroma,E,firstorder,InterquartileRange,std,0.001719,0.000451,0.001691,0.001747,0.262,215,214.5,66.0,412.0,0.0,0.6,-0.0659,0.096807,higher feature -> lower survival_target
tdlu_H_original_firstorder_InterquartileRange_mean,tdlu,H,firstorder,InterquartileRange,mean,0.001704,0.000542,0.00167,0.001738,0.318,216,232.0,59.0,432.0,0.0,1.4,-0.0578,0.145146,higher feature -> lower survival_target
dcis_H_original_firstorder_Mean_std,dcis,H,firstorder,Mean,std,0.001702,0.000595,0.001665,0.001739,0.35,217,233.0,55.0,436.0,0.1,2.0,-0.1125,0.004499,higher feature -> lower survival_target
adipose_H_original_firstorder_Variance_std,adipose,H,firstorder,Variance,std,0.001685,0.000562,0.00165,0.00172,0.334,218,237.0,55.0,425.0,0.2,2.0,-0.1286,0.001154,higher feature -> lower survival_target
stroma_E_original_firstorder_RobustMeanAbsoluteDeviation_std,stroma,E,firstorder,RobustMeanAbsoluteDeviation,std,0.001682,0.000419,0.001656,0.001708,0.249,219,220.0,76.0,406.0,0.0,0.4,-0.073,0.065867,higher feature -> lower survival_target
tdlu_H_original_firstorder_Median_mean,tdlu,H,firstorder,Median,mean,0.001679,0.000479,0.00165,0.001709,0.285,220,230.0,68.0,426.0,0.0,0.8,-0.0052,0.895546,higher feature -> lower survival_target
tils_E_original_firstorder_10Percentile_std,tils,E,firstorder,10Percentile,std,0.001677,0.000461,0.001648,0.001705,0.275,221,229.0,69.0,418.0,0.0,0.5,0.022,0.580042,higher feature -> higher survival_target
tumor_E_original_firstorder_Kurtosis_std,tumor,E,firstorder,Kurtosis,std,0.001675,0.000451,0.001647,0.001703,0.269,222,229.0,77.0,403.0,0.0,0.7,0.0247,0.534283,higher feature -> higher survival_target
dcis_H_original_firstorder_Energy_std,dcis,H,firstorder,Energy,std,0.001671,0.000513,0.001639,0.001702,0.307,223,235.0,62.0,426.0,0.1,1.1,-0.0914,0.021199,higher feature -> lower survival_target
dcis_H_original_firstorder_Energy_mean,dcis,H,firstorder,Energy,mean,0.00167,0.000521,0.001638,0.001702,0.312,224,237.0,65.0,423.1,0.1,0.7,-0.1172,0.003073,higher feature -> lower survival_target
dcis_H_original_firstorder_TotalEnergy_mean,dcis,H,firstorder,TotalEnergy,mean,0.001669,0.00052,0.001637,0.001702,0.312,225,232.0,65.0,433.0,0.1,0.7,-0.1172,0.003073,higher feature -> lower survival_target
tdlu_H_original_firstorder_90Percentile_mean,tdlu,H,firstorder,90Percentile,mean,0.001669,0.00044,0.001641,0.001696,0.264,226,228.0,79.0,423.0,0.0,0.1,-0.0695,0.079917,higher feature -> lower survival_target
dcis_H_original_firstorder_TotalEnergy_std,dcis,H,firstorder,TotalEnergy,std,0.001668,0.00051,0.001636,0.0017,0.306,227,235.0,63.0,426.0,0.0,1.4,-0.0914,0.021199,higher feature -> lower survival_target
vessels_E_original_firstorder_Kurtosis_std,vessels,E,firstorder,Kurtosis,std,0.001665,0.000556,0.001631,0.0017,0.334,228,245.0,54.0,423.0,0.0,2.1,-0.0954,0.01613,higher feature -> lower survival_target
tumor_E_original_firstorder_Mean_mean,tumor,E,firstorder,Mean,mean,0.001663,0.000449,0.001635,0.001691,0.27,229,226.0,75.0,436.0,0.0,0.4,0.0411,0.300457,higher feature -> higher survival_target
tumor_E_original_firstorder_90Percentile_std,tumor,E,firstorder,90Percentile,std,0.001663,0.000463,0.001634,0.001692,0.278,230,236.5,67.0,395.0,0.0,1.2,-0.1084,0.006233,higher feature -> lower survival_target
adipose_H_original_firstorder_Median_std,adipose,H,firstorder,Median,std,0.001648,0.000446,0.00162,0.001675,0.271,231,237.0,77.0,424.0,0.0,0.4,-0.0441,0.266786,higher feature -> lower survival_target
muscle_H_original_firstorder_RobustMeanAbsoluteDeviation_std,muscle,H,firstorder,RobustMeanAbsoluteDeviation,std,0.001648,0.000583,0.001611,0.001684,0.354,232,252.0,56.0,431.0,0.1,1.8,-0.1263,0.00141,higher feature -> lower survival_target
muscle_H_original_firstorder_MeanAbsoluteDeviation_std,muscle,H,firstorder,MeanAbsoluteDeviation,std,0.001647,0.000727,0.001602,0.001692,0.441,233,280.0,40.0,453.0,0.5,3.6,-0.1548,8.9e-05,higher feature -> lower survival_target
tumor_H_original_firstorder_Kurtosis_mean,tumor,H,firstorder,Kurtosis,mean,0.001631,0.000405,0.001606,0.001656,0.248,234,233.5,86.9,412.0,0.0,0.4,0.007,0.860155,higher feature -> higher survival_target
dcis_H_original_firstorder_Median_std,dcis,H,firstorder,Median,std,0.001619,0.000499,0.001588,0.00165,0.308,235,251.0,70.0,436.0,0.0,1.0,-0.1121,0.004634,higher feature -> lower survival_target
dcis_E_original_firstorder_Skewness_std,dcis,E,firstorder,Skewness,std,0.001618,0.000513,0.001586,0.001649,0.317,236,252.5,61.0,439.0,0.1,1.3,-0.0307,0.439362,higher feature -> lower survival_target
adipose_H_original_firstorder_10Percentile_std,adipose,H,firstorder,10Percentile,std,0.001614,0.000423,0.001588,0.00164,0.262,237,243.0,86.0,418.0,0.0,0.5,-0.0655,0.098613,higher feature -> lower survival_target
adipose_H_original_firstorder_RootMeanSquared_mean,adipose,H,firstorder,RootMeanSquared,mean,0.001613,0.000364,0.001591,0.001636,0.225,238,233.0,95.0,419.0,0.0,0.0,0.0813,0.040347,higher feature -> higher survival_target
adipose_H_original_firstorder_TotalEnergy_std,adipose,H,firstorder,TotalEnergy,std,0.00161,0.000526,0.001578,0.001643,0.327,239,256.0,67.0,434.0,0.2,1.3,-0.0879,0.02665,higher feature -> lower survival_target
tdlu_H_original_firstorder_Median_std,tdlu,H,firstorder,Median,std,0.00161,0.000489,0.00158,0.00164,0.304,240,257.0,69.0,428.0,0.0,0.9,-0.1504,0.00014,higher feature -> lower survival_target
stroma_E_original_firstorder_Variance_std,stroma,E,firstorder,Variance,std,0.00161,0.000447,0.001582,0.001637,0.278,241,252.0,75.0,425.0,0.0,0.2,-0.0702,0.076692,higher feature -> lower survival_target
adipose_H_original_firstorder_Energy_std,adipose,H,firstorder,Energy,std,0.001609,0.00052,0.001576,0.001641,0.323,242,256.5,71.0,423.0,0.1,1.4,-0.0879,0.02665,higher feature -> lower survival_target
vessels_E_original_firstorder_10Percentile_mean,vessels,E,firstorder,10Percentile,mean,0.001608,0.000404,0.001583,0.001633,0.251,243,242.0,81.0,418.0,0.0,0.1,-0.0015,0.970107,higher feature -> lower survival_target
tils_E_original_firstorder_90Percentile_mean,tils,E,firstorder,90Percentile,mean,0.001602,0.000432,0.001575,0.001629,0.27,244,244.0,81.0,435.0,0.0,0.4,0.0726,0.067418,higher feature -> higher survival_target
vessels_E_original_firstorder_10Percentile_std,vessels,E,firstorder,10Percentile,std,0.001599,0.000338,0.001578,0.00162,0.211,245,236.0,98.0,407.0,0.0,0.1,-0.0413,0.29814,higher feature -> lower survival_target
adipose_E_original_firstorder_10Percentile_std,adipose,E,firstorder,10Percentile,std,0.001599,0.000439,0.001571,0.001626,0.275,246,253.0,74.0,426.0,0.0,0.2,-0.0971,0.014323,higher feature -> lower survival_target
vessels_H_original_firstorder_Entropy_std,vessels,H,firstorder,Entropy,std,0.001593,0.000459,0.001564,0.001621,0.288,247,263.0,71.9,417.0,0.0,1.0,-0.1456,0.00023,higher feature -> lower survival_target
tumor_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,tumor,H,firstorder,RobustMeanAbsoluteDeviation,mean,0.00159,0.000439,0.001563,0.001618,0.276,248,254.0,80.0,431.0,0.0,0.4,-0.0898,0.023528,higher feature -> lower survival_target
muscle_H_original_firstorder_Median_mean,muscle,H,firstorder,Median,mean,0.001588,0.000351,0.001566,0.00161,0.221,249,240.0,104.0,411.0,0.0,0.1,0.0607,0.126157,higher feature -> higher survival_target
tils_E_original_firstorder_RootMeanSquared_std,tils,E,firstorder,RootMeanSquared,std,0.001587,0.000364,0.001565,0.00161,0.229,250,246.0,93.0,411.0,0.0,0.0,-0.0882,0.026193,higher feature -> lower survival_target
tdlu_E_original_firstorder_Variance_mean,tdlu,E,firstorder,Variance,mean,0.001581,0.000442,0.001554,0.001609,0.279,251,252.0,77.0,433.0,0.0,0.7,0.033,0.405695,higher feature -> higher survival_target
tdlu_H_original_firstorder_Mean_mean,tdlu,H,firstorder,Mean,mean,0.001577,0.000386,0.001553,0.001601,0.244,252,249.0,88.0,432.0,0.0,0.4,-0.0356,0.370347,higher feature -> lower survival_target
stroma_H_original_firstorder_10Percentile_mean,stroma,H,firstorder,10Percentile,mean,0.001569,0.000376,0.001546,0.001593,0.24,253,254.5,98.0,418.0,0.0,0.3,-0.0806,0.042214,higher feature -> lower survival_target
tumor_E_original_firstorder_Variance_std,tumor,E,firstorder,Variance,std,0.001567,0.000466,0.001538,0.001596,0.297,254,263.0,74.9,436.0,0.1,0.7,-0.1324,0.000813,higher feature -> lower survival_target
tils_E_original_firstorder_Mean_std,tils,E,firstorder,Mean,std,0.001563,0.000386,0.00154,0.001587,0.247,255,259.5,89.0,413.0,0.0,0.3,-0.0597,0.132469,higher feature -> lower survival_target
tdlu_H_original_firstorder_TotalEnergy_mean,tdlu,H,firstorder,TotalEnergy,mean,0.001563,0.000414,0.001538,0.001589,0.265,256,251.5,93.0,437.0,0.0,0.1,-0.0831,0.036173,higher feature -> lower survival_target
tdlu_H_original_firstorder_Energy_mean,tdlu,H,firstorder,Energy,mean,0.001563,0.000409,0.001538,0.001589,0.262,257,252.5,94.0,441.0,0.0,0.2,-0.0831,0.036173,higher feature -> lower survival_target
tils_H_original_firstorder_90Percentile_mean,tils,H,firstorder,90Percentile,mean,0.001561,0.000423,0.001535,0.001587,0.271,258,259.0,83.0,435.0,0.0,0.3,-0.0907,0.022155,higher feature -> lower survival_target
tdlu_H_original_firstorder_MeanAbsoluteDeviation_mean,tdlu,H,firstorder,MeanAbsoluteDeviation,mean,0.00156,0.000393,0.001536,0.001584,0.252,259,255.0,91.0,432.0,0.0,0.2,-0.0821,0.038413,higher feature -> lower survival_target
tumor_H_original_firstorder_90Percentile_std,tumor,H,firstorder,90Percentile,std,0.001557,0.000595,0.00152,0.001594,0.382,260,285.0,65.0,450.0,0.2,1.6,-0.1268,0.001348,higher feature -> lower survival_target
dcis_E_original_firstorder_Kurtosis_std,dcis,E,firstorder,Kurtosis,std,0.001555,0.000428,0.001528,0.001581,0.275,261,268.0,83.0,427.0,0.1,0.4,-0.0211,0.595033,higher feature -> lower survival_target
tumor_E_original_firstorder_Skewness_std,tumor,E,firstorder,Skewness,std,0.001548,0.000483,0.001518,0.001578,0.312,262,271.5,79.0,421.0,0.2,0.8,0.0066,0.868108,higher feature -> higher survival_target
stroma_E_original_firstorder_Entropy_mean,stroma,E,firstorder,Entropy,mean,0.001546,0.000415,0.001521,0.001572,0.268,263,265.0,83.0,431.0,0.0,0.7,0.0464,0.242481,higher feature -> higher survival_target
tdlu_H_original_firstorder_10Percentile_mean,tdlu,H,firstorder,10Percentile,mean,0.00154,0.000446,0.001513,0.001568,0.29,264,271.0,87.0,438.0,0.0,0.4,-0.0288,0.468911,higher feature -> lower survival_target
vessels_H_original_firstorder_90Percentile_std,vessels,H,firstorder,90Percentile,std,0.00154,0.000596,0.001503,0.001577,0.387,265,293.5,59.0,448.0,0.1,2.2,-0.1784,6e-06,higher feature -> lower survival_target
dcis_H_original_firstorder_Skewness_std,dcis,H,firstorder,Skewness,std,0.001537,0.000442,0.001509,0.001564,0.288,266,270.5,80.0,442.0,0.0,0.4,-0.0791,0.046113,higher feature -> lower survival_target
stroma_E_original_firstorder_Median_std,stroma,E,firstorder,Median,std,0.001536,0.000535,0.001503,0.001569,0.348,267,286.5,68.0,443.0,0.2,1.5,-0.1486,0.000169,higher feature -> lower survival_target
stroma_E_original_firstorder_90Percentile_mean,stroma,E,firstorder,90Percentile,mean,0.001536,0.000389,0.001512,0.00156,0.253,268,261.0,91.0,428.0,0.0,0.2,0.0235,0.554775,higher feature -> higher survival_target
dcis_H_original_firstorder_Entropy_std,dcis,H,firstorder,Entropy,std,0.001531,0.000558,0.001496,0.001565,0.365,269,284.5,64.0,452.0,0.1,1.5,-0.1353,0.000624,higher feature -> lower survival_target
muscle_H_original_firstorder_Variance_std,muscle,H,firstorder,Variance,std,0.001525,0.000519,0.001493,0.001557,0.34,270,290.0,68.0,444.0,0.0,1.2,-0.1495,0.000154,higher feature -> lower survival_target
tumor_E_original_firstorder_RobustMeanAbsoluteDeviation_std,tumor,E,firstorder,RobustMeanAbsoluteDeviation,std,0.001517,0.000449,0.001489,0.001545,0.296,271,282.0,78.0,440.0,0.0,0.5,-0.1318,0.000865,higher feature -> lower survival_target
muscle_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,muscle,H,firstorder,RobustMeanAbsoluteDeviation,mean,0.001513,0.000361,0.001491,0.001535,0.239,272,267.0,105.0,435.0,0.0,0.2,0.0374,0.346203,higher feature -> higher survival_target
tumor_H_original_firstorder_Kurtosis_std,tumor,H,firstorder,Kurtosis,std,0.001512,0.000413,0.001486,0.001538,0.273,273,276.0,98.0,424.0,0.1,0.5,-0.0833,0.035783,higher feature -> lower survival_target
vessels_E_original_firstorder_TotalEnergy_std,vessels,E,firstorder,TotalEnergy,std,0.001509,0.000374,0.001486,0.001532,0.248,274,279.0,101.0,435.0,0.0,0.1,-0.1089,0.00596,higher feature -> lower survival_target
vessels_E_original_firstorder_Energy_std,vessels,E,firstorder,Energy,std,0.001509,0.000375,0.001486,0.001532,0.248,275,277.0,100.0,438.0,0.0,0.0,-0.1089,0.00596,higher feature -> lower survival_target
vessels_E_original_firstorder_Skewness_std,vessels,E,firstorder,Skewness,std,0.001507,0.000507,0.001476,0.001539,0.336,276,291.0,67.9,448.0,0.0,0.9,-0.1085,0.006186,higher feature -> lower survival_target
stroma_E_original_firstorder_Entropy_std,stroma,E,firstorder,Entropy,std,0.001507,0.000447,0.001479,0.001534,0.296,277,287.0,78.0,438.0,0.0,1.0,-0.1126,0.004454,higher feature -> lower survival_target
stroma_E_original_firstorder_10Percentile_std,stroma,E,firstorder,10Percentile,std,0.001505,0.000399,0.00148,0.00153,0.265,278,278.0,91.0,430.0,0.0,0.4,-0.1031,0.009238,higher feature -> lower survival_target
muscle_H_original_firstorder_Kurtosis_mean,muscle,H,firstorder,Kurtosis,mean,0.001503,0.000439,0.001476,0.001531,0.292,279,285.0,84.0,446.0,0.0,0.5,-0.0958,0.015659,higher feature -> lower survival_target
tumor_E_original_firstorder_InterquartileRange_std,tumor,E,firstorder,InterquartileRange,std,0.001503,0.000383,0.00148,0.001527,0.255,280,281.0,94.0,429.0,0.0,0.3,-0.1294,0.001077,higher feature -> lower survival_target
dcis_H_original_firstorder_Kurtosis_mean,dcis,H,firstorder,Kurtosis,mean,0.0015,0.000353,0.001478,0.001521,0.236,281,273.5,107.0,429.0,0.1,0.2,0.0316,0.425836,higher feature -> higher survival_target
tumor_H_original_firstorder_InterquartileRange_mean,tumor,H,firstorder,InterquartileRange,mean,0.001499,0.000381,0.001475,0.001523,0.254,282,275.5,100.0,436.0,0.0,0.2,-0.0774,0.051041,higher feature -> lower survival_target
tdlu_H_original_firstorder_Uniformity_mean,tdlu,H,firstorder,Uniformity,mean,0.001491,0.000416,0.001465,0.001517,0.279,283,285.0,96.0,453.0,0.0,0.2,-0.018,0.650836,higher feature -> lower survival_target
vessels_E_original_firstorder_Median_mean,vessels,E,firstorder,Median,mean,0.00148,0.000383,0.001457,0.001504,0.259,284,276.0,100.0,448.0,0.0,0.2,-0.0079,0.841949,higher feature -> lower survival_target
tdlu_E_original_firstorder_10Percentile_std,tdlu,E,firstorder,10Percentile,std,0.001479,0.000437,0.001452,0.001506,0.296,285,296.0,89.0,440.0,0.1,0.3,-0.131,0.000928,higher feature -> lower survival_target
adipose_H_original_firstorder_RobustMeanAbsoluteDeviation_std,adipose,H,firstorder,RobustMeanAbsoluteDeviation,std,0.001477,0.000342,0.001456,0.001498,0.232,286,279.0,112.0,433.0,0.0,0.1,-0.0814,0.04024,higher feature -> lower survival_target
adipose_H_original_firstorder_TotalEnergy_mean,adipose,H,firstorder,TotalEnergy,mean,0.001476,0.000333,0.001456,0.001497,0.225,287,274.0,115.0,441.0,0.0,0.0,0.0525,0.186452,higher feature -> higher survival_target
adipose_H_original_firstorder_Energy_mean,adipose,H,firstorder,Energy,mean,0.001476,0.00034,0.001455,0.001497,0.23,288,274.0,112.0,443.0,0.0,0.0,0.0525,0.186452,higher feature -> higher survival_target
dcis_H_original_firstorder_10Percentile_std,dcis,H,firstorder,10Percentile,std,0.001474,0.000398,0.001449,0.001499,0.27,289,289.0,98.0,447.0,0.0,0.1,-0.0656,0.098365,higher feature -> lower survival_target
muscle_H_original_firstorder_InterquartileRange_mean,muscle,H,firstorder,InterquartileRange,mean,0.001474,0.00033,0.001453,0.001494,0.224,290,279.0,117.0,439.0,0.0,0.1,0.0448,0.259074,higher feature -> higher survival_target
muscle_E_original_firstorder_10Percentile_mean,muscle,E,firstorder,10Percentile,mean,0.001473,0.000351,0.001451,0.001494,0.239,291,284.0,109.0,440.0,0.0,0.1,-0.0706,0.075095,higher feature -> lower survival_target
dcis_E_original_firstorder_Kurtosis_mean,dcis,E,firstorder,Kurtosis,mean,0.001472,0.000395,0.001448,0.001497,0.268,292,289.0,95.0,446.0,0.0,0.3,-0.0269,0.497631,higher feature -> lower survival_target
dcis_E_original_firstorder_RootMeanSquared_std,dcis,E,firstorder,RootMeanSquared,std,0.001468,0.000449,0.00144,0.001495,0.306,293,296.5,84.0,444.0,0.1,0.6,-0.1085,0.006185,higher feature -> lower survival_target
tumor_E_original_firstorder_10Percentile_std,tumor,E,firstorder,10Percentile,std,0.00146,0.000357,0.001438,0.001483,0.244,294,291.0,104.0,441.0,0.0,0.2,-0.0513,0.196118,higher feature -> lower survival_target
tdlu_H_original_firstorder_Entropy_mean,tdlu,H,firstorder,Entropy,mean,0.001457,0.000353,0.001435,0.001479,0.242,295,288.0,113.0,447.0,0.0,0.0,-0.0166,0.67657,higher feature -> lower survival_target
dcis_H_original_firstorder_RootMeanSquared_std,dcis,H,firstorder,RootMeanSquared,std,0.001457,0.000463,0.001428,0.001486,0.318,296,303.0,86.0,456.0,0.0,0.7,-0.0859,0.030322,higher feature -> lower survival_target
stroma_E_original_firstorder_MeanAbsoluteDeviation_std,stroma,E,firstorder,MeanAbsoluteDeviation,std,0.001454,0.000353,0.001433,0.001476,0.243,297,292.0,118.0,442.0,0.0,0.4,-0.107,0.006894,higher feature -> lower survival_target
adipose_H_original_firstorder_InterquartileRange_std,adipose,H,firstorder,InterquartileRange,std,0.001454,0.000327,0.001433,0.001474,0.225,298,287.5,110.0,438.0,0.0,0.1,-0.0761,0.055212,higher feature -> lower survival_target
stroma_E_original_firstorder_Uniformity_mean,stroma,E,firstorder,Uniformity,mean,0.001451,0.000394,0.001426,0.001475,0.271,299,294.0,93.0,445.0,0.0,0.2,-0.0454,0.252636,higher feature -> lower survival_target
muscle_H_original_firstorder_Median_std,muscle,H,firstorder,Median,std,0.00145,0.000281,0.001433,0.001468,0.194,300,282.5,128.0,431.0,0.0,0.0,-0.0441,0.266326,higher feature -> lower survival_target
vessels_E_original_firstorder_Skewness_mean,vessels,E,firstorder,Skewness,mean,0.001446,0.000388,0.001422,0.00147,0.268,301,298.0,94.0,443.0,0.0,0.2,-0.0582,0.142572,higher feature -> lower survival_target
muscle_H_original_firstorder_Skewness_std,muscle,H,firstorder,Skewness,std,0.001442,0.000426,0.001416,0.001468,0.296,302,306.0,83.0,447.0,0.0,0.5,-0.1082,0.006311,higher feature -> lower survival_target
tumor_E_original_firstorder_Entropy_std,tumor,E,firstorder,Entropy,std,0.001428,0.000375,0.001405,0.001452,0.263,303,301.5,95.0,446.0,0.0,0.2,-0.0869,0.028422,higher feature -> lower survival_target
dcis_H_original_firstorder_10Percentile_mean,dcis,H,firstorder,10Percentile,mean,0.001427,0.00045,0.001399,0.001455,0.316,304,313.0,95.0,459.0,0.0,0.3,-0.0421,0.289557,higher feature -> lower survival_target
tumor_H_original_firstorder_Entropy_mean,tumor,H,firstorder,Entropy,mean,0.001425,0.000329,0.001405,0.001445,0.231,305,301.0,114.9,438.0,0.0,0.0,-0.0601,0.130118,higher feature -> lower survival_target
tumor_H_original_firstorder_90Percentile_mean,tumor,H,firstorder,90Percentile,mean,0.001423,0.000395,0.001398,0.001447,0.277,306,307.0,99.0,451.0,0.0,0.3,-0.0987,0.012807,higher feature -> lower survival_target
tdlu_H_original_firstorder_RootMeanSquared_mean,tdlu,H,firstorder,RootMeanSquared,mean,0.001421,0.000338,0.0014,0.001442,0.238,307,298.0,123.0,449.0,0.0,0.0,-0.0607,0.126178,higher feature -> lower survival_target
tils_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,tils,H,firstorder,RobustMeanAbsoluteDeviation,mean,0.00142,0.000411,0.001394,0.001445,0.289,308,308.0,99.9,450.0,0.0,0.5,-0.0717,0.070728,higher feature -> lower survival_target
tils_H_original_firstorder_TotalEnergy_mean,tils,H,firstorder,TotalEnergy,mean,0.001419,0.000388,0.001395,0.001443,0.273,309,307.5,104.0,450.0,0.0,0.4,-0.1094,0.005765,higher feature -> lower survival_target
tils_H_original_firstorder_Energy_mean,tils,H,firstorder,Energy,mean,0.001418,0.00039,0.001394,0.001442,0.275,310,308.5,97.0,449.0,0.0,0.3,-0.1094,0.005765,higher feature -> lower survival_target
dcis_H_original_firstorder_Kurtosis_std,dcis,H,firstorder,Kurtosis,std,0.001416,0.000305,0.001397,0.001435,0.216,311,298.0,128.0,442.0,0.0,0.0,-0.0089,0.821933,higher feature -> lower survival_target
stroma_E_original_firstorder_10Percentile_mean,stroma,E,firstorder,10Percentile,mean,0.001414,0.000285,0.001397,0.001432,0.201,312,296.0,135.0,434.0,0.0,0.0,-0.0623,0.116354,higher feature -> lower survival_target
tumor_E_original_firstorder_MeanAbsoluteDeviation_std,tumor,E,firstorder,MeanAbsoluteDeviation,std,0.001413,0.00035,0.001392,0.001435,0.247,313,307.0,113.0,443.0,0.0,0.2,-0.1306,0.000964,higher feature -> lower survival_target
adipose_E_original_firstorder_Kurtosis_mean,adipose,E,firstorder,Kurtosis,mean,0.001412,0.000344,0.001391,0.001433,0.243,314,307.5,111.0,445.0,0.0,0.0,-0.0732,0.065004,higher feature -> lower survival_target
vessels_H_original_firstorder_Variance_mean,vessels,H,firstorder,Variance,mean,0.001411,0.000459,0.001383,0.00144,0.325,315,322.0,83.0,453.0,0.0,0.7,-0.1308,0.000947,higher feature -> lower survival_target
adipose_H_original_firstorder_Variance_mean,adipose,H,firstorder,Variance,mean,0.001409,0.000304,0.00139,0.001428,0.216,316,301.0,129.0,442.0,0.0,0.0,0.0363,0.360126,higher feature -> higher survival_target
tumor_E_original_firstorder_RootMeanSquared_std,tumor,E,firstorder,RootMeanSquared,std,0.001407,0.000312,0.001388,0.001427,0.222,317,304.0,122.0,439.0,0.0,0.0,-0.1089,0.005969,higher feature -> lower survival_target
vessels_E_original_firstorder_Entropy_mean,vessels,E,firstorder,Entropy,mean,0.001406,0.000379,0.001382,0.001429,0.27,318,310.0,108.0,455.0,0.0,0.0,0.0445,0.262516,higher feature -> higher survival_target
