feature,region,channel,feature_class,metric,stat,mean_importance,std_importance,ci_lo,ci_hi,cv,rank,median_rank,rank_q025,rank_q975,top20_pct,top50_pct,spearman_rho,spearman_p_value,direction
vessels_H_original_firstorder_Variance_mean,vessels,H,firstorder,Variance,mean,0.002218,0.001523,0.002123,0.002312,0.687,121,196.0,20.0,427.0,2.8,12.6,0.2457,0.000185,higher feature -> higher survival_target
necrosis_H_original_firstorder_InterquartileRange_mean,necrosis,H,firstorder,InterquartileRange,mean,0.002208,0.001257,0.00213,0.002286,0.57,122,164.5,23.0,385.0,2.2,10.3,0.2008,0.002367,higher feature -> higher survival_target
tumor_E_original_firstorder_Entropy_std,tumor,E,firstorder,Entropy,std,0.002195,0.000896,0.002139,0.00225,0.408,123,142.0,37.0,383.0,0.4,8.3,0.0032,0.962226,higher feature -> higher survival_target
immune_E_original_firstorder_Kurtosis_std,immune,E,firstorder,Kurtosis,std,0.002169,0.001133,0.002099,0.002239,0.522,124,165.0,28.0,405.0,1.3,10.3,0.0175,0.793239,higher feature -> higher survival_target
tumor_H_original_firstorder_10Percentile_mean,tumor,H,firstorder,10Percentile,mean,0.002169,0.001387,0.002083,0.002254,0.64,125,186.5,23.0,405.0,2.1,9.5,0.1633,0.013751,higher feature -> higher survival_target
urothelium_H_original_firstorder_Median_std,urothelium,H,firstorder,Median,std,0.002163,0.000935,0.002105,0.002221,0.432,126,153.0,33.0,367.0,0.3,7.7,-0.0197,0.767833,higher feature -> lower survival_target
urothelium_H_original_firstorder_Kurtosis_std,urothelium,H,firstorder,Kurtosis,std,0.002156,0.001293,0.002075,0.002236,0.6,127,186.5,20.0,388.0,2.8,10.9,-0.2004,0.002419,higher feature -> lower survival_target
adipose_E_original_firstorder_90Percentile_std,adipose,E,firstorder,90Percentile,std,0.002144,0.00098,0.002083,0.002205,0.457,128,162.5,33.0,393.1,0.6,8.2,-0.1295,0.051374,higher feature -> lower survival_target
tumor_E_original_firstorder_RootMeanSquared_std,tumor,E,firstorder,RootMeanSquared,std,0.002143,0.000784,0.002095,0.002192,0.366,129,145.0,38.0,358.0,0.3,5.4,0.0002,0.997829,higher feature -> higher survival_target
necrosis_E_original_firstorder_Skewness_mean,necrosis,E,firstorder,Skewness,mean,0.002124,0.000891,0.002068,0.002179,0.42,130,152.0,36.0,384.0,0.2,6.7,-0.1288,0.052633,higher feature -> lower survival_target
urothelium_E_original_firstorder_Skewness_mean,urothelium,E,firstorder,Skewness,mean,0.002108,0.000873,0.002054,0.002162,0.414,131,157.5,36.0,389.0,0.3,5.6,-0.1069,0.108351,higher feature -> lower survival_target
vessels_H_original_firstorder_Median_mean,vessels,H,firstorder,Median,mean,0.002107,0.001256,0.002029,0.002185,0.596,132,183.5,25.0,427.0,1.4,9.8,0.2565,9.3e-05,higher feature -> higher survival_target
necrosis_H_original_firstorder_RobustMeanAbsoluteDeviation_std,necrosis,H,firstorder,RobustMeanAbsoluteDeviation,std,0.002104,0.000881,0.002049,0.002158,0.419,133,159.0,37.0,368.0,0.1,6.0,-0.0259,0.698016,higher feature -> lower survival_target
immune_E_original_firstorder_Skewness_std,immune,E,firstorder,Skewness,std,0.002089,0.000922,0.002032,0.002146,0.442,134,164.5,34.0,396.0,0.2,8.5,-0.0143,0.830079,higher feature -> lower survival_target
tumor_H_original_firstorder_Uniformity_mean,tumor,H,firstorder,Uniformity,mean,0.002075,0.001196,0.002001,0.002149,0.577,135,190.0,27.0,432.0,1.6,10.4,-0.2533,0.000114,higher feature -> lower survival_target
necrosis_H_original_firstorder_InterquartileRange_std,necrosis,H,firstorder,InterquartileRange,std,0.002074,0.000852,0.002021,0.002127,0.411,136,163.0,40.0,365.1,0.3,5.6,-0.0133,0.842507,higher feature -> lower survival_target
necrosis_E_original_firstorder_Uniformity_mean,necrosis,E,firstorder,Uniformity,mean,0.002068,0.000876,0.002014,0.002123,0.424,137,157.0,36.0,414.0,0.1,6.5,-0.1528,0.021278,higher feature -> lower survival_target
necrosis_H_original_firstorder_RootMeanSquared_std,necrosis,H,firstorder,RootMeanSquared,std,0.002058,0.000818,0.002007,0.002108,0.398,138,164.0,37.0,368.0,0.6,4.8,0.0065,0.921881,higher feature -> higher survival_target
urothelium_H_original_firstorder_Energy_std,urothelium,H,firstorder,Energy,std,0.002056,0.000927,0.001999,0.002114,0.451,139,168.0,33.0,391.0,0.5,7.2,-0.0358,0.591376,higher feature -> lower survival_target
urothelium_H_original_firstorder_TotalEnergy_std,urothelium,H,firstorder,TotalEnergy,std,0.002054,0.000921,0.001997,0.002111,0.448,140,168.0,33.0,392.0,0.6,7.6,-0.0358,0.591376,higher feature -> lower survival_target
lamina_H_original_firstorder_RootMeanSquared_mean,lamina,H,firstorder,RootMeanSquared,mean,0.002051,0.000997,0.001989,0.002113,0.486,141,175.0,35.0,422.0,0.3,7.5,0.2709,3.5e-05,higher feature -> higher survival_target
lamina_H_original_firstorder_TotalEnergy_mean,lamina,H,firstorder,TotalEnergy,mean,0.002046,0.001021,0.001983,0.002109,0.499,142,175.5,34.0,428.1,0.6,8.1,0.2642,5.6e-05,higher feature -> higher survival_target
tumor_H_original_firstorder_MeanAbsoluteDeviation_mean,tumor,H,firstorder,MeanAbsoluteDeviation,mean,0.002046,0.001362,0.001962,0.00213,0.666,143,210.0,22.0,424.0,2.1,9.9,0.1782,0.007118,higher feature -> higher survival_target
adipose_H_original_firstorder_10Percentile_std,adipose,H,firstorder,10Percentile,std,0.002044,0.001093,0.001976,0.002112,0.535,144,192.5,26.0,400.0,1.2,9.4,0.2042,0.001981,higher feature -> higher survival_target
immune_H_original_firstorder_MeanAbsoluteDeviation_mean,immune,H,firstorder,MeanAbsoluteDeviation,mean,0.002042,0.001197,0.001968,0.002116,0.586,145,193.0,30.0,435.0,1.1,9.0,0.2722,3.2e-05,higher feature -> higher survival_target
tumor_E_original_firstorder_90Percentile_std,tumor,E,firstorder,90Percentile,std,0.002037,0.000776,0.001989,0.002085,0.381,146,164.5,42.0,359.0,0.4,4.1,0.0139,0.835478,higher feature -> higher survival_target
muscularis_E_original_firstorder_RootMeanSquared_std,muscularis,E,firstorder,RootMeanSquared,std,0.002035,0.000879,0.001981,0.00209,0.432,147,168.0,35.0,396.0,0.2,6.4,-0.1511,0.022818,higher feature -> lower survival_target
lamina_H_original_firstorder_Energy_mean,lamina,H,firstorder,Energy,mean,0.002035,0.001023,0.001971,0.002098,0.503,148,184.0,34.0,430.0,0.5,7.3,0.2642,5.6e-05,higher feature -> higher survival_target
urothelium_E_original_firstorder_Kurtosis_std,urothelium,E,firstorder,Kurtosis,std,0.002032,0.000798,0.001983,0.002082,0.393,149,167.0,42.0,378.0,0.3,4.7,-0.1199,0.071504,higher feature -> lower survival_target
muscularis_E_original_firstorder_10Percentile_mean,muscularis,E,firstorder,10Percentile,mean,0.002026,0.000988,0.001965,0.002087,0.488,150,180.5,31.0,407.0,0.7,7.3,0.1539,0.020367,higher feature -> higher survival_target
urothelium_H_original_firstorder_Variance_std,urothelium,H,firstorder,Variance,std,0.002025,0.000769,0.001977,0.002073,0.38,151,165.0,42.0,387.0,0.2,5.0,0.0144,0.829013,higher feature -> higher survival_target
necrosis_E_original_firstorder_MeanAbsoluteDeviation_mean,necrosis,E,firstorder,MeanAbsoluteDeviation,mean,0.002025,0.000856,0.001971,0.002078,0.423,152,173.5,38.0,381.0,0.4,5.2,0.0834,0.210638,higher feature -> higher survival_target
necrosis_E_original_firstorder_Mean_mean,necrosis,E,firstorder,Mean,mean,0.002021,0.000958,0.001962,0.00208,0.474,153,179.0,29.0,414.0,0.5,7.2,0.1377,0.038199,higher feature -> higher survival_target
vessels_E_original_firstorder_Variance_std,vessels,E,firstorder,Variance,std,0.002013,0.001037,0.001949,0.002078,0.515,154,186.0,33.0,419.0,1.2,7.6,-0.1275,0.055151,higher feature -> lower survival_target
necrosis_H_original_firstorder_10Percentile_mean,necrosis,H,firstorder,10Percentile,mean,0.002009,0.000849,0.001957,0.002062,0.423,155,176.5,34.0,382.0,0.3,6.3,0.033,0.620669,higher feature -> higher survival_target
tumor_H_original_firstorder_Median_mean,tumor,H,firstorder,Median,mean,0.002005,0.001174,0.001932,0.002077,0.586,156,204.0,26.0,436.0,1.3,10.5,0.2502,0.000139,higher feature -> higher survival_target
tumor_E_original_firstorder_Mean_std,tumor,E,firstorder,Mean,std,0.002003,0.000626,0.001964,0.002042,0.312,157,157.0,51.0,369.0,0.0,2.3,0.0015,0.982254,higher feature -> higher survival_target
necrosis_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,necrosis,H,firstorder,RobustMeanAbsoluteDeviation,mean,0.001989,0.000981,0.001928,0.00205,0.493,158,187.0,33.0,397.0,0.6,6.1,0.1855,0.005047,higher feature -> higher survival_target
urothelium_E_original_firstorder_RobustMeanAbsoluteDeviation_std,urothelium,E,firstorder,RobustMeanAbsoluteDeviation,std,0.001987,0.001015,0.001924,0.00205,0.511,159,191.5,35.0,387.0,0.7,6.5,-0.1274,0.055228,higher feature -> lower survival_target
lamina_E_original_firstorder_Kurtosis_std,lamina,E,firstorder,Kurtosis,std,0.001985,0.000952,0.001926,0.002044,0.479,160,184.5,34.0,416.1,0.9,6.6,0.0556,0.4041,higher feature -> higher survival_target
necrosis_E_original_firstorder_Variance_mean,necrosis,E,firstorder,Variance,mean,0.001963,0.000762,0.001916,0.00201,0.388,161,177.5,42.0,379.1,0.3,4.4,0.0775,0.244753,higher feature -> higher survival_target
necrosis_E_original_firstorder_InterquartileRange_mean,necrosis,E,firstorder,InterquartileRange,mean,0.001959,0.0009,0.001903,0.002015,0.459,162,185.0,36.0,398.2,0.9,4.8,0.0968,0.145986,higher feature -> higher survival_target
adipose_H_original_firstorder_RobustMeanAbsoluteDeviation_std,adipose,H,firstorder,RobustMeanAbsoluteDeviation,std,0.001956,0.001113,0.001887,0.002025,0.569,163,204.5,28.0,423.0,0.8,8.9,0.2408,0.000251,higher feature -> higher survival_target
immune_H_original_firstorder_TotalEnergy_std,immune,H,firstorder,TotalEnergy,std,0.001951,0.00127,0.001873,0.00203,0.651,164,211.5,32.0,426.0,1.3,6.9,0.1857,0.004993,higher feature -> higher survival_target
immune_E_original_firstorder_Variance_std,immune,E,firstorder,Variance,std,0.001945,0.00085,0.001892,0.001997,0.437,165,183.0,38.0,397.0,0.4,5.2,-0.1155,0.082456,higher feature -> lower survival_target
urothelium_H_original_firstorder_10Percentile_std,urothelium,H,firstorder,10Percentile,std,0.001944,0.000853,0.001891,0.001997,0.439,166,184.0,39.0,408.0,0.2,5.5,-0.0358,0.591482,higher feature -> lower survival_target
necrosis_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,necrosis,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.001941,0.000839,0.001889,0.001993,0.433,167,185.0,43.0,394.0,0.7,3.8,0.0906,0.173832,higher feature -> higher survival_target
immune_H_original_firstorder_Energy_std,immune,H,firstorder,Energy,std,0.00194,0.001275,0.001861,0.002019,0.657,168,217.0,30.0,425.0,1.4,7.1,0.1857,0.004993,higher feature -> higher survival_target
lamina_H_original_firstorder_90Percentile_std,lamina,H,firstorder,90Percentile,std,0.001938,0.000779,0.00189,0.001986,0.402,169,184.0,42.0,391.1,0.2,3.8,-0.0262,0.694133,higher feature -> lower survival_target
tumor_E_original_firstorder_Median_std,tumor,E,firstorder,Median,std,0.001912,0.000626,0.001873,0.001951,0.327,170,173.0,54.0,372.0,0.0,2.2,-0.0131,0.843866,higher feature -> lower survival_target
urothelium_H_original_firstorder_Mean_std,urothelium,H,firstorder,Mean,std,0.001905,0.00081,0.001855,0.001955,0.425,171,193.0,41.0,413.0,0.1,4.6,-0.0334,0.616299,higher feature -> lower survival_target
lamina_H_original_firstorder_Skewness_mean,lamina,H,firstorder,Skewness,mean,0.001886,0.000672,0.001845,0.001928,0.356,172,185.0,49.0,366.0,0.1,2.6,-0.2287,0.000516,higher feature -> lower survival_target
necrosis_H_original_firstorder_Uniformity_mean,necrosis,H,firstorder,Uniformity,mean,0.001883,0.001208,0.001808,0.001958,0.642,173,226.5,29.0,422.0,1.6,6.0,-0.2043,0.001978,higher feature -> lower survival_target
adipose_E_original_firstorder_RootMeanSquared_std,adipose,E,firstorder,RootMeanSquared,std,0.00188,0.000834,0.001829,0.001932,0.443,174,200.5,39.0,396.0,0.2,5.0,-0.0835,0.209862,higher feature -> lower survival_target
urothelium_H_original_firstorder_RootMeanSquared_std,urothelium,H,firstorder,RootMeanSquared,std,0.001879,0.000839,0.001827,0.001931,0.447,175,203.0,42.0,415.0,0.1,4.9,-0.0423,0.526264,higher feature -> lower survival_target
lamina_H_original_firstorder_10Percentile_mean,lamina,H,firstorder,10Percentile,mean,0.001876,0.00101,0.001814,0.001939,0.538,176,219.0,36.0,412.0,0.7,6.2,0.2114,0.001355,higher feature -> higher survival_target
necrosis_H_original_firstorder_Mean_std,necrosis,H,firstorder,Mean,std,0.001874,0.000661,0.001833,0.001915,0.352,177,185.5,54.0,370.0,0.1,2.0,0.0785,0.238853,higher feature -> higher survival_target
urothelium_E_original_firstorder_MeanAbsoluteDeviation_std,urothelium,E,firstorder,MeanAbsoluteDeviation,std,0.001873,0.00091,0.001816,0.001929,0.486,178,207.5,35.0,399.0,0.8,5.0,-0.1377,0.038199,higher feature -> lower survival_target
immune_E_original_firstorder_InterquartileRange_std,immune,E,firstorder,InterquartileRange,std,0.001871,0.000908,0.001814,0.001927,0.485,179,208.5,36.0,422.0,0.3,5.5,-0.1696,0.010469,higher feature -> lower survival_target
necrosis_E_original_firstorder_Entropy_mean,necrosis,E,firstorder,Entropy,mean,0.001869,0.000758,0.001822,0.001916,0.406,180,194.5,44.0,415.0,0.0,3.8,0.1377,0.038193,higher feature -> higher survival_target
tumor_E_original_firstorder_Variance_mean,tumor,E,firstorder,Variance,mean,0.001866,0.000788,0.001817,0.001915,0.422,181,196.0,46.0,406.0,0.3,3.3,0.0565,0.397084,higher feature -> higher survival_target
lamina_H_original_firstorder_Kurtosis_mean,lamina,H,firstorder,Kurtosis,mean,0.001863,0.000763,0.001816,0.001911,0.409,182,197.0,47.0,401.0,0.3,3.2,-0.2396,0.00027,higher feature -> lower survival_target
urothelium_H_original_firstorder_MeanAbsoluteDeviation_std,urothelium,H,firstorder,MeanAbsoluteDeviation,std,0.001861,0.000661,0.00182,0.001902,0.355,183,189.0,53.0,389.0,0.2,2.3,-0.0095,0.887318,higher feature -> lower survival_target
adipose_E_original_firstorder_MeanAbsoluteDeviation_std,adipose,E,firstorder,MeanAbsoluteDeviation,std,0.001858,0.000788,0.001809,0.001907,0.424,184,203.0,44.0,406.0,0.1,3.6,-0.136,0.040668,higher feature -> lower survival_target
lamina_E_original_firstorder_10Percentile_std,lamina,E,firstorder,10Percentile,std,0.001844,0.000857,0.001791,0.001897,0.465,185,210.0,37.0,421.0,0.2,4.8,0.0274,0.681185,higher feature -> higher survival_target
tumor_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,tumor,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.001841,0.000794,0.001792,0.00189,0.431,186,201.5,42.0,408.1,0.4,3.4,0.0466,0.484933,higher feature -> higher survival_target
necrosis_H_original_firstorder_Median_std,necrosis,H,firstorder,Median,std,0.001836,0.000711,0.001792,0.00188,0.387,187,197.0,53.0,374.0,0.3,2.2,0.1416,0.032935,higher feature -> higher survival_target
lamina_H_original_firstorder_Mean_std,lamina,H,firstorder,Mean,std,0.001833,0.000621,0.001795,0.001872,0.339,188,193.5,54.0,372.0,0.0,2.1,0.1093,0.100476,higher feature -> higher survival_target
necrosis_E_original_firstorder_Mean_std,necrosis,E,firstorder,Mean,std,0.00183,0.000628,0.001791,0.001869,0.343,189,193.0,57.0,393.0,0.0,1.5,0.0182,0.785012,higher feature -> higher survival_target
lamina_H_original_firstorder_Variance_std,lamina,H,firstorder,Variance,std,0.001829,0.000648,0.001789,0.00187,0.354,190,193.0,53.0,381.0,0.2,2.3,0.0647,0.332181,higher feature -> higher survival_target
necrosis_H_original_firstorder_Skewness_mean,necrosis,H,firstorder,Skewness,mean,0.001829,0.00072,0.001784,0.001873,0.394,191,200.0,47.0,393.0,0.2,3.3,-0.1309,0.048904,higher feature -> lower survival_target
immune_E_original_firstorder_Entropy_std,immune,E,firstorder,Entropy,std,0.001827,0.000658,0.001786,0.001868,0.36,192,196.0,54.0,397.1,0.1,1.9,-0.1156,0.08227,higher feature -> lower survival_target
tumor_H_original_firstorder_InterquartileRange_mean,tumor,H,firstorder,InterquartileRange,mean,0.001824,0.000792,0.001775,0.001873,0.434,193,208.0,40.9,396.0,0.4,3.7,0.1763,0.007748,higher feature -> higher survival_target
muscularis_H_original_firstorder_MeanAbsoluteDeviation_std,muscularis,H,firstorder,MeanAbsoluteDeviation,std,0.001824,0.000818,0.001773,0.001874,0.449,194,213.5,41.9,410.1,0.3,4.2,0.0351,0.599349,higher feature -> higher survival_target
tumor_E_original_firstorder_90Percentile_mean,tumor,E,firstorder,90Percentile,mean,0.001822,0.000864,0.001769,0.001876,0.474,195,212.5,39.0,425.0,0.5,5.0,0.0612,0.358548,higher feature -> higher survival_target
lamina_E_original_firstorder_Entropy_std,lamina,E,firstorder,Entropy,std,0.001822,0.000771,0.001774,0.001869,0.423,196,207.0,45.0,420.0,0.4,3.1,-0.1433,0.030913,higher feature -> lower survival_target
tumor_E_original_firstorder_InterquartileRange_mean,tumor,E,firstorder,InterquartileRange,mean,0.001813,0.000772,0.001765,0.001861,0.426,197,205.5,50.0,412.0,0.4,2.8,0.0496,0.456671,higher feature -> higher survival_target
lamina_H_original_firstorder_90Percentile_mean,lamina,H,firstorder,90Percentile,mean,0.001811,0.000801,0.001761,0.001861,0.442,198,219.0,44.0,422.0,0.1,3.3,0.263,6e-05,higher feature -> higher survival_target
tumor_H_original_firstorder_Kurtosis_mean,tumor,H,firstorder,Kurtosis,mean,0.001807,0.000779,0.001759,0.001855,0.431,199,208.0,50.0,395.0,0.5,2.6,-0.1896,0.004144,higher feature -> lower survival_target
urothelium_H_original_firstorder_Median_mean,urothelium,H,firstorder,Median,mean,0.001806,0.000688,0.001764,0.001849,0.381,200,203.0,53.0,395.0,0.2,1.9,0.1073,0.106936,higher feature -> higher survival_target
tumor_H_original_firstorder_90Percentile_std,tumor,H,firstorder,90Percentile,std,0.001802,0.00069,0.001759,0.001845,0.383,201,204.0,53.0,398.0,0.2,2.3,0.0208,0.75539,higher feature -> higher survival_target
tumor_H_original_firstorder_Variance_std,tumor,H,firstorder,Variance,std,0.001799,0.000593,0.001763,0.001836,0.33,202,204.0,55.0,389.0,0.0,1.9,0.045,0.499575,higher feature -> higher survival_target
tumor_H_original_firstorder_10Percentile_std,tumor,H,firstorder,10Percentile,std,0.001797,0.000977,0.001737,0.001858,0.544,203,232.0,35.0,418.0,0.5,6.5,0.1532,0.020937,higher feature -> higher survival_target
tumor_E_original_firstorder_MeanAbsoluteDeviation_mean,tumor,E,firstorder,MeanAbsoluteDeviation,mean,0.001796,0.000788,0.001747,0.001844,0.439,204,216.0,46.0,419.0,0.4,3.1,0.0595,0.372488,higher feature -> higher survival_target
necrosis_H_original_firstorder_Variance_std,necrosis,H,firstorder,Variance,std,0.001793,0.000623,0.001755,0.001832,0.347,205,203.0,56.0,396.0,0.0,1.6,0.0312,0.640513,higher feature -> higher survival_target
immune_H_original_firstorder_Variance_std,immune,H,firstorder,Variance,std,0.001789,0.000847,0.001736,0.001841,0.473,206,222.0,41.0,424.0,0.5,4.0,0.1294,0.051562,higher feature -> higher survival_target
tumor_H_original_firstorder_Skewness_std,tumor,H,firstorder,Skewness,std,0.001788,0.000675,0.001746,0.001829,0.378,207,202.0,50.0,400.0,0.0,2.6,-0.0606,0.363264,higher feature -> lower survival_target
lamina_H_original_firstorder_RootMeanSquared_std,lamina,H,firstorder,RootMeanSquared,std,0.001786,0.000585,0.00175,0.001823,0.328,208,196.0,63.0,383.0,0.1,1.2,0.0437,0.512666,higher feature -> higher survival_target
tumor_E_original_firstorder_TotalEnergy_mean,tumor,E,firstorder,TotalEnergy,mean,0.00178,0.000821,0.001729,0.001831,0.461,209,216.5,40.0,434.0,0.3,3.9,0.0579,0.385413,higher feature -> higher survival_target
tumor_E_original_firstorder_RootMeanSquared_mean,tumor,E,firstorder,RootMeanSquared,mean,0.001778,0.000815,0.001727,0.001828,0.458,210,222.0,43.0,433.0,0.1,4.1,0.0605,0.36451,higher feature -> higher survival_target
tumor_E_original_firstorder_Energy_mean,tumor,E,firstorder,Energy,mean,0.001777,0.000824,0.001726,0.001828,0.463,211,219.5,42.0,438.0,0.3,4.0,0.0579,0.385413,higher feature -> higher survival_target
adipose_H_original_firstorder_RootMeanSquared_std,adipose,H,firstorder,RootMeanSquared,std,0.001768,0.000921,0.001711,0.001825,0.521,212,232.0,37.0,435.0,0.5,5.2,0.2182,0.000937,higher feature -> higher survival_target
urothelium_E_original_firstorder_Variance_std,urothelium,E,firstorder,Variance,std,0.001768,0.0006,0.00173,0.001805,0.339,213,208.0,54.0,389.0,0.0,1.9,-0.0801,0.229532,higher feature -> lower survival_target
immune_E_original_firstorder_Kurtosis_mean,immune,E,firstorder,Kurtosis,mean,0.001766,0.000799,0.001716,0.001815,0.452,214,216.5,40.0,436.0,0.1,3.7,-0.012,0.856808,higher feature -> lower survival_target
necrosis_E_original_firstorder_10Percentile_std,necrosis,E,firstorder,10Percentile,std,0.001757,0.000738,0.001711,0.001803,0.42,215,221.5,42.0,417.0,0.1,3.9,0.0828,0.213806,higher feature -> higher survival_target
vessels_H_original_firstorder_90Percentile_mean,vessels,H,firstorder,90Percentile,mean,0.001742,0.001059,0.001676,0.001808,0.608,216,268.0,34.0,448.0,0.6,5.3,0.2644,5.5e-05,higher feature -> higher survival_target
muscularis_H_original_firstorder_Variance_mean,muscularis,H,firstorder,Variance,mean,0.001739,0.000785,0.001691,0.001788,0.451,217,227.0,46.0,439.0,0.2,2.8,0.2515,0.000128,higher feature -> higher survival_target
muscularis_E_original_firstorder_90Percentile_std,muscularis,E,firstorder,90Percentile,std,0.001739,0.000698,0.001696,0.001782,0.401,218,220.0,53.0,421.0,0.1,2.2,-0.1371,0.038963,higher feature -> lower survival_target
urothelium_H_original_firstorder_InterquartileRange_mean,urothelium,H,firstorder,InterquartileRange,mean,0.001733,0.000544,0.001699,0.001766,0.314,219,208.0,62.0,381.0,0.0,1.3,0.1479,0.025834,higher feature -> higher survival_target
vessels_E_original_firstorder_Kurtosis_std,vessels,E,firstorder,Kurtosis,std,0.001724,0.000726,0.001679,0.001769,0.421,220,224.0,46.0,425.0,0.1,3.3,-0.116,0.081173,higher feature -> lower survival_target
immune_H_original_firstorder_10Percentile_mean,immune,H,firstorder,10Percentile,mean,0.001718,0.000778,0.00167,0.001766,0.453,221,233.0,49.0,417.0,0.3,3.2,0.2127,0.001267,higher feature -> higher survival_target
necrosis_E_original_firstorder_Median_std,necrosis,E,firstorder,Median,std,0.001716,0.000641,0.001676,0.001756,0.373,222,216.0,57.0,392.0,0.2,1.6,-0.0114,0.864441,higher feature -> lower survival_target
necrosis_H_original_firstorder_Entropy_mean,necrosis,H,firstorder,Entropy,mean,0.001715,0.000985,0.001654,0.001776,0.575,223,254.5,36.0,434.0,0.8,4.6,0.191,0.003866,higher feature -> higher survival_target
vessels_E_original_firstorder_RootMeanSquared_std,vessels,E,firstorder,RootMeanSquared,std,0.001715,0.000667,0.001673,0.001756,0.389,224,223.0,60.0,407.0,0.2,1.4,-0.1338,0.044019,higher feature -> lower survival_target
lamina_H_original_firstorder_Median_std,lamina,H,firstorder,Median,std,0.001714,0.000695,0.001671,0.001757,0.406,225,227.0,47.0,411.0,0.1,2.7,0.1669,0.011798,higher feature -> higher survival_target
urothelium_H_original_firstorder_RobustMeanAbsoluteDeviation_std,urothelium,H,firstorder,RobustMeanAbsoluteDeviation,std,0.001714,0.000574,0.001678,0.00175,0.335,226,213.0,63.0,409.0,0.0,1.0,0.0017,0.979802,higher feature -> higher survival_target
urothelium_H_original_firstorder_10Percentile_mean,urothelium,H,firstorder,10Percentile,mean,0.001711,0.000682,0.001669,0.001754,0.399,227,233.0,48.0,411.0,0.0,2.9,0.0402,0.546602,higher feature -> higher survival_target
tumor_H_original_firstorder_TotalEnergy_mean,tumor,H,firstorder,TotalEnergy,mean,0.00171,0.000973,0.001649,0.00177,0.569,228,263.0,39.0,445.0,0.5,5.1,0.2364,0.000326,higher feature -> higher survival_target
tumor_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,tumor,H,firstorder,RobustMeanAbsoluteDeviation,mean,0.001709,0.000737,0.001664,0.001755,0.431,229,234.0,51.0,410.0,0.3,2.5,0.1736,0.008759,higher feature -> higher survival_target
necrosis_H_original_firstorder_Kurtosis_mean,necrosis,H,firstorder,Kurtosis,mean,0.001707,0.00071,0.001663,0.001751,0.416,230,230.5,51.0,416.0,0.2,2.5,-0.1501,0.023741,higher feature -> lower survival_target
tumor_H_original_firstorder_Energy_mean,tumor,H,firstorder,Energy,mean,0.001705,0.000965,0.001646,0.001765,0.566,231,262.0,39.0,446.0,0.6,4.9,0.2364,0.000326,higher feature -> higher survival_target
tumor_E_original_firstorder_Kurtosis_std,tumor,E,firstorder,Kurtosis,std,0.001705,0.000736,0.001659,0.00175,0.432,232,228.0,56.0,424.0,0.5,2.2,-0.0157,0.813814,higher feature -> lower survival_target
urothelium_H_original_firstorder_Skewness_std,urothelium,H,firstorder,Skewness,std,0.001701,0.000908,0.001645,0.001758,0.534,233,251.0,36.9,432.0,0.7,4.4,-0.1771,0.007489,higher feature -> lower survival_target
muscularis_E_original_firstorder_TotalEnergy_std,muscularis,E,firstorder,TotalEnergy,std,0.001693,0.000722,0.001648,0.001738,0.426,234,234.0,46.0,422.0,0.2,3.2,-0.1025,0.123714,higher feature -> lower survival_target
necrosis_H_original_firstorder_Median_mean,necrosis,H,firstorder,Median,mean,0.001692,0.00079,0.001643,0.001741,0.467,235,235.0,49.0,406.0,0.5,2.7,0.1805,0.006392,higher feature -> higher survival_target
tumor_H_original_firstorder_RootMeanSquared_mean,tumor,H,firstorder,RootMeanSquared,mean,0.001691,0.001024,0.001628,0.001755,0.605,236,268.0,38.0,450.0,0.7,4.9,0.2443,0.000201,higher feature -> higher survival_target
muscularis_E_original_firstorder_Energy_std,muscularis,E,firstorder,Energy,std,0.001691,0.000718,0.001646,0.001735,0.425,237,235.0,47.0,419.1,0.2,3.1,-0.1025,0.123714,higher feature -> lower survival_target
tumor_E_original_firstorder_Skewness_std,tumor,E,firstorder,Skewness,std,0.001675,0.000816,0.001624,0.001726,0.487,238,243.5,45.0,416.0,0.4,3.1,-0.0575,0.388856,higher feature -> lower survival_target
immune_E_original_firstorder_RobustMeanAbsoluteDeviation_std,immune,E,firstorder,RobustMeanAbsoluteDeviation,std,0.001672,0.000747,0.001626,0.001718,0.447,239,241.0,46.0,441.0,0.1,3.4,-0.1602,0.015716,higher feature -> lower survival_target
tumor_H_original_firstorder_Variance_mean,tumor,H,firstorder,Variance,mean,0.00167,0.000978,0.001609,0.001731,0.586,240,270.0,30.0,438.0,1.0,5.1,0.1789,0.00688,higher feature -> higher survival_target
tumor_E_original_firstorder_Mean_mean,tumor,E,firstorder,Mean,mean,0.001669,0.000742,0.001623,0.001715,0.445,241,239.5,52.0,442.0,0.0,2.4,0.0683,0.305911,higher feature -> higher survival_target
necrosis_H_original_firstorder_Variance_mean,necrosis,H,firstorder,Variance,mean,0.001668,0.000692,0.001625,0.001711,0.415,242,238.5,52.0,427.0,0.1,2.3,0.1247,0.060717,higher feature -> higher survival_target
