feature,region,channel,feature_class,metric,stat,mean_importance,std_importance,ci_lo,ci_hi,cv,rank,median_rank,rank_q025,rank_q975,top20_pct,top50_pct,spearman_rho,spearman_p_value,direction
necrosis_E_original_firstorder_Median_std,necrosis,E,firstorder,Median,std,0.001585,0.000655,0.001545,0.001626,0.413,244,246.0,69.0,421.0,0.1,1.3,0.0408,0.540465,higher feature -> higher survival_target
lamina_H_original_firstorder_Median_std,lamina,H,firstorder,Median,std,0.001584,0.000681,0.001542,0.001626,0.43,245,236.0,64.0,429.0,0.1,1.0,0.1124,0.091081,higher feature -> higher survival_target
necrosis_H_original_firstorder_10Percentile_std,necrosis,H,firstorder,10Percentile,std,0.001581,0.00058,0.001545,0.001617,0.367,246,235.5,68.0,413.0,0.0,1.1,0.1048,0.115326,higher feature -> higher survival_target
tumor_H_original_firstorder_Uniformity_mean,tumor,H,firstorder,Uniformity,mean,0.001577,0.000848,0.001524,0.001629,0.538,247,269.5,50.0,438.0,0.1,2.7,-0.2125,0.001282,higher feature -> lower survival_target
necrosis_E_original_firstorder_RootMeanSquared_std,necrosis,E,firstorder,RootMeanSquared,std,0.001567,0.000625,0.001528,0.001606,0.399,248,243.0,69.0,419.0,0.1,1.3,-0.0034,0.959427,higher feature -> lower survival_target
tumor_H_original_firstorder_90Percentile_mean,tumor,H,firstorder,90Percentile,mean,0.001567,0.000908,0.001511,0.001623,0.58,249,272.0,42.0,433.0,0.6,3.2,0.1974,0.002809,higher feature -> higher survival_target
adipose_H_original_firstorder_MeanAbsoluteDeviation_std,adipose,H,firstorder,MeanAbsoluteDeviation,std,0.001565,0.000602,0.001528,0.001602,0.385,250,241.0,72.0,430.0,0.1,0.8,0.149,0.024794,higher feature -> higher survival_target
immune_H_original_firstorder_Variance_mean,immune,H,firstorder,Variance,mean,0.001563,0.000805,0.001513,0.001613,0.515,251,269.0,52.0,440.0,0.1,2.3,0.2473,0.000168,higher feature -> higher survival_target
tumor_H_original_firstorder_Entropy_mean,tumor,H,firstorder,Entropy,mean,0.001562,0.000874,0.001508,0.001616,0.559,252,267.5,53.0,434.0,0.3,2.1,0.2128,0.001255,higher feature -> higher survival_target
immune_H_original_firstorder_Entropy_std,immune,H,firstorder,Entropy,std,0.001556,0.000585,0.001519,0.001592,0.376,253,242.0,75.0,414.0,0.0,1.0,0.0006,0.99258,higher feature -> higher survival_target
muscularis_H_original_firstorder_Median_std,muscularis,H,firstorder,Median,std,0.001546,0.000762,0.001499,0.001594,0.493,254,272.0,55.9,437.0,0.1,2.3,0.2472,0.000168,higher feature -> higher survival_target
tumor_H_original_firstorder_RootMeanSquared_std,tumor,H,firstorder,RootMeanSquared,std,0.001544,0.000532,0.001511,0.001577,0.345,255,241.5,88.0,415.0,0.0,0.5,-0.0121,0.855698,higher feature -> lower survival_target
necrosis_E_original_firstorder_Energy_std,necrosis,E,firstorder,Energy,std,0.001539,0.000689,0.001497,0.001582,0.447,256,258.0,64.0,438.0,0.0,1.3,0.0918,0.168227,higher feature -> higher survival_target
tumor_E_original_firstorder_RootMeanSquared_std,tumor,E,firstorder,RootMeanSquared,std,0.001538,0.000526,0.001505,0.00157,0.342,257,242.0,81.0,425.0,0.0,0.3,0.0076,0.909776,higher feature -> higher survival_target
necrosis_E_original_firstorder_TotalEnergy_std,necrosis,E,firstorder,TotalEnergy,std,0.001536,0.000688,0.001493,0.001578,0.448,258,268.0,63.0,438.0,0.0,1.1,0.0918,0.168227,higher feature -> higher survival_target
adipose_H_original_firstorder_Energy_std,adipose,H,firstorder,Energy,std,0.001535,0.000759,0.001488,0.001582,0.494,259,266.0,56.0,447.0,0.1,2.0,0.2388,0.000282,higher feature -> higher survival_target
adipose_H_original_firstorder_TotalEnergy_std,adipose,H,firstorder,TotalEnergy,std,0.001534,0.000748,0.001488,0.001581,0.487,260,268.5,54.0,445.0,0.1,2.0,0.2388,0.000282,higher feature -> higher survival_target
vessels_H_original_firstorder_Energy_mean,vessels,H,firstorder,Energy,mean,0.001534,0.000877,0.00148,0.001589,0.572,261,274.0,46.0,451.0,0.5,3.1,0.2544,0.000106,higher feature -> higher survival_target
tumor_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,tumor,H,firstorder,RobustMeanAbsoluteDeviation,mean,0.001531,0.000589,0.001494,0.001567,0.385,262,251.0,81.9,425.0,0.2,0.7,0.1417,0.032859,higher feature -> higher survival_target
immune_H_original_firstorder_MeanAbsoluteDeviation_std,immune,H,firstorder,MeanAbsoluteDeviation,std,0.001531,0.000499,0.0015,0.001561,0.326,263,242.0,92.0,420.0,0.0,0.1,0.0028,0.966404,higher feature -> higher survival_target
tumor_H_original_firstorder_MeanAbsoluteDeviation_mean,tumor,H,firstorder,MeanAbsoluteDeviation,mean,0.001528,0.000802,0.001478,0.001577,0.525,264,273.0,53.0,430.0,0.7,2.4,0.1761,0.00784,higher feature -> higher survival_target
necrosis_H_original_firstorder_Entropy_mean,necrosis,H,firstorder,Entropy,mean,0.001526,0.000608,0.001488,0.001564,0.399,265,257.0,71.0,428.0,0.1,0.7,0.1626,0.014188,higher feature -> higher survival_target
vessels_H_original_firstorder_TotalEnergy_mean,vessels,H,firstorder,TotalEnergy,mean,0.001524,0.000844,0.001472,0.001577,0.554,266,280.0,49.0,453.0,0.3,2.9,0.2544,0.000106,higher feature -> higher survival_target
adipose_E_original_firstorder_RobustMeanAbsoluteDeviation_std,adipose,E,firstorder,RobustMeanAbsoluteDeviation,std,0.001524,0.000711,0.00148,0.001568,0.467,267,260.0,59.0,447.0,0.0,1.6,-0.1497,0.024113,higher feature -> lower survival_target
tumor_H_original_firstorder_Entropy_std,tumor,H,firstorder,Entropy,std,0.001522,0.000686,0.001479,0.001564,0.451,268,262.5,71.0,423.0,0.2,1.1,-0.1727,0.009142,higher feature -> lower survival_target
lamina_H_original_firstorder_Skewness_mean,lamina,H,firstorder,Skewness,mean,0.001507,0.000534,0.001474,0.00154,0.355,269,247.0,83.9,431.0,0.0,0.2,-0.2207,0.000814,higher feature -> lower survival_target
vessels_E_original_firstorder_10Percentile_mean,vessels,E,firstorder,10Percentile,mean,0.001507,0.000834,0.001455,0.001558,0.553,270,275.5,53.0,455.0,0.2,2.0,0.0802,0.228617,higher feature -> higher survival_target
muscularis_H_original_firstorder_MeanAbsoluteDeviation_std,muscularis,H,firstorder,MeanAbsoluteDeviation,std,0.001504,0.000663,0.001463,0.001545,0.441,271,261.5,67.0,434.0,0.2,1.2,0.022,0.741509,higher feature -> higher survival_target
immune_H_original_firstorder_10Percentile_std,immune,H,firstorder,10Percentile,std,0.001498,0.0007,0.001455,0.001541,0.468,272,275.0,65.0,437.0,0.2,1.4,0.1889,0.00429,higher feature -> higher survival_target
tumor_E_original_firstorder_Skewness_mean,tumor,E,firstorder,Skewness,mean,0.001489,0.000672,0.001448,0.001531,0.451,273,278.5,72.0,442.0,0.0,0.9,-0.1233,0.063557,higher feature -> lower survival_target
muscularis_E_original_firstorder_Variance_mean,muscularis,E,firstorder,Variance,mean,0.001489,0.000575,0.001453,0.001525,0.387,274,258.0,75.0,436.0,0.0,0.7,-0.0889,0.182194,higher feature -> lower survival_target
immune_E_original_firstorder_10Percentile_mean,immune,E,firstorder,10Percentile,mean,0.001482,0.00064,0.001442,0.001521,0.432,275,270.0,67.0,437.0,0.1,1.4,0.0773,0.245973,higher feature -> higher survival_target
muscularis_E_original_firstorder_10Percentile_std,muscularis,E,firstorder,10Percentile,std,0.00147,0.000518,0.001437,0.001502,0.353,276,258.0,83.0,414.0,0.0,0.2,-0.0472,0.478935,higher feature -> lower survival_target
muscularis_E_original_firstorder_Skewness_std,muscularis,E,firstorder,Skewness,std,0.001469,0.000632,0.00143,0.001508,0.43,277,269.5,72.0,445.1,0.0,1.0,-0.1136,0.087735,higher feature -> lower survival_target
necrosis_H_original_firstorder_Kurtosis_std,necrosis,H,firstorder,Kurtosis,std,0.001461,0.000548,0.001427,0.001495,0.375,278,266.0,75.0,432.0,0.0,0.6,-0.0796,0.23243,higher feature -> lower survival_target
necrosis_H_original_firstorder_Uniformity_mean,necrosis,H,firstorder,Uniformity,mean,0.001461,0.00056,0.001426,0.001495,0.384,279,264.5,87.0,434.0,0.1,0.7,-0.1705,0.010072,higher feature -> lower survival_target
lamina_E_original_firstorder_Kurtosis_std,lamina,E,firstorder,Kurtosis,std,0.001457,0.000672,0.001415,0.001498,0.461,280,279.0,70.0,442.0,0.2,1.3,-0.0195,0.770642,higher feature -> lower survival_target
urothelium_H_original_firstorder_Entropy_mean,urothelium,H,firstorder,Entropy,mean,0.001455,0.000648,0.001415,0.001495,0.445,281,275.5,71.9,437.0,0.0,1.2,0.1702,0.010179,higher feature -> higher survival_target
muscularis_H_original_firstorder_RobustMeanAbsoluteDeviation_std,muscularis,H,firstorder,RobustMeanAbsoluteDeviation,std,0.00145,0.000568,0.001415,0.001485,0.392,282,273.5,76.0,434.0,0.0,0.5,0.0565,0.396843,higher feature -> higher survival_target
immune_H_original_firstorder_10Percentile_mean,immune,H,firstorder,10Percentile,mean,0.001448,0.000691,0.001405,0.00149,0.477,283,277.0,69.0,447.0,0.2,1.1,0.1975,0.002806,higher feature -> higher survival_target
immune_H_original_firstorder_InterquartileRange_std,immune,H,firstorder,InterquartileRange,std,0.001445,0.000564,0.00141,0.00148,0.39,284,271.0,90.0,429.0,0.1,0.6,0.091,0.171679,higher feature -> higher survival_target
tumor_E_original_firstorder_Entropy_std,tumor,E,firstorder,Entropy,std,0.001445,0.000517,0.001413,0.001477,0.358,285,264.0,91.0,435.0,0.0,0.3,-0.0649,0.330435,higher feature -> lower survival_target
tumor_E_original_firstorder_Kurtosis_std,tumor,E,firstorder,Kurtosis,std,0.001442,0.000611,0.001404,0.001479,0.424,286,276.0,79.0,442.0,0.0,1.5,-0.0775,0.244691,higher feature -> lower survival_target
necrosis_H_original_firstorder_90Percentile_mean,necrosis,H,firstorder,90Percentile,mean,0.001437,0.000511,0.001406,0.001469,0.356,287,263.0,86.0,436.0,0.0,0.5,0.1206,0.06973,higher feature -> higher survival_target
urothelium_H_original_firstorder_Kurtosis_mean,urothelium,H,firstorder,Kurtosis,mean,0.001436,0.000689,0.001394,0.001479,0.479,288,284.5,61.0,437.0,0.2,1.4,-0.1878,0.004523,higher feature -> lower survival_target
adipose_E_original_firstorder_Uniformity_mean,adipose,E,firstorder,Uniformity,mean,0.001431,0.000565,0.001396,0.001466,0.395,289,270.0,76.9,440.0,0.0,0.9,-0.0775,0.244879,higher feature -> lower survival_target
urothelium_H_original_firstorder_Mean_mean,urothelium,H,firstorder,Mean,mean,0.001428,0.000472,0.001398,0.001457,0.331,290,265.0,101.0,428.0,0.0,0.4,0.083,0.21305,higher feature -> higher survival_target
immune_E_original_firstorder_Variance_std,immune,E,firstorder,Variance,std,0.001427,0.000502,0.001396,0.001458,0.351,291,267.5,94.0,441.0,0.0,0.3,-0.0625,0.348397,higher feature -> lower survival_target
vessels_H_original_firstorder_Median_mean,vessels,H,firstorder,Median,mean,0.001425,0.000718,0.001381,0.00147,0.504,292,294.0,61.0,456.0,0.1,1.5,0.2515,0.000128,higher feature -> higher survival_target
tumor_E_original_firstorder_Skewness_std,tumor,E,firstorder,Skewness,std,0.001421,0.000588,0.001385,0.001458,0.414,293,280.0,80.0,441.0,0.0,0.5,-0.1203,0.070387,higher feature -> lower survival_target
tumor_E_original_firstorder_90Percentile_std,tumor,E,firstorder,90Percentile,std,0.001419,0.000482,0.001389,0.001448,0.34,294,271.0,93.0,439.0,0.0,0.2,0.0032,0.961369,higher feature -> higher survival_target
urothelium_H_original_firstorder_RootMeanSquared_mean,urothelium,H,firstorder,RootMeanSquared,mean,0.001414,0.00042,0.001388,0.00144,0.297,295,262.0,102.0,434.0,0.0,0.0,0.0943,0.156541,higher feature -> higher survival_target
muscularis_H_original_firstorder_InterquartileRange_std,muscularis,H,firstorder,InterquartileRange,std,0.001413,0.000545,0.001379,0.001447,0.386,296,282.0,87.0,437.0,0.0,0.5,0.0612,0.35862,higher feature -> higher survival_target
tumor_E_original_firstorder_Kurtosis_mean,tumor,E,firstorder,Kurtosis,mean,0.001411,0.00061,0.001373,0.001449,0.432,297,288.0,80.9,448.0,0.0,0.5,-0.145,0.028926,higher feature -> lower survival_target
tumor_H_original_firstorder_Mean_std,tumor,H,firstorder,Mean,std,0.001408,0.000452,0.00138,0.001436,0.321,298,273.0,104.0,433.0,0.0,0.1,0.0382,0.567215,higher feature -> higher survival_target
vessels_E_original_firstorder_RootMeanSquared_std,vessels,E,firstorder,RootMeanSquared,std,0.001407,0.000465,0.001378,0.001436,0.33,299,272.5,95.0,426.0,0.0,0.3,-0.1118,0.092868,higher feature -> lower survival_target
tumor_H_original_firstorder_Kurtosis_mean,tumor,H,firstorder,Kurtosis,mean,0.001403,0.000569,0.001367,0.001438,0.406,300,283.0,104.0,429.0,0.2,0.9,-0.1598,0.015949,higher feature -> lower survival_target
tumor_H_original_firstorder_Mean_mean,tumor,H,firstorder,Mean,mean,0.001401,0.000678,0.001359,0.001444,0.484,301,297.5,67.0,448.0,0.2,1.2,0.199,0.002597,higher feature -> higher survival_target
necrosis_H_original_firstorder_Skewness_std,necrosis,H,firstorder,Skewness,std,0.001394,0.000465,0.001365,0.001423,0.333,302,279.0,98.0,431.0,0.0,0.1,-0.0869,0.192001,higher feature -> lower survival_target
adipose_H_original_firstorder_10Percentile_std,adipose,H,firstorder,10Percentile,std,0.001389,0.000663,0.001348,0.001431,0.477,303,310.0,72.0,450.0,0.0,1.2,0.2199,0.000852,higher feature -> higher survival_target
muscularis_H_original_firstorder_Mean_std,muscularis,H,firstorder,Mean,std,0.001388,0.000498,0.001357,0.001419,0.359,304,282.0,91.0,441.0,0.0,0.4,0.1753,0.008119,higher feature -> higher survival_target
vessels_E_original_firstorder_Median_std,vessels,E,firstorder,Median,std,0.001382,0.000427,0.001356,0.001409,0.309,305,278.0,105.0,427.0,0.0,0.1,-0.0432,0.516893,higher feature -> lower survival_target
urothelium_H_original_firstorder_Uniformity_mean,urothelium,H,firstorder,Uniformity,mean,0.001381,0.000542,0.001347,0.001415,0.392,306,285.0,86.0,440.0,0.0,0.8,-0.176,0.007857,higher feature -> lower survival_target
necrosis_H_original_firstorder_Variance_mean,necrosis,H,firstorder,Variance,mean,0.001381,0.000428,0.001354,0.001407,0.31,307,275.0,107.0,432.0,0.0,0.0,0.1282,0.05368,higher feature -> higher survival_target
vessels_E_original_firstorder_Kurtosis_std,vessels,E,firstorder,Kurtosis,std,0.001378,0.000583,0.001342,0.001414,0.423,308,292.0,89.0,441.0,0.1,0.5,-0.1181,0.075767,higher feature -> lower survival_target
vessels_E_original_firstorder_Kurtosis_mean,vessels,E,firstorder,Kurtosis,mean,0.001361,0.000591,0.001325,0.001398,0.434,309,300.0,78.9,455.0,0.1,0.4,-0.1201,0.070868,higher feature -> lower survival_target
necrosis_H_original_firstorder_Energy_mean,necrosis,H,firstorder,Energy,mean,0.001355,0.000461,0.001326,0.001384,0.34,310,281.0,110.0,438.0,0.1,0.2,0.1465,0.027274,higher feature -> higher survival_target
necrosis_H_original_firstorder_TotalEnergy_mean,necrosis,H,firstorder,TotalEnergy,mean,0.001354,0.000445,0.001327,0.001382,0.328,311,283.0,112.0,438.0,0.0,0.2,0.1465,0.027274,higher feature -> higher survival_target
necrosis_H_original_firstorder_Mean_mean,necrosis,H,firstorder,Mean,mean,0.001353,0.000485,0.001323,0.001383,0.358,312,289.0,107.0,439.0,0.1,0.4,0.156,0.018693,higher feature -> higher survival_target
lamina_E_original_firstorder_Uniformity_mean,lamina,E,firstorder,Uniformity,mean,0.001351,0.000707,0.001307,0.001395,0.523,313,324.0,68.0,458.0,0.2,1.1,-0.1365,0.039902,higher feature -> lower survival_target
muscularis_H_original_firstorder_90Percentile_std,muscularis,H,firstorder,90Percentile,std,0.001347,0.000491,0.001317,0.001377,0.364,314,293.5,102.0,440.1,0.0,0.4,0.0803,0.22802,higher feature -> higher survival_target
immune_E_original_firstorder_10Percentile_std,immune,E,firstorder,10Percentile,std,0.001346,0.000641,0.001306,0.001385,0.477,315,316.0,80.0,454.0,0.1,0.7,0.0591,0.375343,higher feature -> higher survival_target
necrosis_E_original_firstorder_Skewness_std,necrosis,E,firstorder,Skewness,std,0.001342,0.000406,0.001316,0.001367,0.303,316,280.0,119.0,433.0,0.0,0.1,-0.0824,0.216011,higher feature -> lower survival_target
lamina_E_original_firstorder_RootMeanSquared_mean,lamina,E,firstorder,RootMeanSquared,mean,0.001336,0.000665,0.001294,0.001377,0.498,317,320.5,78.0,460.0,0.1,0.7,0.0972,0.144128,higher feature -> higher survival_target
adipose_E_original_firstorder_InterquartileRange_std,adipose,E,firstorder,InterquartileRange,std,0.001334,0.000632,0.001295,0.001373,0.474,318,315.0,73.0,455.0,0.0,1.2,-0.1589,0.016556,higher feature -> lower survival_target
lamina_E_original_firstorder_Median_std,lamina,E,firstorder,Median,std,0.001331,0.000408,0.001306,0.001357,0.306,319,286.0,113.0,427.0,0.0,0.1,-0.1222,0.066104,higher feature -> lower survival_target
necrosis_H_original_firstorder_MeanAbsoluteDeviation_mean,necrosis,H,firstorder,MeanAbsoluteDeviation,mean,0.001328,0.00042,0.001302,0.001354,0.316,320,290.0,115.0,440.0,0.0,0.0,0.1327,0.045808,higher feature -> higher survival_target
muscularis_H_original_firstorder_RootMeanSquared_std,muscularis,H,firstorder,RootMeanSquared,std,0.001326,0.000458,0.001298,0.001355,0.345,321,298.0,97.0,439.0,0.0,0.3,0.1111,0.095075,higher feature -> higher survival_target
urothelium_H_original_firstorder_InterquartileRange_mean,urothelium,H,firstorder,InterquartileRange,mean,0.001325,0.000395,0.001301,0.00135,0.298,322,288.5,113.0,435.0,0.0,0.0,0.1131,0.089116,higher feature -> higher survival_target
tumor_H_original_firstorder_Skewness_std,tumor,H,firstorder,Skewness,std,0.001323,0.000475,0.001294,0.001353,0.359,323,300.0,102.9,440.0,0.0,0.5,-0.0683,0.305867,higher feature -> lower survival_target
muscularis_E_original_firstorder_90Percentile_mean,muscularis,E,firstorder,90Percentile,mean,0.001323,0.000475,0.001293,0.001352,0.359,324,298.0,88.0,441.0,0.0,0.3,-0.0173,0.795278,higher feature -> lower survival_target
adipose_E_original_firstorder_Skewness_std,adipose,E,firstorder,Skewness,std,0.001319,0.000516,0.001287,0.001351,0.391,325,305.0,103.0,445.0,0.1,0.2,-0.0503,0.450509,higher feature -> lower survival_target
adipose_E_original_firstorder_RootMeanSquared_std,adipose,E,firstorder,RootMeanSquared,std,0.001316,0.000427,0.00129,0.001343,0.324,326,296.5,107.0,437.0,0.0,0.2,-0.0552,0.407829,higher feature -> lower survival_target
adipose_E_original_firstorder_Kurtosis_std,adipose,E,firstorder,Kurtosis,std,0.001314,0.000548,0.00128,0.001348,0.417,327,316.0,86.0,452.0,0.0,0.5,-0.0535,0.422148,higher feature -> lower survival_target
immune_E_original_firstorder_Skewness_std,immune,E,firstorder,Skewness,std,0.001312,0.000495,0.001281,0.001342,0.377,328,303.0,92.0,449.0,0.0,0.2,-0.0608,0.361653,higher feature -> lower survival_target
vessels_E_original_firstorder_Median_mean,vessels,E,firstorder,Median,mean,0.00131,0.000627,0.001272,0.001349,0.478,329,322.0,73.0,458.0,0.0,0.9,0.0511,0.443643,higher feature -> higher survival_target
lamina_E_original_firstorder_Skewness_mean,lamina,E,firstorder,Skewness,mean,0.00131,0.000752,0.001263,0.001356,0.574,330,341.0,69.0,460.0,0.2,1.3,-0.0891,0.180896,higher feature -> lower survival_target
lamina_E_original_firstorder_Mean_mean,lamina,E,firstorder,Mean,mean,0.001305,0.000623,0.001267,0.001344,0.477,331,323.5,72.0,459.0,0.0,0.6,0.09,0.176416,higher feature -> higher survival_target
muscularis_E_original_firstorder_MeanAbsoluteDeviation_mean,muscularis,E,firstorder,MeanAbsoluteDeviation,mean,0.001303,0.000474,0.001274,0.001332,0.364,332,303.5,95.0,449.0,0.0,0.1,-0.0665,0.318485,higher feature -> lower survival_target
tumor_H_original_firstorder_Median_std,tumor,H,firstorder,Median,std,0.001297,0.000468,0.001268,0.001326,0.361,333,307.0,117.0,444.0,0.0,0.2,0.0742,0.265584,higher feature -> higher survival_target
necrosis_E_original_firstorder_Kurtosis_std,necrosis,E,firstorder,Kurtosis,std,0.001295,0.00045,0.001267,0.001323,0.348,334,309.0,102.9,449.0,0.0,0.0,-0.0381,0.567559,higher feature -> lower survival_target
adipose_E_original_firstorder_Entropy_std,adipose,E,firstorder,Entropy,std,0.001293,0.000412,0.001268,0.001319,0.319,335,302.0,121.0,441.0,0.0,0.1,-0.013,0.845371,higher feature -> lower survival_target
muscularis_E_original_firstorder_RootMeanSquared_std,muscularis,E,firstorder,RootMeanSquared,std,0.001288,0.000444,0.00126,0.001315,0.345,336,305.0,107.0,439.0,0.0,0.3,-0.1341,0.043586,higher feature -> lower survival_target
muscularis_E_original_firstorder_Entropy_std,muscularis,E,firstorder,Entropy,std,0.001286,0.00041,0.00126,0.001311,0.319,337,304.0,111.0,449.0,0.0,0.1,-0.0828,0.213691,higher feature -> lower survival_target
lamina_E_original_firstorder_TotalEnergy_std,lamina,E,firstorder,TotalEnergy,std,0.001282,0.000433,0.001256,0.001309,0.338,338,304.5,111.0,443.0,0.0,0.2,-0.083,0.213016,higher feature -> lower survival_target
lamina_E_original_firstorder_Energy_std,lamina,E,firstorder,Energy,std,0.00128,0.000437,0.001253,0.001308,0.341,339,311.0,109.0,446.0,0.0,0.3,-0.083,0.213016,higher feature -> lower survival_target
tumor_H_original_firstorder_Energy_std,tumor,H,firstorder,Energy,std,0.001277,0.000415,0.001251,0.001302,0.325,340,309.0,117.0,443.0,0.0,0.1,0.0945,0.155868,higher feature -> higher survival_target
immune_E_original_firstorder_RootMeanSquared_std,immune,E,firstorder,RootMeanSquared,std,0.001277,0.000445,0.001249,0.001304,0.349,341,308.0,112.0,446.0,0.0,0.2,-0.0257,0.700516,higher feature -> lower survival_target
necrosis_H_original_firstorder_RootMeanSquared_mean,necrosis,H,firstorder,RootMeanSquared,mean,0.001275,0.000446,0.001248,0.001303,0.35,342,311.5,114.0,449.0,0.0,0.3,0.1527,0.021352,higher feature -> higher survival_target
tumor_H_original_firstorder_TotalEnergy_std,tumor,H,firstorder,TotalEnergy,std,0.001275,0.000417,0.001249,0.001301,0.327,343,310.0,109.9,446.0,0.0,0.1,0.0945,0.155868,higher feature -> higher survival_target
vessels_E_original_firstorder_Mean_std,vessels,E,firstorder,Mean,std,0.001274,0.000452,0.001246,0.001302,0.355,344,310.0,108.0,445.0,0.0,0.3,-0.0606,0.363386,higher feature -> lower survival_target
immune_E_original_firstorder_Entropy_std,immune,E,firstorder,Entropy,std,0.001271,0.000416,0.001245,0.001296,0.328,345,309.0,118.0,444.0,0.0,0.0,-0.0902,0.17578,higher feature -> lower survival_target
vessels_H_original_firstorder_Variance_std,vessels,H,firstorder,Variance,std,0.001266,0.000492,0.001235,0.001296,0.389,346,326.0,97.0,445.0,0.0,0.5,0.1625,0.014214,higher feature -> higher survival_target
lamina_E_original_firstorder_Mean_std,lamina,E,firstorder,Mean,std,0.001265,0.00038,0.001241,0.001288,0.3,347,306.0,128.0,443.0,0.0,0.1,-0.1128,0.089901,higher feature -> lower survival_target
muscularis_E_original_firstorder_Kurtosis_mean,muscularis,E,firstorder,Kurtosis,mean,0.001265,0.000524,0.001232,0.001297,0.414,348,322.0,100.0,455.0,0.0,0.7,-0.0919,0.167678,higher feature -> lower survival_target
urothelium_H_original_firstorder_Variance_mean,urothelium,H,firstorder,Variance,mean,0.001264,0.000352,0.001242,0.001286,0.278,349,306.0,126.0,435.0,0.0,0.0,0.1211,0.068665,higher feature -> higher survival_target
muscularis_E_original_firstorder_Energy_std,muscularis,E,firstorder,Energy,std,0.001263,0.000426,0.001237,0.00129,0.338,350,314.5,119.0,447.0,0.0,0.2,-0.1352,0.041909,higher feature -> lower survival_target
muscularis_E_original_firstorder_TotalEnergy_std,muscularis,E,firstorder,TotalEnergy,std,0.001263,0.000425,0.001236,0.001289,0.337,351,312.5,118.0,443.0,0.0,0.2,-0.1352,0.041909,higher feature -> lower survival_target
vessels_E_original_firstorder_Variance_mean,vessels,E,firstorder,Variance,mean,0.001261,0.000355,0.001239,0.001283,0.281,352,307.0,135.0,436.0,0.0,0.0,0.0001,0.99854,higher feature -> higher survival_target
muscularis_E_original_firstorder_Kurtosis_std,muscularis,E,firstorder,Kurtosis,std,0.001259,0.000427,0.001233,0.001286,0.339,353,319.0,107.0,448.0,0.0,0.1,-0.0637,0.339641,higher feature -> lower survival_target
adipose_E_original_firstorder_Mean_std,adipose,E,firstorder,Mean,std,0.001258,0.000365,0.001235,0.001281,0.29,354,307.0,127.0,435.0,0.0,0.0,-0.0172,0.797082,higher feature -> lower survival_target
lamina_E_original_firstorder_Median_mean,lamina,E,firstorder,Median,mean,0.001256,0.000565,0.001221,0.001291,0.45,355,333.0,93.0,460.0,0.0,0.5,0.0729,0.274118,higher feature -> higher survival_target
adipose_E_original_firstorder_90Percentile_std,adipose,E,firstorder,90Percentile,std,0.001255,0.000495,0.001225,0.001286,0.394,356,324.0,106.9,452.0,0.1,0.2,-0.0848,0.202971,higher feature -> lower survival_target
immune_E_original_firstorder_InterquartileRange_std,immune,E,firstorder,InterquartileRange,std,0.00125,0.000411,0.001225,0.001276,0.329,357,313.0,112.9,455.0,0.0,0.0,-0.1049,0.114951,higher feature -> lower survival_target
muscularis_H_original_firstorder_Variance_std,muscularis,H,firstorder,Variance,std,0.001247,0.000416,0.001221,0.001273,0.334,358,316.0,116.0,448.0,0.0,0.2,0.1147,0.084626,higher feature -> higher survival_target
muscularis_E_original_firstorder_90Percentile_std,muscularis,E,firstorder,90Percentile,std,0.00124,0.000373,0.001217,0.001263,0.3,359,314.0,126.9,443.0,0.0,0.0,-0.1021,0.12512,higher feature -> lower survival_target
vessels_E_original_firstorder_10Percentile_std,vessels,E,firstorder,10Percentile,std,0.001233,0.000537,0.0012,0.001267,0.436,360,333.0,103.0,455.0,0.1,0.4,0.0248,0.710713,higher feature -> higher survival_target
adipose_E_original_firstorder_Entropy_mean,adipose,E,firstorder,Entropy,mean,0.001226,0.000417,0.0012,0.001252,0.34,361,323.0,112.0,453.0,0.0,0.1,0.0491,0.461444,higher feature -> higher survival_target
immune_E_original_firstorder_Mean_std,immune,E,firstorder,Mean,std,0.001219,0.000457,0.001191,0.001248,0.375,362,334.0,110.0,455.0,0.0,0.2,-0.013,0.84533,higher feature -> lower survival_target
adipose_E_original_firstorder_Energy_std,adipose,E,firstorder,Energy,std,0.001213,0.000397,0.001189,0.001238,0.327,363,326.0,129.0,450.0,0.0,0.1,-0.0243,0.71553,higher feature -> lower survival_target
lamina_E_original_firstorder_Entropy_mean,lamina,E,firstorder,Entropy,mean,0.001212,0.000576,0.001176,0.001247,0.476,364,349.5,90.0,461.0,0.0,0.6,0.1266,0.056823,higher feature -> higher survival_target
adipose_E_original_firstorder_TotalEnergy_std,adipose,E,firstorder,TotalEnergy,std,0.001208,0.000396,0.001184,0.001233,0.328,365,328.0,127.0,450.0,0.0,0.0,-0.0243,0.71553,higher feature -> lower survival_target
immune_E_original_firstorder_Median_std,immune,E,firstorder,Median,std,0.001203,0.000464,0.001174,0.001232,0.386,366,336.0,105.0,456.0,0.0,0.2,-0.0289,0.665204,higher feature -> lower survival_target
vessels_H_original_firstorder_10Percentile_mean,vessels,H,firstorder,10Percentile,mean,0.001198,0.000359,0.001176,0.00122,0.3,367,327.5,132.0,450.0,0.0,0.0,0.1381,0.03759,higher feature -> higher survival_target
