feature,region,coef,hr,p,q
urothelium_E_original_glcm_JointEntropy_std,urothelium,-0.2271984677357562,0.7967626349209957,0.0037358190269099457,0.14846136419683756
urothelium_E_original_glcm_SumEntropy_std,urothelium,-0.22676001058192868,0.797112057796061,0.0038380141155469174,0.14846136419683756
urothelium_E_original_glcm_Imc2_std,urothelium,-0.22686953673249755,0.7970247579616933,0.004175214163384337,0.15442927067008838
urothelium_E_original_firstorder_Entropy_std,urothelium,-0.22434811931359896,0.7990369257611437,0.00435523207530214,0.15442927067008838
muscularis_H_original_glcm_DifferenceEntropy_mean,muscularis,0.21782898042742543,1.2433744080752889,0.0048737500589327125,0.1621978899768743
adipose_H_original_firstorder_Skewness_std,adipose,-0.26692879573426054,0.7657275925952696,0.004955517202583703,0.1621978899768743
adipose_H_original_glcm_ClusterShade_mean,adipose,0.18044755911303387,1.1977533085876502,0.005221103682313883,0.16456145309811532
necrosis_H_original_glcm_ClusterProminence_mean,necrosis,0.19833364268629333,1.219369159562642,0.00635078685399429,0.1930185575981836
urothelium_E_original_firstorder_Skewness_std,urothelium,-0.23669927225435333,0.7892285952696391,0.006876409353394212,0.2017870468875336
vessels_H_original_glcm_DifferenceEntropy_mean,vessels,0.2139104313401972,1.2385117179905656,0.007678770057145097,0.2088892413460976
adipose_H_original_glcm_Autocorrelation_mean,adipose,0.18468919356648683,1.2028445302053967,0.007790013915167501,0.2088892413460976
adipose_H_original_firstorder_TotalEnergy_mean,adipose,0.18242473741367904,1.2001238231316331,0.008100287854784043,0.2088892413460976
adipose_H_original_firstorder_Energy_mean,adipose,0.18242473741367904,1.2001238231316331,0.008100287854784043,0.2088892413460976
immune_H_original_glcm_DifferenceEntropy_mean,immune,0.19999238458043292,1.2213934567011233,0.008868877549063754,0.21606463127734493
adipose_H_original_firstorder_Median_mean,adipose,0.18977207518683367,1.208974011076337,0.008886324435613482,0.21606463127734493
urothelium_E_original_firstorder_Kurtosis_std,urothelium,-0.2259928091278178,0.7977238379752053,0.009380624287753502,0.2217475352466175
muscularis_H_original_glcm_JointEnergy_mean,muscularis,-0.19338102972664306,0.8241678818409311,0.01108585363354715,0.2504560620145225
adipose_H_original_glcm_ClusterProminence_mean,adipose,0.1626441383266717,1.1766179019621756,0.011183701946594423,0.2504560620145225
muscularis_H_original_glcm_JointEntropy_mean,muscularis,0.1895183426676953,1.2086672939686316,0.011596403313398205,0.2530394671718429
necrosis_H_original_glcm_ClusterShade_std,necrosis,0.1632173853408319,1.1772925880236922,0.012394045687844885,0.25793290613982167
muscularis_E_original_firstorder_MeanAbsoluteDeviation_std,muscularis,-0.19647046685936168,0.821625596121226,0.0125035413733702,0.25793290613982167
muscularis_E_original_firstorder_RobustMeanAbsoluteDeviation_std,muscularis,-0.19945420493015595,0.819177734255507,0.012981520536672318,0.25793290613982167
muscularis_H_original_glcm_SumEntropy_mean,muscularis,0.18605546208375648,1.2044890619983744,0.013134973304227367,0.25793290613982167
urothelium_H_original_glcm_DifferenceEntropy_mean,urothelium,0.19256784177641925,1.212358749488785,0.013336131457288077,0.25793290613982167
muscularis_H_original_glcm_MaximumProbability_mean,muscularis,-0.1815054477681606,0.8340137017778135,0.014429557720658761,0.272878969339569
muscularis_H_original_firstorder_Uniformity_mean,muscularis,-0.18212928207704812,0.8334935776690622,0.015832474035651887,0.285543544299033
immune_H_original_glcm_JointEntropy_mean,immune,0.18278875303575842,1.2005607664739593,0.0163169193614447,0.285543544299033
muscularis_E_original_firstorder_InterquartileRange_std,muscularis,-0.19282941512321153,0.8246226302916462,0.01637783539273248,0.285543544299033
muscularis_H_original_firstorder_RootMeanSquared_mean,muscularis,0.17341920316270146,1.1893645859903983,0.01685799732037791,0.285543544299033
muscularis_H_original_firstorder_Entropy_mean,muscularis,0.1784308475584611,1.195340219720655,0.016911754468624758,0.285543544299033
muscularis_H_original_firstorder_Mean_mean,muscularis,0.17413386851479734,1.1902148874553227,0.017112480328144164,0.285543544299033
