feature,region,channel,feature_class,metric,stat,mean_importance,std_importance,ci_lo,ci_hi,cv,rank,median_rank,rank_q025,rank_q975,top20_pct,top50_pct,spearman_rho,spearman_p_value,direction
tumor_H_original_firstorder_Skewness_std,tumor,H,firstorder,Skewness,std,0.001541,0.000458,0.001513,0.00157,0.297,246,260.5,81.0,427.0,0.0,0.4,-0.1324,0.000818,higher feature -> lower survival_target
tumor_H_original_firstorder_MeanAbsoluteDeviation_std,tumor,H,firstorder,MeanAbsoluteDeviation,std,0.00154,0.000489,0.001509,0.00157,0.318,247,260.5,80.0,442.0,0.0,0.6,-0.1351,0.000635,higher feature -> lower survival_target
dcis_E_original_firstorder_Mean_std,dcis,E,firstorder,Mean,std,0.001532,0.00044,0.001505,0.00156,0.287,248,256.5,92.0,430.0,0.0,0.1,-0.0027,0.946428,higher feature -> lower survival_target
tdlu_E_original_firstorder_Variance_mean,tdlu,E,firstorder,Variance,mean,0.001529,0.000514,0.001497,0.001561,0.336,249,268.0,75.0,448.0,0.0,0.8,0.0163,0.68088,higher feature -> higher survival_target
tdlu_E_original_firstorder_Skewness_std,tdlu,E,firstorder,Skewness,std,0.001528,0.000451,0.0015,0.001556,0.295,250,264.5,95.0,436.0,0.1,0.2,-0.1073,0.00676,higher feature -> lower survival_target
vessels_E_original_firstorder_90Percentile_mean,vessels,E,firstorder,90Percentile,mean,0.001523,0.000409,0.001498,0.001549,0.269,251,252.0,103.0,437.0,0.0,0.3,-0.0325,0.413852,higher feature -> lower survival_target
tdlu_E_original_firstorder_MeanAbsoluteDeviation_mean,tdlu,E,firstorder,MeanAbsoluteDeviation,mean,0.001519,0.000494,0.001488,0.001549,0.325,252,269.5,79.0,444.0,0.0,0.2,0.0316,0.425681,higher feature -> higher survival_target
tumor_H_original_firstorder_TotalEnergy_std,tumor,H,firstorder,TotalEnergy,std,0.001517,0.000427,0.00149,0.001543,0.282,253,256.0,95.0,436.0,0.0,0.3,-0.0339,0.392776,higher feature -> lower survival_target
tils_H_original_firstorder_Kurtosis_mean,tils,H,firstorder,Kurtosis,mean,0.001513,0.000404,0.001488,0.001538,0.267,254,258.0,101.0,423.0,0.1,0.2,-0.0304,0.443699,higher feature -> lower survival_target
tumor_H_original_firstorder_Energy_std,tumor,H,firstorder,Energy,std,0.001513,0.000422,0.001487,0.001539,0.279,255,260.5,96.0,436.0,0.0,0.2,-0.0339,0.392776,higher feature -> lower survival_target
muscle_H_original_firstorder_Kurtosis_std,muscle,H,firstorder,Kurtosis,std,0.001513,0.000446,0.001485,0.001541,0.295,256,260.0,94.0,436.0,0.1,0.2,-0.0724,0.067927,higher feature -> lower survival_target
tumor_H_original_firstorder_RootMeanSquared_std,tumor,H,firstorder,RootMeanSquared,std,0.001512,0.000407,0.001487,0.001537,0.269,257,254.0,103.0,432.0,0.0,0.1,-0.0768,0.052917,higher feature -> lower survival_target
stroma_E_original_firstorder_TotalEnergy_mean,stroma,E,firstorder,TotalEnergy,mean,0.001512,0.000374,0.001489,0.001535,0.247,258,253.0,112.0,436.0,0.0,0.0,-0.0303,0.446197,higher feature -> lower survival_target
adipose_E_original_firstorder_RootMeanSquared_mean,adipose,E,firstorder,RootMeanSquared,mean,0.001512,0.000353,0.00149,0.001534,0.234,259,253.0,117.0,426.0,0.0,0.0,-0.1146,0.003813,higher feature -> lower survival_target
tdlu_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,tdlu,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.001511,0.000467,0.001482,0.00154,0.309,260,268.5,83.9,443.0,0.0,0.2,0.0359,0.366042,higher feature -> higher survival_target
stroma_E_original_firstorder_RobustMeanAbsoluteDeviation_std,stroma,E,firstorder,RobustMeanAbsoluteDeviation,std,0.001509,0.000416,0.001483,0.001535,0.276,261,263.0,98.9,419.0,0.0,0.6,-0.1304,0.000977,higher feature -> lower survival_target
stroma_E_original_firstorder_Energy_mean,stroma,E,firstorder,Energy,mean,0.001508,0.000371,0.001485,0.001531,0.246,262,256.5,108.0,438.0,0.0,0.0,-0.0303,0.446197,higher feature -> lower survival_target
vessels_H_original_firstorder_10Percentile_mean,vessels,H,firstorder,10Percentile,mean,0.001504,0.000528,0.001472,0.001537,0.351,263,275.0,82.0,440.0,0.1,0.7,0.025,0.528981,higher feature -> higher survival_target
tdlu_H_original_firstorder_Median_std,tdlu,H,firstorder,Median,std,0.001504,0.000578,0.001468,0.00154,0.384,264,286.0,72.0,435.0,0.3,1.2,-0.15,0.000147,higher feature -> lower survival_target
vessels_H_original_firstorder_Variance_mean,vessels,H,firstorder,Variance,mean,0.001503,0.000405,0.001477,0.001528,0.27,265,258.0,97.0,434.0,0.0,0.0,-0.0995,0.012093,higher feature -> lower survival_target
tumor_E_original_firstorder_Skewness_std,tumor,E,firstorder,Skewness,std,0.001502,0.000411,0.001476,0.001527,0.274,266,263.5,99.0,431.0,0.0,0.2,0.0127,0.748709,higher feature -> higher survival_target
tils_E_original_firstorder_Kurtosis_mean,tils,E,firstorder,Kurtosis,mean,0.001499,0.000361,0.001477,0.001522,0.241,267,260.0,106.0,424.0,0.0,0.0,-0.0995,0.012047,higher feature -> lower survival_target
vessels_H_original_firstorder_10Percentile_std,vessels,H,firstorder,10Percentile,std,0.001496,0.000475,0.001467,0.001526,0.317,268,269.0,91.0,437.0,0.0,0.8,-0.016,0.687937,higher feature -> lower survival_target
tdlu_H_original_firstorder_Skewness_mean,tdlu,H,firstorder,Skewness,mean,0.001494,0.000458,0.001466,0.001523,0.306,269,268.0,87.0,439.0,0.0,0.5,-0.0757,0.056437,higher feature -> lower survival_target
stroma_E_original_firstorder_Entropy_mean,stroma,E,firstorder,Entropy,mean,0.001486,0.000411,0.001461,0.001512,0.277,270,263.0,101.0,446.0,0.0,0.2,0.0352,0.375859,higher feature -> higher survival_target
vessels_H_original_firstorder_RootMeanSquared_std,vessels,H,firstorder,RootMeanSquared,std,0.001484,0.000575,0.001448,0.00152,0.387,271,291.0,72.0,454.0,0.2,0.8,-0.1453,0.000236,higher feature -> lower survival_target
tdlu_E_original_firstorder_InterquartileRange_mean,tdlu,E,firstorder,InterquartileRange,mean,0.001481,0.000446,0.001453,0.001509,0.301,272,277.0,91.0,446.0,0.0,0.2,0.0362,0.361912,higher feature -> higher survival_target
vessels_H_original_firstorder_TotalEnergy_std,vessels,H,firstorder,TotalEnergy,std,0.00148,0.000494,0.001449,0.001511,0.334,273,283.0,81.0,449.0,0.0,0.2,-0.1192,0.002611,higher feature -> lower survival_target
stroma_E_original_firstorder_Median_std,stroma,E,firstorder,Median,std,0.001478,0.000421,0.001452,0.001504,0.285,274,275.0,101.0,429.0,0.0,0.6,-0.1701,1.6e-05,higher feature -> lower survival_target
vessels_H_original_firstorder_Energy_std,vessels,H,firstorder,Energy,std,0.001477,0.000492,0.001447,0.001508,0.333,275,283.5,85.0,449.0,0.0,0.4,-0.1192,0.002611,higher feature -> lower survival_target
adipose_H_original_firstorder_RobustMeanAbsoluteDeviation_std,adipose,H,firstorder,RobustMeanAbsoluteDeviation,std,0.001475,0.000361,0.001453,0.001497,0.245,276,265.0,111.9,421.0,0.0,0.1,-0.0527,0.184076,higher feature -> lower survival_target
stroma_E_original_firstorder_RootMeanSquared_mean,stroma,E,firstorder,RootMeanSquared,mean,0.001472,0.00036,0.00145,0.001494,0.245,277,265.0,113.0,441.0,0.0,0.0,-0.0086,0.828903,higher feature -> lower survival_target
stroma_H_original_firstorder_Kurtosis_std,stroma,H,firstorder,Kurtosis,std,0.001471,0.000327,0.001451,0.001491,0.222,278,265.0,118.9,417.0,0.0,0.1,-0.0252,0.525979,higher feature -> lower survival_target
dcis_E_original_firstorder_Variance_mean,dcis,E,firstorder,Variance,mean,0.001467,0.000395,0.001443,0.001492,0.269,279,266.0,106.0,429.0,0.0,0.3,-0.0761,0.054975,higher feature -> lower survival_target
muscle_H_original_firstorder_Kurtosis_mean,muscle,H,firstorder,Kurtosis,mean,0.001465,0.000327,0.001445,0.001486,0.223,280,269.0,115.0,417.0,0.0,0.0,-0.1265,0.001388,higher feature -> lower survival_target
stroma_E_original_firstorder_TotalEnergy_std,stroma,E,firstorder,TotalEnergy,std,0.001465,0.000352,0.001443,0.001487,0.24,281,269.0,111.0,415.0,0.0,0.1,-0.1626,3.8e-05,higher feature -> lower survival_target
dcis_E_original_firstorder_90Percentile_mean,dcis,E,firstorder,90Percentile,mean,0.001462,0.000448,0.001434,0.00149,0.307,282,281.5,104.0,453.0,0.0,0.1,0.02,0.614745,higher feature -> higher survival_target
stroma_E_original_firstorder_10Percentile_std,stroma,E,firstorder,10Percentile,std,0.001459,0.000349,0.001437,0.00148,0.239,283,272.5,120.0,421.0,0.0,0.0,-0.1212,0.002201,higher feature -> lower survival_target
stroma_E_original_firstorder_Energy_std,stroma,E,firstorder,Energy,std,0.001457,0.000347,0.001435,0.001478,0.238,284,272.0,120.0,415.0,0.0,0.1,-0.1626,3.8e-05,higher feature -> lower survival_target
stroma_E_original_firstorder_10Percentile_mean,stroma,E,firstorder,10Percentile,mean,0.001456,0.000328,0.001435,0.001476,0.225,285,267.0,117.0,423.0,0.0,0.0,-0.0757,0.056385,higher feature -> lower survival_target
dcis_H_original_firstorder_MeanAbsoluteDeviation_std,dcis,H,firstorder,MeanAbsoluteDeviation,std,0.001449,0.000413,0.001423,0.001474,0.285,286,272.5,104.0,438.0,0.0,0.2,-0.0698,0.078451,higher feature -> lower survival_target
adipose_H_original_firstorder_10Percentile_std,adipose,H,firstorder,10Percentile,std,0.001447,0.000358,0.001424,0.001469,0.248,287,275.0,111.0,431.0,0.0,0.2,-0.0305,0.441972,higher feature -> lower survival_target
vessels_E_original_firstorder_RootMeanSquared_mean,vessels,E,firstorder,RootMeanSquared,mean,0.001446,0.000381,0.001422,0.001469,0.264,288,274.5,114.0,449.0,0.0,0.0,-0.0348,0.380388,higher feature -> lower survival_target
muscle_H_original_firstorder_MeanAbsoluteDeviation_std,muscle,H,firstorder,MeanAbsoluteDeviation,std,0.001442,0.000496,0.001411,0.001472,0.344,289,297.5,80.0,453.0,0.0,0.3,-0.1588,5.8e-05,higher feature -> lower survival_target
dcis_H_original_firstorder_Entropy_mean,dcis,H,firstorder,Entropy,mean,0.001438,0.000342,0.001417,0.001459,0.238,290,274.0,119.0,434.0,0.0,0.0,-0.0146,0.713141,higher feature -> lower survival_target
muscle_H_original_firstorder_Skewness_std,muscle,H,firstorder,Skewness,std,0.001422,0.000343,0.001401,0.001443,0.242,291,281.0,119.0,426.0,0.0,0.0,-0.1311,0.000922,higher feature -> lower survival_target
muscle_E_original_firstorder_Variance_mean,muscle,E,firstorder,Variance,mean,0.00142,0.000326,0.0014,0.00144,0.229,292,279.5,127.0,435.0,0.0,0.1,-0.1077,0.006565,higher feature -> lower survival_target
vessels_E_original_firstorder_Kurtosis_mean,vessels,E,firstorder,Kurtosis,mean,0.00142,0.000515,0.001388,0.001452,0.363,293,305.0,88.0,452.0,0.2,0.8,-0.0885,0.02559,higher feature -> lower survival_target
tdlu_H_original_firstorder_Kurtosis_mean,tdlu,H,firstorder,Kurtosis,mean,0.00142,0.000327,0.001399,0.00144,0.23,294,287.0,124.0,432.0,0.0,0.0,-0.0982,0.013266,higher feature -> lower survival_target
dcis_H_original_firstorder_Uniformity_mean,dcis,H,firstorder,Uniformity,mean,0.00141,0.000358,0.001388,0.001432,0.254,295,284.5,123.9,437.0,0.0,0.0,-0.0538,0.175054,higher feature -> lower survival_target
adipose_H_original_firstorder_InterquartileRange_std,adipose,H,firstorder,InterquartileRange,std,0.00141,0.000321,0.00139,0.00143,0.228,296,281.5,121.0,435.0,0.0,0.0,-0.0365,0.358585,higher feature -> lower survival_target
tumor_E_original_firstorder_Variance_mean,tumor,E,firstorder,Variance,mean,0.001409,0.000395,0.001385,0.001434,0.28,297,296.0,107.0,449.0,0.0,0.1,-0.0171,0.667638,higher feature -> lower survival_target
muscle_E_original_firstorder_Entropy_mean,muscle,E,firstorder,Entropy,mean,0.001407,0.000491,0.001376,0.001437,0.349,298,309.0,93.0,455.0,0.1,0.3,-0.002,0.959779,higher feature -> lower survival_target
vessels_E_original_firstorder_Entropy_mean,vessels,E,firstorder,Entropy,mean,0.001404,0.00038,0.001381,0.001428,0.271,299,291.5,115.9,449.0,0.0,0.1,0.0183,0.644604,higher feature -> higher survival_target
muscle_E_original_firstorder_Skewness_mean,muscle,E,firstorder,Skewness,mean,0.001392,0.000287,0.001374,0.00141,0.206,300,286.0,137.0,429.0,0.0,0.0,0.0324,0.414249,higher feature -> higher survival_target
muscle_E_original_firstorder_Entropy_std,muscle,E,firstorder,Entropy,std,0.001384,0.00039,0.00136,0.001408,0.282,301,301.5,114.0,446.0,0.0,0.3,-0.1115,0.004862,higher feature -> lower survival_target
vessels_E_original_firstorder_Energy_mean,vessels,E,firstorder,Energy,mean,0.001381,0.000367,0.001358,0.001404,0.266,302,298.0,118.0,451.0,0.0,0.1,-0.0566,0.154262,higher feature -> lower survival_target
vessels_E_original_firstorder_Uniformity_mean,vessels,E,firstorder,Uniformity,mean,0.001381,0.000412,0.001355,0.001406,0.298,303,303.5,115.0,452.0,0.1,0.2,-0.0431,0.278216,higher feature -> lower survival_target
vessels_E_original_firstorder_TotalEnergy_mean,vessels,E,firstorder,TotalEnergy,mean,0.00138,0.000362,0.001358,0.001402,0.262,304,298.0,123.0,451.0,0.0,0.1,-0.0566,0.154262,higher feature -> lower survival_target
dcis_E_original_firstorder_Skewness_std,dcis,E,firstorder,Skewness,std,0.001379,0.000478,0.00135,0.001409,0.346,305,315.0,91.9,453.0,0.0,0.8,-0.0,0.999089,higher feature -> lower survival_target
tumor_E_original_firstorder_10Percentile_std,tumor,E,firstorder,10Percentile,std,0.001375,0.00032,0.001355,0.001395,0.232,306,300.0,130.0,439.0,0.0,0.0,-0.062,0.118429,higher feature -> lower survival_target
muscle_E_original_firstorder_Uniformity_mean,muscle,E,firstorder,Uniformity,mean,0.001375,0.000426,0.001349,0.001402,0.31,307,315.0,101.0,458.0,0.0,0.0,-0.0313,0.430455,higher feature -> lower survival_target
tdlu_E_original_firstorder_Entropy_std,tdlu,E,firstorder,Entropy,std,0.001375,0.000397,0.00135,0.001399,0.289,308,313.5,110.0,442.0,0.0,0.2,-0.1026,0.009646,higher feature -> lower survival_target
muscle_H_original_firstorder_10Percentile_std,muscle,H,firstorder,10Percentile,std,0.001374,0.00037,0.001351,0.001397,0.269,309,302.0,114.0,447.0,0.0,0.1,-0.0139,0.726039,higher feature -> lower survival_target
vessels_E_original_firstorder_Median_mean,vessels,E,firstorder,Median,mean,0.001373,0.000372,0.00135,0.001396,0.271,310,301.0,115.0,451.0,0.0,0.0,-0.0346,0.383489,higher feature -> lower survival_target
tils_H_original_firstorder_Mean_mean,tils,H,firstorder,Mean,mean,0.001368,0.000337,0.001347,0.001389,0.246,311,299.0,123.0,448.0,0.0,0.0,-0.0302,0.447487,higher feature -> lower survival_target
tils_E_original_firstorder_Kurtosis_std,tils,E,firstorder,Kurtosis,std,0.001367,0.000349,0.001345,0.001389,0.255,312,302.0,129.0,435.0,0.0,0.2,-0.0756,0.056785,higher feature -> lower survival_target
tumor_H_original_firstorder_10Percentile_std,tumor,H,firstorder,10Percentile,std,0.001366,0.000406,0.001341,0.001391,0.297,313,311.5,104.0,453.0,0.0,0.0,-0.0254,0.52302,higher feature -> lower survival_target
tdlu_H_original_firstorder_Uniformity_mean,tdlu,H,firstorder,Uniformity,mean,0.001354,0.000374,0.001331,0.001377,0.276,314,314.0,119.0,449.0,0.0,0.0,-0.0801,0.043505,higher feature -> lower survival_target
tumor_E_original_firstorder_MeanAbsoluteDeviation_mean,tumor,E,firstorder,MeanAbsoluteDeviation,mean,0.001349,0.000399,0.001324,0.001374,0.296,315,315.0,109.0,456.0,0.0,0.1,-0.0048,0.902843,higher feature -> lower survival_target
dcis_H_original_firstorder_TotalEnergy_mean,dcis,H,firstorder,TotalEnergy,mean,0.001349,0.000462,0.00132,0.001377,0.342,316,330.0,97.0,458.0,0.0,0.2,-0.0791,0.046194,higher feature -> lower survival_target
dcis_H_original_firstorder_RootMeanSquared_mean,dcis,H,firstorder,RootMeanSquared,mean,0.001347,0.00045,0.001319,0.001375,0.334,317,325.5,107.0,457.0,0.0,0.3,-0.0771,0.051859,higher feature -> lower survival_target
dcis_H_original_firstorder_Energy_mean,dcis,H,firstorder,Energy,mean,0.001347,0.000461,0.001318,0.001375,0.342,318,332.0,102.0,459.0,0.0,0.4,-0.0791,0.046194,higher feature -> lower survival_target
tdlu_H_original_firstorder_Median_mean,tdlu,H,firstorder,Median,mean,0.001346,0.000357,0.001324,0.001368,0.265,319,309.5,121.0,448.0,0.0,0.1,0.0494,0.213438,higher feature -> higher survival_target
tumor_E_original_firstorder_Median_std,tumor,E,firstorder,Median,std,0.001346,0.000492,0.001316,0.001377,0.365,320,333.5,85.9,454.0,0.1,0.9,-0.1366,0.000552,higher feature -> lower survival_target
tumor_E_original_firstorder_Kurtosis_mean,tumor,E,firstorder,Kurtosis,mean,0.001346,0.000349,0.001324,0.001368,0.259,321,309.0,121.0,449.0,0.0,0.0,-0.0015,0.969427,higher feature -> lower survival_target
stroma_E_original_firstorder_Entropy_std,stroma,E,firstorder,Entropy,std,0.001345,0.000306,0.001326,0.001364,0.228,322,304.0,147.0,446.0,0.0,0.1,-0.1044,0.008416,higher feature -> lower survival_target
tdlu_E_original_firstorder_Skewness_mean,tdlu,E,firstorder,Skewness,mean,0.001344,0.000355,0.001322,0.001366,0.264,323,313.5,125.0,450.0,0.0,0.0,-0.0195,0.624342,higher feature -> lower survival_target
dcis_E_original_firstorder_Kurtosis_std,dcis,E,firstorder,Kurtosis,std,0.001338,0.00041,0.001312,0.001363,0.307,324,322.0,99.0,453.0,0.0,0.2,0.0111,0.779688,higher feature -> higher survival_target
muscle_H_original_firstorder_90Percentile_std,muscle,H,firstorder,90Percentile,std,0.001335,0.000484,0.001305,0.001365,0.363,325,332.0,96.0,458.0,0.0,0.5,-0.1503,0.000142,higher feature -> lower survival_target
tumor_E_original_firstorder_Entropy_std,tumor,E,firstorder,Entropy,std,0.001335,0.000411,0.001309,0.00136,0.308,326,327.5,100.0,455.0,0.0,0.3,-0.0862,0.029685,higher feature -> lower survival_target
tdlu_H_original_firstorder_10Percentile_std,tdlu,H,firstorder,10Percentile,std,0.001327,0.000349,0.001306,0.001349,0.263,327,319.0,126.0,446.0,0.0,0.1,-0.0256,0.519922,higher feature -> lower survival_target
muscle_H_original_firstorder_InterquartileRange_std,muscle,H,firstorder,InterquartileRange,std,0.001326,0.000378,0.001303,0.00135,0.285,328,326.0,113.0,451.0,0.0,0.1,-0.1175,0.003006,higher feature -> lower survival_target
tils_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,tils,H,firstorder,RobustMeanAbsoluteDeviation,mean,0.001322,0.000334,0.001301,0.001343,0.252,329,320.0,127.0,451.0,0.0,0.0,-0.0468,0.238241,higher feature -> lower survival_target
vessels_E_original_firstorder_10Percentile_std,vessels,E,firstorder,10Percentile,std,0.001321,0.000325,0.001301,0.001341,0.246,330,321.0,133.0,450.0,0.0,0.1,-0.0727,0.067013,higher feature -> lower survival_target
tdlu_E_original_firstorder_Uniformity_mean,tdlu,E,firstorder,Uniformity,mean,0.00132,0.000397,0.001296,0.001345,0.301,331,334.0,115.0,456.0,0.0,0.1,-0.0478,0.228287,higher feature -> lower survival_target
dcis_E_original_firstorder_Energy_std,dcis,E,firstorder,Energy,std,0.00132,0.000374,0.001297,0.001343,0.283,332,326.0,116.0,454.0,0.0,0.1,-0.0292,0.462405,higher feature -> lower survival_target
tumor_H_original_firstorder_90Percentile_std,tumor,H,firstorder,90Percentile,std,0.00132,0.000367,0.001297,0.001343,0.278,333,325.5,116.0,453.0,0.0,0.0,-0.125,0.001582,higher feature -> lower survival_target
adipose_H_original_firstorder_MeanAbsoluteDeviation_std,adipose,H,firstorder,MeanAbsoluteDeviation,std,0.001319,0.000312,0.0013,0.001339,0.237,334,321.0,144.0,445.0,0.0,0.0,-0.0999,0.011715,higher feature -> lower survival_target
muscle_H_original_firstorder_Entropy_std,muscle,H,firstorder,Entropy,std,0.001316,0.000381,0.001292,0.001339,0.29,335,328.0,123.9,451.0,0.0,0.3,-0.129,0.001108,higher feature -> lower survival_target
dcis_E_original_firstorder_TotalEnergy_std,dcis,E,firstorder,TotalEnergy,std,0.001315,0.000374,0.001292,0.001338,0.284,336,333.0,123.0,455.0,0.0,0.1,-0.0292,0.462405,higher feature -> lower survival_target
stroma_E_original_firstorder_Mean_mean,stroma,E,firstorder,Mean,mean,0.001314,0.000299,0.001296,0.001333,0.227,337,311.0,143.0,452.0,0.0,0.0,-0.0248,0.53284,higher feature -> lower survival_target
tdlu_E_original_firstorder_Entropy_mean,tdlu,E,firstorder,Entropy,mean,0.001313,0.000375,0.00129,0.001336,0.285,338,329.5,117.0,454.0,0.0,0.1,0.0374,0.346101,higher feature -> higher survival_target
vessels_H_original_firstorder_Mean_std,vessels,H,firstorder,Mean,std,0.001313,0.000442,0.001285,0.00134,0.337,339,339.0,109.9,456.0,0.0,0.5,-0.113,0.004324,higher feature -> lower survival_target
tumor_H_original_firstorder_Mean_std,tumor,H,firstorder,Mean,std,0.001308,0.000329,0.001287,0.001328,0.251,340,319.5,144.0,451.0,0.0,0.2,-0.0709,0.073834,higher feature -> lower survival_target
dcis_H_original_firstorder_90Percentile_std,dcis,H,firstorder,90Percentile,std,0.001304,0.000395,0.001279,0.001328,0.303,341,330.5,119.9,458.0,0.0,0.2,-0.0986,0.012887,higher feature -> lower survival_target
dcis_H_original_firstorder_TotalEnergy_std,dcis,H,firstorder,TotalEnergy,std,0.001301,0.000376,0.001278,0.001324,0.289,342,334.0,128.0,454.0,0.0,0.2,-0.0837,0.034763,higher feature -> lower survival_target
dcis_H_original_firstorder_Energy_std,dcis,H,firstorder,Energy,std,0.001297,0.000369,0.001274,0.00132,0.285,343,332.0,123.0,455.0,0.0,0.2,-0.0837,0.034763,higher feature -> lower survival_target
tdlu_E_original_firstorder_Kurtosis_mean,tdlu,E,firstorder,Kurtosis,mean,0.001297,0.000307,0.001277,0.001316,0.237,344,330.0,142.0,450.0,0.0,0.0,-0.0903,0.022737,higher feature -> lower survival_target
dcis_E_original_firstorder_MeanAbsoluteDeviation_mean,dcis,E,firstorder,MeanAbsoluteDeviation,mean,0.001295,0.000315,0.001275,0.001314,0.243,345,326.0,141.0,452.0,0.0,0.0,-0.0433,0.275855,higher feature -> lower survival_target
dcis_E_original_firstorder_RootMeanSquared_std,dcis,E,firstorder,RootMeanSquared,std,0.001293,0.000351,0.001271,0.001315,0.272,346,330.0,135.9,452.0,0.1,0.2,-0.044,0.268019,higher feature -> lower survival_target
dcis_H_original_firstorder_Mean_std,dcis,H,firstorder,Mean,std,0.001291,0.000383,0.001268,0.001315,0.297,347,340.0,106.0,455.0,0.0,0.0,-0.1057,0.007659,higher feature -> lower survival_target
tumor_E_original_firstorder_RootMeanSquared_std,tumor,E,firstorder,RootMeanSquared,std,0.001291,0.000319,0.001271,0.00131,0.247,348,332.0,131.0,453.0,0.0,0.0,-0.1236,0.001784,higher feature -> lower survival_target
tdlu_H_original_firstorder_Variance_mean,tdlu,H,firstorder,Variance,mean,0.001288,0.000323,0.001268,0.001308,0.25,349,328.0,137.0,454.0,0.0,0.2,-0.0597,0.132481,higher feature -> lower survival_target
tils_H_original_firstorder_InterquartileRange_mean,tils,H,firstorder,InterquartileRange,mean,0.001279,0.000277,0.001262,0.001296,0.217,350,330.0,157.0,451.0,0.0,0.0,-0.021,0.597565,higher feature -> lower survival_target
tumor_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,tumor,H,firstorder,RobustMeanAbsoluteDeviation,mean,0.001276,0.000311,0.001257,0.001295,0.244,351,335.5,149.9,455.0,0.0,0.0,-0.0484,0.222804,higher feature -> lower survival_target
vessels_E_original_firstorder_10Percentile_mean,vessels,E,firstorder,10Percentile,mean,0.001276,0.000328,0.001256,0.001296,0.257,352,332.0,137.9,456.0,0.0,0.1,-0.0383,0.335501,higher feature -> lower survival_target
tils_H_original_firstorder_Kurtosis_std,tils,H,firstorder,Kurtosis,std,0.001275,0.000292,0.001257,0.001293,0.229,353,332.0,148.0,447.0,0.0,0.0,-0.0639,0.107575,higher feature -> lower survival_target
muscle_H_original_firstorder_InterquartileRange_mean,muscle,H,firstorder,InterquartileRange,mean,0.001275,0.00026,0.001259,0.001291,0.204,354,326.5,168.0,446.0,0.0,0.0,0.0961,0.015361,higher feature -> higher survival_target
vessels_E_original_firstorder_TotalEnergy_std,vessels,E,firstorder,TotalEnergy,std,0.001274,0.000294,0.001256,0.001292,0.231,355,330.0,151.0,452.0,0.0,0.0,-0.1258,0.001484,higher feature -> lower survival_target
vessels_E_original_firstorder_Mean_mean,vessels,E,firstorder,Mean,mean,0.001274,0.000351,0.001252,0.001296,0.276,356,336.0,129.0,461.0,0.0,0.0,-0.0332,0.403009,higher feature -> lower survival_target
vessels_E_original_firstorder_Energy_std,vessels,E,firstorder,Energy,std,0.001273,0.000297,0.001255,0.001292,0.233,357,332.0,150.0,451.0,0.0,0.0,-0.1258,0.001484,higher feature -> lower survival_target
muscle_H_original_firstorder_Uniformity_mean,muscle,H,firstorder,Uniformity,mean,0.001271,0.000276,0.001253,0.001288,0.217,358,330.0,157.9,448.0,0.0,0.0,-0.1251,0.001569,higher feature -> lower survival_target
stroma_E_original_firstorder_Median_mean,stroma,E,firstorder,Median,mean,0.001269,0.00025,0.001254,0.001285,0.197,359,330.0,169.9,451.0,0.0,0.0,-0.0409,0.302672,higher feature -> lower survival_target
stroma_E_original_firstorder_MeanAbsoluteDeviation_std,stroma,E,firstorder,MeanAbsoluteDeviation,std,0.001268,0.000331,0.001248,0.001289,0.261,360,340.0,135.0,453.0,0.0,0.0,-0.1465,0.00021,higher feature -> lower survival_target
vessels_H_original_firstorder_Kurtosis_mean,vessels,H,firstorder,Kurtosis,mean,0.001266,0.000293,0.001247,0.001284,0.232,361,334.0,148.0,452.0,0.0,0.0,-0.0306,0.440339,higher feature -> lower survival_target
muscle_H_original_firstorder_RobustMeanAbsoluteDeviation_std,muscle,H,firstorder,RobustMeanAbsoluteDeviation,std,0.001265,0.000359,0.001243,0.001287,0.283,362,347.0,127.9,455.0,0.0,0.1,-0.1237,0.001771,higher feature -> lower survival_target
stroma_E_original_firstorder_Uniformity_mean,stroma,E,firstorder,Uniformity,mean,0.001263,0.000302,0.001245,0.001282,0.239,363,335.0,144.0,454.0,0.0,0.0,-0.0339,0.394068,higher feature -> lower survival_target
muscle_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,muscle,H,firstorder,RobustMeanAbsoluteDeviation,mean,0.00126,0.000264,0.001244,0.001277,0.21,364,333.0,167.0,451.0,0.0,0.0,0.0868,0.02866,higher feature -> higher survival_target
vessels_E_original_firstorder_Median_std,vessels,E,firstorder,Median,std,0.001258,0.000271,0.001242,0.001275,0.216,365,336.5,150.9,450.0,0.0,0.0,-0.1352,0.000629,higher feature -> lower survival_target
tdlu_E_original_firstorder_90Percentile_mean,tdlu,E,firstorder,90Percentile,mean,0.001258,0.000316,0.001239,0.001278,0.251,366,342.0,137.0,454.0,0.0,0.0,-0.01,0.801357,higher feature -> lower survival_target
tdlu_H_original_firstorder_MeanAbsoluteDeviation_mean,tdlu,H,firstorder,MeanAbsoluteDeviation,mean,0.001257,0.00029,0.00124,0.001275,0.231,367,334.0,152.0,455.0,0.0,0.0,-0.0216,0.586916,higher feature -> lower survival_target
