feature,region,channel,feature_class,metric,stat,mean_importance,std_importance,ci_lo,ci_hi,cv,rank,median_rank,rank_q025,rank_q975,top20_pct,top50_pct,spearman_rho,spearman_p_value,direction
tumor_H_original_firstorder_90Percentile_std,tumor,H,firstorder,90Percentile,std,0.001557,0.000548,0.001523,0.001591,0.352,247,280.0,73.0,441.0,0.0,1.1,-0.1326,0.000805,higher feature -> lower survival_target
dcis_H_original_firstorder_Median_mean,dcis,H,firstorder,Median,mean,0.001555,0.00049,0.001525,0.001586,0.315,248,260.5,81.0,445.0,0.0,0.6,-0.0039,0.921699,higher feature -> lower survival_target
muscle_H_original_firstorder_10Percentile_std,muscle,H,firstorder,10Percentile,std,0.001549,0.000364,0.001527,0.001572,0.235,249,254.5,101.0,414.1,0.0,0.1,0.0036,0.928051,higher feature -> higher survival_target
tumor_E_original_firstorder_Entropy_std,tumor,E,firstorder,Entropy,std,0.001549,0.000449,0.001521,0.001577,0.29,250,261.5,80.0,428.0,0.0,0.3,-0.0722,0.068729,higher feature -> lower survival_target
tils_E_original_firstorder_90Percentile_mean,tils,E,firstorder,90Percentile,mean,0.001547,0.000435,0.00152,0.001574,0.281,251,258.0,95.0,446.0,0.0,0.3,0.0818,0.0392,higher feature -> higher survival_target
tdlu_H_original_firstorder_10Percentile_std,tdlu,H,firstorder,10Percentile,std,0.001546,0.00043,0.00152,0.001573,0.278,252,260.0,88.0,435.0,0.0,0.2,-0.0094,0.812708,higher feature -> lower survival_target
stroma_H_original_firstorder_Median_mean,stroma,H,firstorder,Median,mean,0.001537,0.000395,0.001512,0.001561,0.257,253,256.0,97.0,431.0,0.0,0.3,-0.0268,0.499663,higher feature -> lower survival_target
stroma_H_original_firstorder_RootMeanSquared_mean,stroma,H,firstorder,RootMeanSquared,mean,0.001534,0.000377,0.001511,0.001558,0.246,254,252.0,103.0,430.0,0.0,0.0,-0.0728,0.066604,higher feature -> lower survival_target
tdlu_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,tdlu,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.001533,0.000376,0.00151,0.001556,0.245,255,257.0,98.0,422.0,0.0,0.0,0.0343,0.38743,higher feature -> higher survival_target
dcis_E_original_firstorder_90Percentile_std,dcis,E,firstorder,90Percentile,std,0.001532,0.00045,0.001504,0.00156,0.293,256,267.5,89.0,443.0,0.0,0.4,-0.1097,0.005614,higher feature -> lower survival_target
tumor_E_original_firstorder_10Percentile_std,tumor,E,firstorder,10Percentile,std,0.001531,0.000429,0.001504,0.001558,0.28,257,265.0,87.0,436.0,0.0,0.3,-0.0585,0.140535,higher feature -> lower survival_target
tumor_E_original_firstorder_Mean_std,tumor,E,firstorder,Mean,std,0.00153,0.000455,0.001502,0.001558,0.297,258,272.0,77.0,435.0,0.0,0.3,-0.1159,0.003415,higher feature -> lower survival_target
tdlu_H_original_firstorder_10Percentile_mean,tdlu,H,firstorder,10Percentile,mean,0.001529,0.000473,0.0015,0.001558,0.309,259,275.0,85.0,443.0,0.1,0.5,0.033,0.406334,higher feature -> higher survival_target
stroma_H_original_firstorder_MeanAbsoluteDeviation_mean,stroma,H,firstorder,MeanAbsoluteDeviation,mean,0.001529,0.000428,0.001502,0.001555,0.28,260,265.5,88.0,444.0,0.0,0.2,-0.0768,0.052792,higher feature -> lower survival_target
stroma_E_original_firstorder_90Percentile_mean,stroma,E,firstorder,90Percentile,mean,0.001528,0.000414,0.001503,0.001554,0.271,261,259.0,92.0,442.0,0.0,0.0,0.0162,0.683681,higher feature -> higher survival_target
tdlu_E_original_firstorder_InterquartileRange_std,tdlu,E,firstorder,InterquartileRange,std,0.001526,0.000326,0.001506,0.001547,0.214,262,256.0,115.0,417.0,0.0,0.0,-0.0964,0.015,higher feature -> lower survival_target
muscle_E_original_firstorder_Entropy_std,muscle,E,firstorder,Entropy,std,0.001525,0.000375,0.001502,0.001548,0.246,263,263.0,95.0,422.0,0.0,0.1,-0.0892,0.024494,higher feature -> lower survival_target
muscle_E_original_firstorder_Kurtosis_std,muscle,E,firstorder,Kurtosis,std,0.001523,0.000461,0.001494,0.001551,0.303,264,268.0,85.0,451.0,0.0,0.4,0.0147,0.710809,higher feature -> higher survival_target
tdlu_E_original_firstorder_RobustMeanAbsoluteDeviation_std,tdlu,E,firstorder,RobustMeanAbsoluteDeviation,std,0.001515,0.00034,0.001494,0.001536,0.224,265,257.5,115.0,423.1,0.0,0.1,-0.1036,0.008901,higher feature -> lower survival_target
tumor_E_original_firstorder_RootMeanSquared_mean,tumor,E,firstorder,RootMeanSquared,mean,0.001514,0.000461,0.001486,0.001543,0.305,266,272.0,90.0,453.0,0.0,0.1,0.0339,0.392716,higher feature -> higher survival_target
muscle_E_original_firstorder_90Percentile_std,muscle,E,firstorder,90Percentile,std,0.001514,0.000369,0.001491,0.001537,0.243,267,269.0,96.0,416.0,0.0,0.1,-0.1364,0.000562,higher feature -> lower survival_target
stroma_H_original_firstorder_Mean_mean,stroma,H,firstorder,Mean,mean,0.001509,0.000371,0.001486,0.001532,0.246,268,267.5,103.0,439.0,0.0,0.1,-0.0489,0.217734,higher feature -> lower survival_target
vessels_H_original_firstorder_10Percentile_mean,vessels,H,firstorder,10Percentile,mean,0.001506,0.000408,0.00148,0.001531,0.271,269,272.0,96.0,436.0,0.0,0.1,0.0403,0.309642,higher feature -> higher survival_target
tumor_E_original_firstorder_Energy_mean,tumor,E,firstorder,Energy,mean,0.001501,0.000456,0.001472,0.001529,0.304,270,272.0,90.0,456.0,0.0,0.3,0.0213,0.591723,higher feature -> higher survival_target
tumor_E_original_firstorder_TotalEnergy_mean,tumor,E,firstorder,TotalEnergy,mean,0.001501,0.000454,0.001472,0.001529,0.302,271,275.5,86.0,457.0,0.0,0.2,0.0213,0.591723,higher feature -> higher survival_target
vessels_H_original_firstorder_Kurtosis_std,vessels,H,firstorder,Kurtosis,std,0.001497,0.000405,0.001472,0.001522,0.271,272,273.0,96.0,438.0,0.0,0.4,-0.0317,0.425027,higher feature -> lower survival_target
dcis_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,dcis,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.001496,0.000372,0.001473,0.001519,0.248,273,270.0,109.0,435.0,0.0,0.1,-0.0383,0.334683,higher feature -> lower survival_target
tumor_E_original_firstorder_Skewness_mean,tumor,E,firstorder,Skewness,mean,0.001493,0.000468,0.001464,0.001522,0.313,274,290.5,83.9,448.0,0.0,0.2,-0.0297,0.454489,higher feature -> lower survival_target
tdlu_E_original_firstorder_90Percentile_std,tdlu,E,firstorder,90Percentile,std,0.001493,0.00036,0.00147,0.001515,0.241,275,271.0,113.0,428.0,0.0,0.2,-0.1209,0.002259,higher feature -> lower survival_target
tdlu_E_original_firstorder_MeanAbsoluteDeviation_mean,tdlu,E,firstorder,MeanAbsoluteDeviation,mean,0.001492,0.000375,0.001469,0.001516,0.251,276,273.0,102.0,433.0,0.0,0.2,0.037,0.351191,higher feature -> higher survival_target
stroma_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,stroma,H,firstorder,RobustMeanAbsoluteDeviation,mean,0.001492,0.000442,0.001464,0.001519,0.297,277,274.0,92.0,456.0,0.0,0.1,-0.0632,0.111504,higher feature -> lower survival_target
adipose_H_original_firstorder_TotalEnergy_std,adipose,H,firstorder,TotalEnergy,std,0.001491,0.000398,0.001467,0.001516,0.267,278,270.5,100.0,440.0,0.0,0.2,0.0007,0.986572,higher feature -> higher survival_target
muscle_E_original_firstorder_Variance_mean,muscle,E,firstorder,Variance,mean,0.001491,0.000377,0.001468,0.001515,0.253,279,270.0,101.9,434.0,0.0,0.2,-0.0818,0.03907,higher feature -> lower survival_target
muscle_H_original_firstorder_Kurtosis_mean,muscle,H,firstorder,Kurtosis,mean,0.001491,0.000443,0.001464,0.001519,0.297,280,282.0,91.0,443.1,0.0,0.2,-0.1211,0.002227,higher feature -> lower survival_target
adipose_H_original_firstorder_Energy_std,adipose,H,firstorder,Energy,std,0.001491,0.000398,0.001466,0.001515,0.267,281,271.0,99.0,443.0,0.0,0.2,0.0007,0.986572,higher feature -> higher survival_target
tumor_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,tumor,H,firstorder,RobustMeanAbsoluteDeviation,mean,0.001488,0.000418,0.001462,0.001514,0.281,282,276.0,93.0,444.0,0.0,0.0,-0.0469,0.238024,higher feature -> lower survival_target
dcis_E_original_firstorder_90Percentile_mean,dcis,E,firstorder,90Percentile,mean,0.001484,0.000532,0.001451,0.001517,0.359,283,296.5,80.0,459.0,0.0,0.9,0.0323,0.416032,higher feature -> higher survival_target
tils_H_original_firstorder_Uniformity_mean,tils,H,firstorder,Uniformity,mean,0.001477,0.000414,0.001451,0.001502,0.281,284,283.0,99.9,437.0,0.1,0.2,-0.0916,0.020937,higher feature -> lower survival_target
tdlu_E_original_firstorder_Variance_mean,tdlu,E,firstorder,Variance,mean,0.001475,0.000346,0.001453,0.001496,0.235,285,275.0,113.0,436.0,0.0,0.1,0.0278,0.484055,higher feature -> higher survival_target
stroma_H_original_firstorder_InterquartileRange_mean,stroma,H,firstorder,InterquartileRange,mean,0.001474,0.000417,0.001448,0.0015,0.283,286,278.0,96.0,455.0,0.0,0.1,-0.0591,0.136525,higher feature -> lower survival_target
muscle_E_original_firstorder_Skewness_mean,muscle,E,firstorder,Skewness,mean,0.001473,0.00033,0.001452,0.001493,0.224,287,269.0,122.0,429.0,0.0,0.0,0.0296,0.456887,higher feature -> higher survival_target
muscle_E_original_firstorder_InterquartileRange_mean,muscle,E,firstorder,InterquartileRange,mean,0.001469,0.000371,0.001446,0.001492,0.252,288,279.5,107.0,430.0,0.0,0.1,-0.0514,0.195298,higher feature -> lower survival_target
tumor_E_original_firstorder_90Percentile_std,tumor,E,firstorder,90Percentile,std,0.001467,0.000408,0.001441,0.001492,0.278,289,282.0,97.0,438.0,0.0,0.4,-0.1142,0.003939,higher feature -> lower survival_target
dcis_E_original_firstorder_Median_std,dcis,E,firstorder,Median,std,0.001463,0.000419,0.001437,0.001489,0.286,290,289.0,102.0,453.0,0.0,0.1,-0.0019,0.960924,higher feature -> lower survival_target
tumor_E_original_firstorder_RootMeanSquared_std,tumor,E,firstorder,RootMeanSquared,std,0.001461,0.000394,0.001437,0.001485,0.27,291,282.0,101.0,440.0,0.0,0.3,-0.1137,0.004087,higher feature -> lower survival_target
tdlu_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,tdlu,H,firstorder,RobustMeanAbsoluteDeviation,mean,0.001458,0.000427,0.001432,0.001484,0.293,292,290.0,94.0,452.0,0.0,0.1,-0.0071,0.858641,higher feature -> lower survival_target
muscle_E_original_firstorder_10Percentile_mean,muscle,E,firstorder,10Percentile,mean,0.001454,0.000378,0.001431,0.001478,0.26,293,288.0,105.0,441.0,0.0,0.0,-0.0428,0.281531,higher feature -> lower survival_target
muscle_H_original_firstorder_Median_std,muscle,H,firstorder,Median,std,0.00144,0.000354,0.001418,0.001462,0.246,294,286.0,109.0,437.0,0.0,0.3,-0.0266,0.503572,higher feature -> lower survival_target
tils_H_original_firstorder_InterquartileRange_mean,tils,H,firstorder,InterquartileRange,mean,0.001436,0.000336,0.001415,0.001457,0.234,295,287.0,117.9,443.0,0.0,0.1,0.0119,0.76484,higher feature -> higher survival_target
stroma_E_original_firstorder_RobustMeanAbsoluteDeviation_std,stroma,E,firstorder,RobustMeanAbsoluteDeviation,std,0.001434,0.000318,0.001415,0.001454,0.222,296,284.5,128.9,428.0,0.0,0.1,-0.0921,0.020144,higher feature -> lower survival_target
muscle_H_original_firstorder_Kurtosis_std,muscle,H,firstorder,Kurtosis,std,0.001433,0.000356,0.001411,0.001455,0.248,297,293.0,112.0,444.0,0.0,0.1,-0.0533,0.179036,higher feature -> lower survival_target
stroma_E_original_firstorder_Entropy_std,stroma,E,firstorder,Entropy,std,0.001432,0.000399,0.001407,0.001457,0.279,298,294.0,104.0,458.0,0.0,0.4,-0.1106,0.005236,higher feature -> lower survival_target
tdlu_H_original_firstorder_MeanAbsoluteDeviation_mean,tdlu,H,firstorder,MeanAbsoluteDeviation,mean,0.001425,0.000364,0.001402,0.001447,0.256,299,287.0,112.0,446.0,0.0,0.0,-0.0178,0.654045,higher feature -> lower survival_target
vessels_E_original_firstorder_Kurtosis_mean,vessels,E,firstorder,Kurtosis,mean,0.001419,0.00041,0.001394,0.001444,0.289,300,307.0,101.0,450.0,0.0,0.3,-0.0762,0.05465,higher feature -> lower survival_target
vessels_H_original_firstorder_RobustMeanAbsoluteDeviation_std,vessels,H,firstorder,RobustMeanAbsoluteDeviation,std,0.001418,0.000473,0.001389,0.001447,0.334,301,316.0,86.0,459.0,0.0,0.3,-0.1356,0.000604,higher feature -> lower survival_target
muscle_H_original_firstorder_Variance_std,muscle,H,firstorder,Variance,std,0.001418,0.000398,0.001393,0.001443,0.281,302,298.0,98.0,450.0,0.0,0.2,-0.1069,0.006981,higher feature -> lower survival_target
muscle_E_original_firstorder_MeanAbsoluteDeviation_mean,muscle,E,firstorder,MeanAbsoluteDeviation,mean,0.001416,0.000346,0.001395,0.001438,0.244,303,297.5,117.0,443.0,0.0,0.1,-0.0557,0.160342,higher feature -> lower survival_target
dcis_H_original_firstorder_Kurtosis_std,dcis,H,firstorder,Kurtosis,std,0.001408,0.00035,0.001387,0.00143,0.248,304,300.5,118.0,442.0,0.0,0.2,-0.0449,0.258149,higher feature -> lower survival_target
vessels_E_original_firstorder_90Percentile_std,vessels,E,firstorder,90Percentile,std,0.001408,0.000358,0.001386,0.00143,0.254,305,297.5,107.0,442.0,0.0,0.3,-0.1453,0.000237,higher feature -> lower survival_target
dcis_H_original_firstorder_10Percentile_std,dcis,H,firstorder,10Percentile,std,0.001405,0.000418,0.001379,0.001431,0.298,306,308.0,99.0,455.0,0.0,0.5,-0.0682,0.085656,higher feature -> lower survival_target
tumor_E_original_firstorder_Uniformity_mean,tumor,E,firstorder,Uniformity,mean,0.001404,0.000427,0.001378,0.001431,0.304,307,308.0,98.0,460.0,0.0,0.1,-0.061,0.124574,higher feature -> lower survival_target
stroma_H_original_firstorder_Kurtosis_std,stroma,H,firstorder,Kurtosis,std,0.001404,0.000307,0.001385,0.001423,0.219,308,294.0,130.9,437.0,0.0,0.0,-0.0351,0.377262,higher feature -> lower survival_target
muscle_E_original_firstorder_90Percentile_mean,muscle,E,firstorder,90Percentile,mean,0.001401,0.00041,0.001375,0.001426,0.292,309,311.5,105.0,457.0,0.0,0.0,-0.0573,0.149036,higher feature -> lower survival_target
vessels_E_original_firstorder_Skewness_std,vessels,E,firstorder,Skewness,std,0.001399,0.000347,0.001377,0.001421,0.248,310,300.5,117.0,448.0,0.0,0.0,-0.0814,0.04014,higher feature -> lower survival_target
muscle_H_original_firstorder_Entropy_std,muscle,H,firstorder,Entropy,std,0.001397,0.000326,0.001377,0.001418,0.233,311,303.0,123.0,438.0,0.0,0.0,-0.0993,0.012206,higher feature -> lower survival_target
vessels_E_original_firstorder_Skewness_mean,vessels,E,firstorder,Skewness,mean,0.001396,0.000411,0.001371,0.001422,0.295,312,317.0,97.9,455.0,0.0,0.2,-0.0435,0.273575,higher feature -> lower survival_target
stroma_H_original_firstorder_90Percentile_mean,stroma,H,firstorder,90Percentile,mean,0.001395,0.000357,0.001373,0.001417,0.256,313,302.0,121.0,455.0,0.0,0.1,-0.0651,0.101062,higher feature -> lower survival_target
tdlu_E_original_firstorder_Entropy_std,tdlu,E,firstorder,Entropy,std,0.001394,0.000319,0.001375,0.001414,0.229,314,302.0,128.0,442.0,0.0,0.2,-0.0801,0.043395,higher feature -> lower survival_target
tdlu_E_original_firstorder_10Percentile_std,tdlu,E,firstorder,10Percentile,std,0.001394,0.000416,0.001368,0.00142,0.299,315,317.0,97.0,457.0,0.0,0.2,-0.1097,0.005615,higher feature -> lower survival_target
vessels_E_original_firstorder_TotalEnergy_std,vessels,E,firstorder,TotalEnergy,std,0.001393,0.000346,0.001372,0.001415,0.249,316,303.0,115.0,447.0,0.0,0.0,-0.082,0.038585,higher feature -> lower survival_target
vessels_E_original_firstorder_Energy_std,vessels,E,firstorder,Energy,std,0.001391,0.000342,0.00137,0.001412,0.246,317,305.0,117.0,445.0,0.0,0.0,-0.082,0.038585,higher feature -> lower survival_target
muscle_H_original_firstorder_InterquartileRange_std,muscle,H,firstorder,InterquartileRange,std,0.001383,0.000465,0.001354,0.001412,0.336,318,322.5,86.9,459.0,0.0,0.5,-0.0811,0.040973,higher feature -> lower survival_target
tumor_E_original_firstorder_Kurtosis_mean,tumor,E,firstorder,Kurtosis,mean,0.001383,0.000301,0.001364,0.001401,0.218,319,299.5,130.0,446.0,0.0,0.0,0.0134,0.735368,higher feature -> higher survival_target
muscle_H_original_firstorder_RobustMeanAbsoluteDeviation_std,muscle,H,firstorder,RobustMeanAbsoluteDeviation,std,0.001379,0.000417,0.001353,0.001405,0.302,320,319.5,91.0,451.0,0.0,0.4,-0.0894,0.024183,higher feature -> lower survival_target
dcis_H_original_firstorder_Mean_mean,dcis,H,firstorder,Mean,mean,0.001379,0.000391,0.001354,0.001403,0.283,321,312.5,107.0,462.0,0.0,0.1,-0.0391,0.324622,higher feature -> lower survival_target
stroma_E_original_firstorder_InterquartileRange_std,stroma,E,firstorder,InterquartileRange,std,0.001378,0.000288,0.00136,0.001396,0.209,322,304.0,144.0,436.0,0.0,0.0,-0.083,0.036462,higher feature -> lower survival_target
vessels_E_original_firstorder_RootMeanSquared_std,vessels,E,firstorder,RootMeanSquared,std,0.001377,0.000272,0.00136,0.001394,0.197,323,304.0,139.0,434.0,0.0,0.0,-0.1249,0.001603,higher feature -> lower survival_target
tdlu_H_original_firstorder_InterquartileRange_mean,tdlu,H,firstorder,InterquartileRange,mean,0.001374,0.000392,0.00135,0.001399,0.286,324,317.0,108.0,459.0,0.0,0.1,0.0005,0.989941,higher feature -> higher survival_target
adipose_E_original_firstorder_10Percentile_std,adipose,E,firstorder,10Percentile,std,0.001372,0.000276,0.001354,0.001389,0.201,325,302.0,151.0,443.0,0.0,0.0,-0.0662,0.095297,higher feature -> lower survival_target
tdlu_E_original_firstorder_10Percentile_mean,tdlu,E,firstorder,10Percentile,mean,0.00137,0.000364,0.001348,0.001393,0.266,326,312.0,112.0,451.0,0.0,0.0,-0.0315,0.428381,higher feature -> lower survival_target
muscle_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,muscle,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.00137,0.000315,0.001351,0.00139,0.23,327,307.0,136.0,445.0,0.0,0.0,-0.0576,0.146497,higher feature -> lower survival_target
tdlu_H_original_firstorder_Median_mean,tdlu,H,firstorder,Median,mean,0.001367,0.000357,0.001345,0.001389,0.261,328,316.0,115.0,450.0,0.0,0.2,0.0579,0.14444,higher feature -> higher survival_target
adipose_E_original_firstorder_TotalEnergy_mean,adipose,E,firstorder,TotalEnergy,mean,0.001363,0.000294,0.001344,0.001381,0.216,329,306.0,144.9,454.0,0.0,0.0,-0.0873,0.027705,higher feature -> lower survival_target
adipose_E_original_firstorder_Energy_mean,adipose,E,firstorder,Energy,mean,0.001356,0.000296,0.001338,0.001375,0.218,330,307.0,142.0,454.0,0.0,0.0,-0.0873,0.027705,higher feature -> lower survival_target
muscle_E_original_firstorder_Median_mean,muscle,E,firstorder,Median,mean,0.001356,0.000354,0.001334,0.001377,0.261,331,319.0,120.8,459.0,0.0,0.0,-0.0409,0.303332,higher feature -> lower survival_target
tils_H_original_firstorder_TotalEnergy_mean,tils,H,firstorder,TotalEnergy,mean,0.001355,0.000282,0.001337,0.001372,0.208,332,308.5,144.0,443.0,0.0,0.0,-0.0517,0.192707,higher feature -> lower survival_target
stroma_E_original_firstorder_Entropy_mean,stroma,E,firstorder,Entropy,mean,0.001355,0.000365,0.001332,0.001377,0.269,333,318.0,114.0,460.0,0.0,0.0,0.042,0.290035,higher feature -> higher survival_target
adipose_H_original_firstorder_Variance_std,adipose,H,firstorder,Variance,std,0.001354,0.00033,0.001333,0.001374,0.244,334,318.0,125.0,446.0,0.0,0.1,-0.046,0.24665,higher feature -> lower survival_target
tils_H_original_firstorder_Energy_mean,tils,H,firstorder,Energy,mean,0.001353,0.000283,0.001335,0.00137,0.209,335,308.0,144.9,439.0,0.0,0.0,-0.0517,0.192707,higher feature -> lower survival_target
tdlu_H_original_firstorder_Skewness_mean,tdlu,H,firstorder,Skewness,mean,0.001353,0.000307,0.001334,0.001372,0.227,336,311.0,130.0,454.0,0.0,0.0,-0.0884,0.025722,higher feature -> lower survival_target
vessels_H_original_firstorder_Entropy_std,vessels,H,firstorder,Entropy,std,0.00135,0.000369,0.001327,0.001373,0.274,337,331.0,108.0,448.0,0.0,0.0,-0.1103,0.00537,higher feature -> lower survival_target
tdlu_H_original_firstorder_Variance_mean,tdlu,H,firstorder,Variance,mean,0.001348,0.000322,0.001328,0.001368,0.239,338,314.0,126.0,452.0,0.0,0.0,-0.0498,0.20947,higher feature -> lower survival_target
muscle_H_original_firstorder_Uniformity_mean,muscle,H,firstorder,Uniformity,mean,0.001344,0.00031,0.001325,0.001363,0.231,339,313.0,128.0,458.0,0.0,0.0,-0.1189,0.002663,higher feature -> lower survival_target
tils_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,tils,H,firstorder,RobustMeanAbsoluteDeviation,mean,0.001343,0.000301,0.001325,0.001362,0.224,340,312.0,135.0,453.0,0.0,0.0,-0.0126,0.751248,higher feature -> lower survival_target
stroma_E_original_firstorder_TotalEnergy_mean,stroma,E,firstorder,TotalEnergy,mean,0.001341,0.000329,0.00132,0.001361,0.246,341,316.0,130.0,460.0,0.0,0.0,-0.0165,0.678488,higher feature -> lower survival_target
stroma_E_original_firstorder_Energy_mean,stroma,E,firstorder,Energy,mean,0.001336,0.000332,0.001316,0.001357,0.248,342,317.0,127.0,460.0,0.0,0.0,-0.0165,0.678488,higher feature -> lower survival_target
tumor_H_original_firstorder_90Percentile_mean,tumor,H,firstorder,90Percentile,mean,0.001334,0.000324,0.001314,0.001354,0.243,343,324.5,125.0,451.0,0.0,0.0,-0.0365,0.357611,higher feature -> lower survival_target
tils_E_original_firstorder_Skewness_std,tils,E,firstorder,Skewness,std,0.001334,0.000317,0.001314,0.001353,0.238,344,324.0,128.0,452.0,0.0,0.0,-0.0636,0.108955,higher feature -> lower survival_target
vessels_E_original_firstorder_10Percentile_mean,vessels,E,firstorder,10Percentile,mean,0.001331,0.000327,0.001311,0.001351,0.245,345,327.0,132.9,455.0,0.0,0.1,-0.0161,0.685265,higher feature -> lower survival_target
dcis_E_original_firstorder_InterquartileRange_mean,dcis,E,firstorder,InterquartileRange,mean,0.00133,0.000311,0.001311,0.001349,0.234,346,325.5,137.0,458.0,0.0,0.0,-0.02,0.613888,higher feature -> lower survival_target
muscle_H_original_firstorder_MeanAbsoluteDeviation_std,muscle,H,firstorder,MeanAbsoluteDeviation,std,0.001329,0.000423,0.001303,0.001355,0.318,347,341.5,100.8,461.0,0.0,0.2,-0.1149,0.003705,higher feature -> lower survival_target
muscle_E_original_firstorder_Mean_mean,muscle,E,firstorder,Mean,mean,0.001328,0.000384,0.001304,0.001352,0.289,348,333.0,115.0,465.0,0.0,0.1,-0.0466,0.240388,higher feature -> lower survival_target
vessels_E_original_firstorder_Median_mean,vessels,E,firstorder,Median,mean,0.001326,0.000322,0.001306,0.001346,0.243,349,324.0,131.9,458.0,0.0,0.0,-0.0228,0.565392,higher feature -> lower survival_target
tumor_H_original_firstorder_InterquartileRange_mean,tumor,H,firstorder,InterquartileRange,mean,0.001325,0.00031,0.001306,0.001345,0.234,350,323.0,133.9,456.0,0.0,0.0,-0.0368,0.354681,higher feature -> lower survival_target
tumor_E_original_firstorder_Maximum_std,tumor,E,firstorder,Maximum,std,0.001324,0.000845,0.001272,0.001377,0.638,351,384.5,51.9,474.0,0.3,2.5,0.1014,0.01054,higher feature -> higher survival_target
tumor_E_original_firstorder_Range_std,tumor,E,firstorder,Range,std,0.001323,0.00084,0.001271,0.001376,0.635,352,385.0,49.0,475.0,0.3,2.7,0.1014,0.01054,higher feature -> higher survival_target
vessels_H_original_firstorder_90Percentile_std,vessels,H,firstorder,90Percentile,std,0.00132,0.000464,0.001291,0.001348,0.352,353,355.5,92.0,465.0,0.0,0.4,-0.1395,0.00042,higher feature -> lower survival_target
tumor_E_original_firstorder_Maximum_mean,tumor,E,firstorder,Maximum,mean,0.001318,0.000825,0.001267,0.001369,0.626,354,374.0,55.0,475.0,0.4,2.1,-0.1014,0.010529,higher feature -> lower survival_target
tumor_E_original_firstorder_Range_mean,tumor,E,firstorder,Range,mean,0.001317,0.000838,0.001265,0.001369,0.636,355,382.5,52.0,475.0,0.4,2.4,-0.1014,0.010529,higher feature -> lower survival_target
tils_H_original_firstorder_Median_mean,tils,H,firstorder,Median,mean,0.001311,0.000272,0.001294,0.001328,0.208,356,328.0,146.0,451.0,0.0,0.0,0.0546,0.169102,higher feature -> higher survival_target
tils_E_original_firstorder_Kurtosis_mean,tils,E,firstorder,Kurtosis,mean,0.00131,0.000323,0.00129,0.00133,0.246,357,333.5,128.9,457.0,0.0,0.1,-0.0684,0.084657,higher feature -> lower survival_target
tils_E_original_firstorder_InterquartileRange_mean,tils,E,firstorder,InterquartileRange,mean,0.001309,0.000339,0.001288,0.00133,0.259,358,339.0,122.0,461.0,0.0,0.0,0.0552,0.164352,higher feature -> higher survival_target
tils_H_original_firstorder_Entropy_mean,tils,H,firstorder,Entropy,mean,0.001304,0.000282,0.001287,0.001322,0.216,359,329.0,141.0,452.0,0.0,0.0,0.0627,0.11421,higher feature -> higher survival_target
stroma_E_original_firstorder_Kurtosis_std,stroma,E,firstorder,Kurtosis,std,0.001304,0.0003,0.001285,0.001322,0.23,360,334.0,139.9,459.0,0.0,0.0,-0.0561,0.157516,higher feature -> lower survival_target
stroma_H_original_firstorder_Entropy_mean,stroma,H,firstorder,Entropy,mean,0.001301,0.000295,0.001282,0.001319,0.227,361,328.5,148.0,459.0,0.0,0.0,-0.0398,0.316121,higher feature -> lower survival_target
tdlu_E_original_firstorder_Skewness_mean,tdlu,E,firstorder,Skewness,mean,0.001298,0.00028,0.001281,0.001316,0.216,362,329.5,151.0,455.0,0.0,0.0,-0.0395,0.319393,higher feature -> lower survival_target
vessels_E_original_firstorder_Mean_std,vessels,E,firstorder,Mean,std,0.001288,0.000272,0.001271,0.001305,0.211,363,334.5,148.0,452.0,0.0,0.0,-0.0982,0.01324,higher feature -> lower survival_target
tils_H_original_firstorder_90Percentile_mean,tils,H,firstorder,90Percentile,mean,0.001284,0.000269,0.001267,0.0013,0.21,364,335.0,159.0,454.0,0.0,0.0,-0.0161,0.685067,higher feature -> lower survival_target
stroma_H_original_firstorder_Uniformity_mean,stroma,H,firstorder,Uniformity,mean,0.001282,0.000282,0.001265,0.0013,0.22,365,342.0,156.0,456.0,0.0,0.0,0.0232,0.559973,higher feature -> higher survival_target
muscle_H_original_firstorder_Mean_mean,muscle,H,firstorder,Mean,mean,0.001281,0.000338,0.00126,0.001302,0.264,366,351.0,130.0,458.0,0.0,0.0,0.0939,0.017869,higher feature -> higher survival_target
muscle_H_original_firstorder_InterquartileRange_mean,muscle,H,firstorder,InterquartileRange,mean,0.00128,0.000292,0.001262,0.001299,0.228,367,341.0,144.0,455.0,0.0,0.0,0.0915,0.020962,higher feature -> higher survival_target
tdlu_H_original_firstorder_Median_std,tdlu,H,firstorder,Median,std,0.001276,0.000346,0.001255,0.001298,0.271,368,350.0,128.9,457.0,0.1,0.1,-0.1158,0.003436,higher feature -> lower survival_target
