feature,region,channel,feature_class,metric,stat,mean_importance,std_importance,ci_lo,ci_hi,cv,rank,median_rank,rank_q025,rank_q975,top20_pct,top50_pct,spearman_rho,spearman_p_value,direction
tumor_E_original_firstorder_Variance_std,tumor,E,firstorder,Variance,std,0.001712,0.000752,0.001665,0.001759,0.439,244,240.5,57.0,431.0,0.2,1.9,0.1012,0.127558,higher feature -> higher survival_target
tumor_E_original_firstorder_Uniformity_mean,tumor,E,firstorder,Uniformity,mean,0.001711,0.000823,0.00166,0.001762,0.481,245,250.5,44.0,443.0,0.3,2.9,-0.1495,0.02394,higher feature -> lower survival_target
tumor_H_original_firstorder_Median_std,tumor,H,firstorder,Median,std,0.001706,0.000969,0.001646,0.001766,0.568,246,262.0,34.0,441.0,1.1,4.1,0.0721,0.278494,higher feature -> higher survival_target
vessels_E_original_firstorder_Variance_std,vessels,E,firstorder,Variance,std,0.001696,0.000836,0.001645,0.001748,0.493,247,253.5,55.0,434.0,0.2,2.0,-0.0642,0.334327,higher feature -> lower survival_target
tumor_E_original_firstorder_RootMeanSquared_std,tumor,E,firstorder,RootMeanSquared,std,0.001696,0.000568,0.001661,0.001732,0.335,248,232.5,80.0,420.0,0.2,0.6,0.0145,0.827092,higher feature -> higher survival_target
lamina_E_original_firstorder_10Percentile_std,lamina,E,firstorder,10Percentile,std,0.001691,0.000734,0.001645,0.001736,0.434,249,247.5,51.0,433.0,0.1,2.5,0.0127,0.848763,higher feature -> higher survival_target
lamina_H_original_firstorder_10Percentile_std,lamina,H,firstorder,10Percentile,std,0.001691,0.000826,0.001639,0.001742,0.489,250,262.0,51.0,433.0,0.5,2.5,0.1673,0.011388,higher feature -> higher survival_target
muscularis_H_original_firstorder_10Percentile_std,muscularis,H,firstorder,10Percentile,std,0.001686,0.000992,0.001624,0.001747,0.588,251,276.0,37.0,452.0,1.0,3.6,0.1884,0.004306,higher feature -> higher survival_target
tumor_E_original_firstorder_RobustMeanAbsoluteDeviation_mean,tumor,E,firstorder,RobustMeanAbsoluteDeviation,mean,0.001685,0.000713,0.001641,0.00173,0.423,252,248.0,59.0,436.0,0.1,1.6,0.1258,0.057893,higher feature -> higher survival_target
immune_E_original_firstorder_Entropy_std,immune,E,firstorder,Entropy,std,0.001669,0.000634,0.00163,0.001709,0.38,253,241.0,63.0,427.0,0.2,1.3,-0.1202,0.069972,higher feature -> lower survival_target
necrosis_E_original_firstorder_Variance_mean,necrosis,E,firstorder,Variance,mean,0.001667,0.000645,0.001627,0.001707,0.387,254,249.0,69.0,429.0,0.1,1.1,0.0697,0.294457,higher feature -> higher survival_target
urothelium_E_original_firstorder_Uniformity_mean,urothelium,E,firstorder,Uniformity,mean,0.001664,0.000799,0.001615,0.001714,0.48,255,260.0,53.0,446.0,0.4,2.2,-0.1554,0.018905,higher feature -> lower survival_target
muscularis_H_original_firstorder_90Percentile_std,muscularis,H,firstorder,90Percentile,std,0.001661,0.000714,0.001617,0.001706,0.43,256,252.5,64.0,430.0,0.3,1.6,0.1595,0.015932,higher feature -> higher survival_target
vessels_E_original_firstorder_InterquartileRange_std,vessels,E,firstorder,InterquartileRange,std,0.001657,0.000929,0.0016,0.001715,0.56,257,266.5,41.0,447.0,0.7,3.3,-0.1018,0.125534,higher feature -> lower survival_target
necrosis_E_original_firstorder_Energy_std,necrosis,E,firstorder,Energy,std,0.001657,0.000694,0.001614,0.0017,0.419,258,254.5,61.0,424.0,0.3,1.7,0.0709,0.286387,higher feature -> higher survival_target
vessels_E_original_firstorder_Kurtosis_mean,vessels,E,firstorder,Kurtosis,mean,0.001657,0.000859,0.001603,0.00171,0.518,259,274.5,51.0,446.0,0.5,2.4,-0.1653,0.012446,higher feature -> lower survival_target
tumor_E_original_firstorder_RootMeanSquared_mean,tumor,E,firstorder,RootMeanSquared,mean,0.001656,0.000851,0.001604,0.001709,0.514,260,268.5,46.0,452.0,0.8,3.1,0.1149,0.083509,higher feature -> higher survival_target
necrosis_E_original_firstorder_TotalEnergy_std,necrosis,E,firstorder,TotalEnergy,std,0.001656,0.000696,0.001613,0.001699,0.42,261,252.0,60.0,429.0,0.4,1.8,0.0709,0.286387,higher feature -> higher survival_target
muscularis_E_original_firstorder_Uniformity_mean,muscularis,E,firstorder,Uniformity,mean,0.001655,0.000704,0.001611,0.001699,0.425,262,252.0,60.0,432.0,0.3,1.7,-0.0945,0.155139,higher feature -> lower survival_target
tumor_H_original_firstorder_Skewness_mean,tumor,H,firstorder,Skewness,mean,0.001654,0.000509,0.001622,0.001685,0.308,263,234.5,73.0,413.0,0.0,0.4,-0.1011,0.128049,higher feature -> lower survival_target
tumor_H_original_firstorder_TotalEnergy_std,tumor,H,firstorder,TotalEnergy,std,0.001652,0.000667,0.001611,0.001694,0.404,264,242.0,73.0,425.0,0.2,1.2,0.0876,0.18761,higher feature -> higher survival_target
urothelium_H_original_firstorder_Uniformity_mean,urothelium,H,firstorder,Uniformity,mean,0.001652,0.000536,0.001619,0.001685,0.324,265,236.0,80.0,405.0,0.0,0.8,-0.1,0.132319,higher feature -> lower survival_target
tumor_H_original_firstorder_Energy_std,tumor,H,firstorder,Energy,std,0.001646,0.000672,0.001605,0.001688,0.409,266,243.0,72.0,430.0,0.1,1.1,0.0876,0.18761,higher feature -> higher survival_target
necrosis_E_original_firstorder_TotalEnergy_mean,necrosis,E,firstorder,TotalEnergy,mean,0.001646,0.000887,0.001591,0.001701,0.539,267,284.0,45.0,452.0,0.3,3.6,0.1312,0.047891,higher feature -> higher survival_target
muscularis_E_original_firstorder_Kurtosis_mean,muscularis,E,firstorder,Kurtosis,mean,0.001645,0.000691,0.001602,0.001687,0.42,268,250.5,61.0,447.0,0.0,1.5,-0.0952,0.151945,higher feature -> lower survival_target
necrosis_E_original_firstorder_Energy_mean,necrosis,E,firstorder,Energy,mean,0.001639,0.000874,0.001585,0.001693,0.533,269,281.5,46.0,455.0,0.1,3.7,0.1312,0.047891,higher feature -> higher survival_target
urothelium_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,urothelium,H,firstorder,RobustMeanAbsoluteDeviation,mean,0.001636,0.00053,0.001604,0.001669,0.324,270,244.0,83.0,407.0,0.0,0.3,0.0493,0.458873,higher feature -> higher survival_target
tumor_E_original_firstorder_10Percentile_std,tumor,E,firstorder,10Percentile,std,0.001633,0.00069,0.00159,0.001676,0.422,271,253.0,71.0,424.0,0.3,1.4,0.0789,0.235086,higher feature -> higher survival_target
immune_H_original_firstorder_MeanAbsoluteDeviation_std,immune,H,firstorder,MeanAbsoluteDeviation,std,0.001631,0.000709,0.001587,0.001675,0.435,272,257.5,56.0,443.0,0.1,1.9,0.0759,0.253937,higher feature -> higher survival_target
muscularis_E_original_firstorder_Skewness_std,muscularis,E,firstorder,Skewness,std,0.00163,0.000774,0.001582,0.001678,0.475,273,267.0,50.0,450.0,0.1,2.7,-0.1178,0.075826,higher feature -> lower survival_target
necrosis_H_original_firstorder_10Percentile_mean,necrosis,H,firstorder,10Percentile,mean,0.001629,0.000585,0.001592,0.001665,0.359,274,248.5,79.0,424.0,0.1,1.0,0.0699,0.293222,higher feature -> higher survival_target
immune_E_original_firstorder_10Percentile_mean,immune,E,firstorder,10Percentile,mean,0.001625,0.000854,0.001572,0.001678,0.526,275,279.0,45.0,445.0,0.3,3.2,0.1197,0.071171,higher feature -> higher survival_target
tumor_E_original_firstorder_Mean_std,tumor,E,firstorder,Mean,std,0.001623,0.000524,0.001591,0.001656,0.323,276,244.0,82.0,422.1,0.0,0.5,0.0357,0.592259,higher feature -> higher survival_target
lamina_E_original_firstorder_Mean_mean,lamina,E,firstorder,Mean,mean,0.00162,0.000846,0.001568,0.001673,0.522,277,272.0,47.0,452.0,0.6,3.3,0.108,0.103804,higher feature -> higher survival_target
adipose_E_original_firstorder_RootMeanSquared_std,adipose,E,firstorder,RootMeanSquared,std,0.001618,0.000683,0.001576,0.00166,0.422,278,266.5,55.0,431.0,0.1,2.0,-0.0664,0.317857,higher feature -> lower survival_target
muscularis_H_original_firstorder_10Percentile_mean,muscularis,H,firstorder,10Percentile,mean,0.001617,0.000853,0.001564,0.00167,0.527,279,283.0,46.0,449.0,0.6,3.0,0.1773,0.007289,higher feature -> higher survival_target
lamina_E_original_firstorder_Uniformity_mean,lamina,E,firstorder,Uniformity,mean,0.001615,0.000845,0.001562,0.001667,0.523,280,272.5,48.0,452.0,0.4,2.6,-0.1446,0.029042,higher feature -> lower survival_target
muscularis_H_original_firstorder_RootMeanSquared_std,muscularis,H,firstorder,RootMeanSquared,std,0.001606,0.000708,0.001562,0.00165,0.441,281,268.0,62.0,439.0,0.3,1.6,0.1975,0.002737,higher feature -> higher survival_target
vessels_H_original_firstorder_InterquartileRange_mean,vessels,H,firstorder,InterquartileRange,mean,0.0016,0.001052,0.001535,0.001666,0.658,282,306.0,43.0,458.0,0.7,3.5,0.2421,0.000224,higher feature -> higher survival_target
lamina_H_original_firstorder_Variance_mean,lamina,H,firstorder,Variance,mean,0.0016,0.000927,0.001543,0.001658,0.579,283,300.0,42.0,453.0,0.9,3.7,0.2278,0.000529,higher feature -> higher survival_target
necrosis_H_original_firstorder_90Percentile_mean,necrosis,H,firstorder,90Percentile,mean,0.001596,0.000815,0.001546,0.001647,0.51,284,285.0,54.0,443.0,0.5,2.1,0.1909,0.003817,higher feature -> higher survival_target
lamina_E_original_firstorder_Median_mean,lamina,E,firstorder,Median,mean,0.001593,0.000835,0.001541,0.001645,0.524,285,281.5,48.0,451.0,0.3,3.4,0.0934,0.159943,higher feature -> higher survival_target
immune_H_original_firstorder_10Percentile_mean,immune,H,firstorder,10Percentile,mean,0.00159,0.00073,0.001544,0.001635,0.459,286,274.0,54.0,447.0,0.2,2.2,0.1763,0.007607,higher feature -> higher survival_target
immune_E_original_firstorder_Skewness_std,immune,E,firstorder,Skewness,std,0.001589,0.000704,0.001545,0.001632,0.443,287,265.0,62.0,453.0,0.1,1.8,-0.0411,0.537211,higher feature -> lower survival_target
muscularis_E_original_firstorder_Entropy_mean,muscularis,E,firstorder,Entropy,mean,0.001585,0.00066,0.001544,0.001626,0.416,288,270.0,59.0,438.0,0.1,1.4,0.075,0.259276,higher feature -> higher survival_target
adipose_H_original_firstorder_RootMeanSquared_std,adipose,H,firstorder,RootMeanSquared,std,0.001584,0.000726,0.001539,0.001629,0.458,289,274.0,59.0,438.0,0.1,2.0,0.1733,0.008753,higher feature -> higher survival_target
vessels_H_original_firstorder_RootMeanSquared_std,vessels,H,firstorder,RootMeanSquared,std,0.001584,0.000617,0.001546,0.001622,0.389,290,265.0,73.0,437.0,0.1,0.7,-0.0142,0.831158,higher feature -> lower survival_target
muscularis_E_original_firstorder_Mean_mean,muscularis,E,firstorder,Mean,mean,0.001584,0.000809,0.001534,0.001634,0.511,291,283.0,50.0,451.0,0.6,2.6,0.0558,0.40174,higher feature -> higher survival_target
urothelium_E_original_firstorder_10Percentile_mean,urothelium,E,firstorder,10Percentile,mean,0.001577,0.000698,0.001534,0.00162,0.443,292,272.0,63.0,443.0,0.2,1.4,0.0052,0.938133,higher feature -> higher survival_target
adipose_E_original_firstorder_90Percentile_std,adipose,E,firstorder,90Percentile,std,0.00157,0.000688,0.001527,0.001613,0.438,293,277.5,68.0,440.0,0.3,1.6,-0.0988,0.136948,higher feature -> lower survival_target
immune_E_original_firstorder_10Percentile_std,immune,E,firstorder,10Percentile,std,0.001563,0.000753,0.001517,0.00161,0.482,294,279.0,61.0,443.0,0.4,1.4,0.0987,0.137286,higher feature -> higher survival_target
tumor_H_original_firstorder_Mean_std,tumor,H,firstorder,Mean,std,0.001563,0.000534,0.00153,0.001596,0.342,295,259.0,81.0,438.0,0.0,0.2,0.0332,0.618253,higher feature -> higher survival_target
necrosis_E_original_firstorder_RootMeanSquared_mean,necrosis,E,firstorder,RootMeanSquared,mean,0.001562,0.000856,0.001509,0.001615,0.548,296,304.0,47.0,459.0,0.4,3.0,0.1316,0.047097,higher feature -> higher survival_target
tumor_H_original_firstorder_InterquartileRange_mean,tumor,H,firstorder,InterquartileRange,mean,0.00156,0.000929,0.001502,0.001617,0.595,297,298.0,47.0,444.0,1.1,2.9,0.1573,0.017472,higher feature -> higher survival_target
necrosis_E_original_firstorder_90Percentile_mean,necrosis,E,firstorder,90Percentile,mean,0.001559,0.00079,0.00151,0.001608,0.507,298,291.0,54.0,454.0,0.2,2.2,0.1097,0.098349,higher feature -> higher survival_target
necrosis_E_original_firstorder_Kurtosis_mean,necrosis,E,firstorder,Kurtosis,mean,0.001558,0.000646,0.001518,0.001598,0.415,299,271.0,72.0,445.0,0.1,1.1,-0.1082,0.103279,higher feature -> lower survival_target
vessels_H_original_firstorder_Mean_std,vessels,H,firstorder,Mean,std,0.001556,0.000585,0.00152,0.001592,0.376,300,268.0,84.0,436.0,0.1,0.6,0.0173,0.795268,higher feature -> higher survival_target
immune_E_original_firstorder_Variance_std,immune,E,firstorder,Variance,std,0.001547,0.000551,0.001513,0.001582,0.356,301,267.5,84.0,435.0,0.1,0.7,-0.0588,0.37681,higher feature -> lower survival_target
adipose_H_original_firstorder_90Percentile_std,adipose,H,firstorder,90Percentile,std,0.001539,0.000636,0.0015,0.001579,0.413,302,275.0,69.0,439.0,0.1,1.3,0.1661,0.01201,higher feature -> higher survival_target
adipose_E_original_firstorder_Skewness_std,adipose,E,firstorder,Skewness,std,0.001532,0.000815,0.001482,0.001583,0.532,303,300.0,53.9,454.0,0.5,2.4,-0.1363,0.039713,higher feature -> lower survival_target
adipose_E_original_firstorder_10Percentile_mean,adipose,E,firstorder,10Percentile,mean,0.001529,0.000694,0.001486,0.001572,0.454,304,292.5,63.0,443.0,0.2,1.8,0.1418,0.032287,higher feature -> higher survival_target
vessels_H_original_firstorder_Median_std,vessels,H,firstorder,Median,std,0.001526,0.000597,0.001489,0.001563,0.391,305,277.5,80.0,434.0,0.1,0.9,0.0689,0.300592,higher feature -> higher survival_target
tumor_E_original_firstorder_90Percentile_mean,tumor,E,firstorder,90Percentile,mean,0.001522,0.000791,0.001473,0.001571,0.52,306,300.0,54.0,456.0,0.3,2.0,0.1216,0.066908,higher feature -> higher survival_target
necrosis_H_original_firstorder_10Percentile_std,necrosis,H,firstorder,10Percentile,std,0.001521,0.000446,0.001493,0.001549,0.294,307,268.0,94.9,413.0,0.0,0.3,0.1078,0.104583,higher feature -> higher survival_target
lamina_E_original_firstorder_Entropy_mean,lamina,E,firstorder,Entropy,mean,0.00151,0.000747,0.001463,0.001556,0.495,308,297.0,54.0,456.0,0.1,2.0,0.1325,0.045606,higher feature -> higher survival_target
urothelium_E_original_firstorder_Entropy_mean,urothelium,E,firstorder,Entropy,mean,0.001509,0.000742,0.001463,0.001555,0.492,309,298.0,58.0,455.0,0.2,1.8,0.1481,0.025331,higher feature -> higher survival_target
tumor_E_original_firstorder_Median_std,tumor,E,firstorder,Median,std,0.001508,0.000456,0.00148,0.001536,0.302,310,269.5,97.9,428.0,0.0,0.1,0.0358,0.590314,higher feature -> higher survival_target
adipose_E_original_firstorder_Entropy_std,adipose,E,firstorder,Entropy,std,0.001507,0.000606,0.00147,0.001545,0.402,311,286.5,75.0,446.0,0.1,0.6,-0.0828,0.21291,higher feature -> lower survival_target
muscularis_E_original_firstorder_10Percentile_std,muscularis,E,firstorder,10Percentile,std,0.001506,0.000643,0.001466,0.001546,0.427,312,286.0,73.0,445.0,0.2,1.0,-0.0033,0.960105,higher feature -> lower survival_target
vessels_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,vessels,H,firstorder,RobustMeanAbsoluteDeviation,mean,0.001505,0.000986,0.001443,0.001566,0.655,313,333.0,41.0,460.0,0.7,3.6,0.2344,0.000358,higher feature -> higher survival_target
necrosis_H_original_firstorder_Skewness_std,necrosis,H,firstorder,Skewness,std,0.001504,0.000453,0.001476,0.001532,0.301,314,269.0,101.0,427.0,0.0,0.1,-0.0878,0.186317,higher feature -> lower survival_target
urothelium_E_original_firstorder_Energy_mean,urothelium,E,firstorder,Energy,mean,0.001503,0.000781,0.001454,0.001551,0.52,315,309.0,55.0,449.0,0.3,2.1,0.0188,0.777117,higher feature -> higher survival_target
urothelium_E_original_firstorder_TotalEnergy_mean,urothelium,E,firstorder,TotalEnergy,mean,0.001501,0.000774,0.001453,0.001549,0.516,316,310.0,56.9,450.0,0.2,2.0,0.0188,0.777117,higher feature -> higher survival_target
tumor_H_original_firstorder_Uniformity_mean,tumor,H,firstorder,Uniformity,mean,0.001498,0.000821,0.001447,0.001549,0.548,317,320.0,53.0,454.0,0.3,2.4,-0.2209,0.000785,higher feature -> lower survival_target
urothelium_H_original_firstorder_Entropy_mean,urothelium,H,firstorder,Entropy,mean,0.00149,0.000442,0.001463,0.001518,0.297,318,277.0,103.0,423.1,0.0,0.0,0.0842,0.205412,higher feature -> higher survival_target
tumor_H_original_firstorder_RobustMeanAbsoluteDeviation_mean,tumor,H,firstorder,RobustMeanAbsoluteDeviation,mean,0.001488,0.000866,0.001434,0.001542,0.582,319,314.5,53.0,449.0,0.8,2.2,0.1565,0.018051,higher feature -> higher survival_target
vessels_E_original_firstorder_RootMeanSquared_std,vessels,E,firstorder,RootMeanSquared,std,0.001486,0.000574,0.001451,0.001522,0.386,320,287.0,93.9,424.0,0.2,0.9,-0.1025,0.122696,higher feature -> lower survival_target
urothelium_E_original_firstorder_RootMeanSquared_mean,urothelium,E,firstorder,RootMeanSquared,mean,0.001482,0.000836,0.00143,0.001534,0.564,321,314.5,54.0,454.0,0.3,2.3,0.065,0.328821,higher feature -> higher survival_target
necrosis_H_original_firstorder_Skewness_mean,necrosis,H,firstorder,Skewness,mean,0.001482,0.000549,0.001448,0.001516,0.37,322,290.0,89.0,440.0,0.1,0.6,-0.1416,0.0326,higher feature -> lower survival_target
adipose_H_original_firstorder_MeanAbsoluteDeviation_std,adipose,H,firstorder,MeanAbsoluteDeviation,std,0.001474,0.000556,0.00144,0.001509,0.377,323,288.0,71.9,444.0,0.0,0.8,0.1322,0.046087,higher feature -> higher survival_target
immune_H_original_firstorder_Entropy_std,immune,H,firstorder,Entropy,std,0.001473,0.000632,0.001434,0.001513,0.429,324,296.5,75.0,446.0,0.4,0.7,0.0856,0.197881,higher feature -> higher survival_target
vessels_E_original_firstorder_10Percentile_std,vessels,E,firstorder,10Percentile,std,0.001473,0.000628,0.001434,0.001512,0.426,325,300.0,72.0,449.0,0.0,1.0,0.0908,0.172049,higher feature -> higher survival_target
vessels_E_original_firstorder_Median_std,vessels,E,firstorder,Median,std,0.001472,0.000505,0.00144,0.001503,0.343,326,287.0,86.0,431.0,0.0,0.6,-0.0015,0.982557,higher feature -> lower survival_target
muscularis_H_original_firstorder_MeanAbsoluteDeviation_std,muscularis,H,firstorder,MeanAbsoluteDeviation,std,0.001471,0.000525,0.001438,0.001503,0.357,327,290.5,88.0,438.0,0.0,0.2,0.1057,0.111293,higher feature -> higher survival_target
urothelium_H_original_firstorder_Kurtosis_mean,urothelium,H,firstorder,Kurtosis,mean,0.001471,0.000529,0.001438,0.001504,0.36,328,289.0,86.0,437.0,0.0,0.7,-0.1509,0.02262,higher feature -> lower survival_target
immune_E_original_firstorder_InterquartileRange_std,immune,E,firstorder,InterquartileRange,std,0.001468,0.000532,0.001435,0.001501,0.362,329,284.5,87.0,444.1,0.0,0.9,-0.108,0.103766,higher feature -> lower survival_target
necrosis_H_original_firstorder_Variance_mean,necrosis,H,firstorder,Variance,mean,0.001467,0.000703,0.001423,0.00151,0.479,330,313.0,61.0,448.0,0.1,1.8,0.1883,0.004318,higher feature -> higher survival_target
vessels_H_original_firstorder_Uniformity_mean,vessels,H,firstorder,Uniformity,mean,0.00146,0.000738,0.001414,0.001505,0.506,331,317.0,66.9,460.0,0.1,1.7,-0.254,0.000105,higher feature -> lower survival_target
lamina_E_original_firstorder_Median_std,lamina,E,firstorder,Median,std,0.001458,0.000644,0.001419,0.001498,0.442,332,302.0,70.0,449.0,0.1,1.0,-0.1392,0.03567,higher feature -> lower survival_target
lamina_H_original_firstorder_RootMeanSquared_std,lamina,H,firstorder,RootMeanSquared,std,0.001454,0.000523,0.001422,0.001487,0.36,333,294.0,88.0,437.0,0.0,0.3,0.0069,0.918017,higher feature -> higher survival_target
muscularis_E_original_firstorder_90Percentile_mean,muscularis,E,firstorder,90Percentile,mean,0.001451,0.000544,0.001417,0.001484,0.375,334,299.5,81.0,440.0,0.0,0.3,0.0284,0.6697,higher feature -> higher survival_target
adipose_E_original_firstorder_Mean_std,adipose,E,firstorder,Mean,std,0.001443,0.000451,0.001415,0.001471,0.312,335,290.5,100.0,430.0,0.0,0.1,-0.0149,0.822397,higher feature -> lower survival_target
lamina_H_original_firstorder_Variance_std,lamina,H,firstorder,Variance,std,0.00144,0.000561,0.001405,0.001474,0.39,336,302.0,82.0,451.0,0.0,0.6,0.0683,0.304247,higher feature -> higher survival_target
adipose_E_original_firstorder_MeanAbsoluteDeviation_std,adipose,E,firstorder,MeanAbsoluteDeviation,std,0.001436,0.000646,0.001396,0.001476,0.45,337,311.0,70.9,444.0,0.3,1.5,-0.1304,0.049169,higher feature -> lower survival_target
immune_E_original_firstorder_TotalEnergy_std,immune,E,firstorder,TotalEnergy,std,0.001431,0.000634,0.001392,0.00147,0.443,338,314.5,75.9,446.0,0.0,1.2,0.0586,0.378066,higher feature -> higher survival_target
muscularis_E_original_firstorder_Energy_std,muscularis,E,firstorder,Energy,std,0.00143,0.000489,0.001399,0.00146,0.342,339,292.5,105.0,444.0,0.0,0.3,-0.085,0.201155,higher feature -> lower survival_target
immune_E_original_firstorder_Energy_std,immune,E,firstorder,Energy,std,0.001429,0.000636,0.001389,0.001468,0.445,340,317.0,77.0,448.0,0.0,1.1,0.0586,0.378066,higher feature -> higher survival_target
muscularis_E_original_firstorder_TotalEnergy_std,muscularis,E,firstorder,TotalEnergy,std,0.001428,0.000504,0.001396,0.001459,0.353,341,292.0,99.0,445.0,0.0,0.4,-0.085,0.201155,higher feature -> lower survival_target
vessels_E_original_firstorder_Mean_std,vessels,E,firstorder,Mean,std,0.001427,0.000503,0.001396,0.001458,0.353,342,299.0,94.0,435.0,0.1,0.3,-0.0375,0.573172,higher feature -> lower survival_target
vessels_H_original_firstorder_90Percentile_std,vessels,H,firstorder,90Percentile,std,0.001426,0.000527,0.001394,0.001459,0.369,343,297.0,89.0,445.0,0.1,0.5,-0.0096,0.88556,higher feature -> lower survival_target
urothelium_E_original_firstorder_90Percentile_mean,urothelium,E,firstorder,90Percentile,mean,0.001421,0.000805,0.001371,0.001471,0.567,344,331.0,63.0,459.0,0.4,1.8,0.1012,0.127539,higher feature -> higher survival_target
vessels_H_original_firstorder_RobustMeanAbsoluteDeviation_std,vessels,H,firstorder,RobustMeanAbsoluteDeviation,std,0.001414,0.000542,0.001381,0.001448,0.383,345,311.0,95.0,446.0,0.2,0.4,0.0493,0.459261,higher feature -> higher survival_target
vessels_H_original_firstorder_MeanAbsoluteDeviation_std,vessels,H,firstorder,MeanAbsoluteDeviation,std,0.001414,0.000499,0.001383,0.001445,0.353,346,304.0,95.0,439.0,0.1,0.4,0.0084,0.899637,higher feature -> higher survival_target
vessels_H_original_firstorder_Mean_mean,vessels,H,firstorder,Mean,mean,0.001414,0.00068,0.001371,0.001456,0.481,347,318.5,69.0,452.0,0.2,1.6,0.2056,0.001807,higher feature -> higher survival_target
immune_E_original_firstorder_90Percentile_std,immune,E,firstorder,90Percentile,std,0.001404,0.000437,0.001377,0.001431,0.311,348,296.5,111.0,441.0,0.0,0.3,-0.0599,0.36773,higher feature -> lower survival_target
adipose_E_original_firstorder_InterquartileRange_std,adipose,E,firstorder,InterquartileRange,std,0.001401,0.000645,0.001361,0.001441,0.46,349,319.5,83.0,450.0,0.4,1.3,-0.111,0.094629,higher feature -> lower survival_target
lamina_E_original_firstorder_90Percentile_mean,lamina,E,firstorder,90Percentile,mean,0.001398,0.000615,0.00136,0.001436,0.44,350,320.0,78.9,457.0,0.1,0.6,0.1083,0.102889,higher feature -> higher survival_target
vessels_H_original_firstorder_Entropy_mean,vessels,H,firstorder,Entropy,mean,0.001396,0.000724,0.001351,0.001441,0.519,351,336.0,63.0,462.0,0.1,1.5,0.2511,0.000127,higher feature -> higher survival_target
lamina_E_original_firstorder_InterquartileRange_mean,lamina,E,firstorder,InterquartileRange,mean,0.001388,0.000545,0.001354,0.001422,0.392,352,306.5,91.9,450.0,0.0,0.5,0.06,0.367121,higher feature -> higher survival_target
adipose_E_original_firstorder_10Percentile_std,adipose,E,firstorder,10Percentile,std,0.001388,0.000442,0.001361,0.001415,0.319,353,302.0,110.0,437.0,0.0,0.2,0.0686,0.302448,higher feature -> higher survival_target
lamina_E_original_firstorder_RootMeanSquared_mean,lamina,E,firstorder,RootMeanSquared,mean,0.001386,0.000686,0.001343,0.001428,0.495,354,327.0,67.0,461.0,0.1,1.4,0.1048,0.114686,higher feature -> higher survival_target
lamina_E_original_firstorder_90Percentile_std,lamina,E,firstorder,90Percentile,std,0.001386,0.000624,0.001347,0.001424,0.45,355,333.5,82.0,456.0,0.1,1.0,-0.1426,0.031313,higher feature -> lower survival_target
urothelium_E_original_firstorder_TotalEnergy_std,urothelium,E,firstorder,TotalEnergy,std,0.001385,0.000566,0.00135,0.00142,0.409,356,324.5,83.0,452.0,0.0,0.6,-0.1186,0.073974,higher feature -> lower survival_target
vessels_E_original_firstorder_Kurtosis_std,vessels,E,firstorder,Kurtosis,std,0.001383,0.00063,0.001344,0.001422,0.456,357,329.0,80.0,451.0,0.1,1.4,-0.1442,0.029445,higher feature -> lower survival_target
tumor_E_original_firstorder_Kurtosis_mean,tumor,E,firstorder,Kurtosis,mean,0.001382,0.00055,0.001348,0.001416,0.398,358,316.0,100.0,451.0,0.2,0.7,-0.128,0.053686,higher feature -> lower survival_target
immune_E_original_firstorder_MeanAbsoluteDeviation_std,immune,E,firstorder,MeanAbsoluteDeviation,std,0.001382,0.000444,0.001355,0.00141,0.321,359,305.0,103.0,451.0,0.0,0.0,-0.1171,0.077571,higher feature -> lower survival_target
vessels_H_original_firstorder_Entropy_std,vessels,H,firstorder,Entropy,std,0.001381,0.000426,0.001355,0.001408,0.308,360,300.5,114.0,443.0,0.0,0.0,0.0568,0.39302,higher feature -> higher survival_target
adipose_E_original_firstorder_RobustMeanAbsoluteDeviation_std,adipose,E,firstorder,RobustMeanAbsoluteDeviation,std,0.001379,0.000611,0.001342,0.001417,0.443,361,320.0,86.0,452.0,0.2,1.0,-0.1024,0.123232,higher feature -> lower survival_target
lamina_E_original_firstorder_Mean_std,lamina,E,firstorder,Mean,std,0.001375,0.000496,0.001344,0.001406,0.361,362,309.0,103.0,449.0,0.0,0.6,-0.1261,0.057196,higher feature -> lower survival_target
urothelium_E_original_firstorder_Energy_std,urothelium,E,firstorder,Energy,std,0.001375,0.000562,0.00134,0.00141,0.409,363,320.0,90.0,455.0,0.0,0.6,-0.1186,0.073974,higher feature -> lower survival_target
urothelium_E_original_firstorder_Mean_mean,urothelium,E,firstorder,Mean,mean,0.001372,0.000607,0.001334,0.001409,0.443,364,326.0,85.0,454.0,0.1,0.9,0.0508,0.445533,higher feature -> higher survival_target
lamina_E_original_firstorder_TotalEnergy_std,lamina,E,firstorder,TotalEnergy,std,0.001372,0.000474,0.001342,0.001401,0.346,365,311.0,99.0,446.0,0.0,0.2,-0.0866,0.192798,higher feature -> lower survival_target
lamina_E_original_firstorder_Energy_std,lamina,E,firstorder,Energy,std,0.001367,0.000479,0.001337,0.001396,0.35,366,315.0,103.0,447.0,0.0,0.2,-0.0866,0.192798,higher feature -> lower survival_target
